pc_t_ms,t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,mad_roll_mdeg,mad_pitch_mdeg,mad_yaw_mdeg,mad_us,ekf_roll_mdeg,ekf_pitch_mdeg,ekf_yaw_mdeg,traceP_1e6,ekf_us,bx_uradps,by_uradps,bz_uradps
221,24101,17328,-300,-4116,-533,-43,42,13259,1066,6,8,13362,964,4,4004695,165,11,11,-2
223,24111,17328,-254,-4144,-533,-42,41,13576,650,1,8,13406,890,49,3983287,165,-1185,-1957,483
225,24121,17342,-236,-4122,-535,-40,43,13119,889,8,8,13394,843,98,3936742,165,-215,-5347,1273
226,24131,17336,-252,-4114,-531,-37,45,13602,723,2,8,13381,832,105,3850750,165,1480,-6497,1521
227,24141,17326,-300,-4012,-537,-38,37,13128,926,9,8,13291,864,45,3720575,165,18180,5,-270
230,24151,17388,-294,-4062,-541,-38,41,13522,1235,1,8,13249,882,16,3566254,165,25056,4008,-1321
240,24161,17338,-328,-4072,-535,-37,38,13078,973,10,8,13230,926,-61,3383495,165,26073,13553,-3577
250,24172,17406,-278,-4022,-545,-43,38,12744,569,14,8,13166,924,2,3201466,165,37603,11150,-3213
260,24182,17340,-268,-4126,-537,-43,41,13208,781,9,8,13203,913,-2,3022397,165,23962,7353,-2098
271,24192,17372,-294,-4104,-540,-38,49,13440,1234,5,8,13213,924,-1,2865244,165,18526,8657,-2315
281,24202,17380,-280,-4094,-549,-40,47,13193,788,8,8,13215,922,-8,2728548,165,15960,7146,-1917
291,24212,17340,-228,-4164,-549,-38,48,13682,700,1,8,13274,881,-47,2610756,165,2176,-1581,368
301,24222,17334,-280,-4222,-541,-45,52,13699,1202,0,8,13367,885,70,2513020,165,-15290,-771,414
311,24232,17344,-224,-4164,-534,-41,48,13508,739,4,8,13403,849,-52,2431074,165,-20069,-6989,2016
322,24243,17398,-192,-4174,-540,-40,51,13438,237,4,8,13430,798,-218,2365738,165,-22654,-14589,3935
332,24253,17326,-224,-4162,-543,-48,40,13512,749,3,8,13457,774,-242,2305915,165,-24731,-16766,4493
342,24264,17348,-172,-4238,-538,-34,48,13885,407,0,8,13521,722,-269,2257968,166,-32188,-22737,6031
353,24274,17328,-226,-4188,-530,-36,47,13538,778,4,8,13549,712,-231,2216209,165,-33451,-22291,5913
363,24285,17326,-228,-4164,-530,-45,40,13293,334,7,8,13559,705,-232,2182616,166,-32049,-21466,5699
374,24295,17358,-234,-4150,-534,-42,39,13466,808,6,8,13555,702,-242,2155784,165,-29082,-20181,5367
384,24305,17346,-250,-4106,-538,-37,45,12974,792,13,8,13528,709,-257,2133095,165,-23755,-17885,4774
395,24316,17370,-244,-4144,-537,-43,42,13466,781,6,8,13522,712,-263,2114446,165,-21413,-16346,4384
405,24326,17382,-306,-4026,-533,-42,35,13023,990,13,8,13456,746,-270,2098340,165,-12717,-11566,3161
416,24337,17358,-272,-4086,-542,-45,41,13460,761,6,8,13430,759,-278,2083799,165,-9129,-9420,2620
426,24347,17316,-298,-4076,-536,-40,36,13104,1089,13,8,13406,785,-341,2070519,165,-6149,-6273,1885
436,24358,17322,-316,-4086,-536,-41,46,13549,898,5,8,13390,816,-442,2057769,166,-4165,-2959,1149
464,24368,17374,-292,-4090,-540,-36,43,13083,957,12,8,13372,831,-444,2044522,165,-2288,-1435,760
465,24378,17418,-302,-4090,-544,-44,48,13547,990,4,8,13353,848,-447,2033175,165,-423,101,369
466,24388,17344,-284,-4132,-546,-45,48,13148,779,10,8,13360,857,-522,2022368,165,-954,833,270
477,24398,17332,-278,-4122,-541,-42,47,13554,982,3,8,13362,862,-555,2010933,165,-1140,1222,210
487,24408,17342,-244,-4138,-536,-40,48,13296,601,7,8,13370,853,-543,2000198,165,-1717,442,396
497,24418,17352,-264,-4184,-534,-45,45,13624,911,3,8,13393,853,-614,1991531,165,-3443,403,499
507,24428,17382,-228,-4210,-543,-43,44,13601,458,3,8,13420,839,-656,1982181,165,-5331,-605,820
517,24438,17348,-242,-4128,-540,-38,41,13346,833,6,8,13418,832,-640,1972205,165,-5007,-1118,934
527,24448,17336,-164,-4198,-535,-43,49,13644,490,2,8,13442,798,-635,1963990,165,-6539,-3478,1555
537,24459,17342,-208,-4176,-537,-43,50,13410,885,5,8,13456,782,-634,1956956,165,-7241,-4420,1804
548,24469,17358,-208,-4144,-535,-44,52,13445,429,5,8,13457,769,-641,1950795,165,-6999,-5199,2032
558,24479,17318,-226,-4104,-543,-47,43,13283,856,7,8,13448,761,-659,1944814,165,-6077,-5454,2142
568,24490,17346,-242,-4172,-539,-40,40,13704,717,1,8,13459,759,-651,1939274,167,-6542,-5338,2088
578,24500,17328,-280,-4092,-542,-41,39,13298,895,6,8,13445,770,-670,1934437,165,-5420,-4443,1886
589,24510,17354,-280,-4114,-546,-38,39,13733,938,0,8,13437,780,-683,1929846,165,-4757,-3686,1705
599,24520,17374,-284,-4046,-540,-44,43,13298,920,6,8,13409,790,-692,1925465,165,-2887,-2952,1541
609,24531,17352,-278,-4150,-544,-48,50,13726,843,0,8,13415,798,-718,1921306,166,-3093,-2404,1433
620,24541,17364,-250,-4194,-542,-41,44,13311,726,4,8,13431,797,-733,1917121,165,-3912,-2374,1443
630,24551,17348,-322,-4082,-544,-44,46,13213,1155,5,8,13416,817,-738,1912879,165,-2939,-1215,1138
640,24562,17334,-264,-4116,-533,-37,47,13400,757,3,8,13412,819,-733,1908947,166,-2646,-1068,1089
650,24572,17342,-292,-4116,-532,-38,47,13286,1178,5,8,13408,829,-741,1905651,165,-2357,-535,959
660,24582,17342,-292,-4150,-539,-42,45,13534,831,1,8,13414,838,-766,1902575,165,-2565,-63,881
670,24592,17316,-284,-4042,-530,-42,39,13131,916,7,8,13392,844,-717,1899008,165,-1352,237,692
680,24602,17330,-270,-4134,-531,-44,41,13533,848,2,8,13395,846,-726,1897157,165,-1449,334,687
690,24612,17362,-284,-4154,-538,-40,42,13215,1104,7,8,13400,851,-747,1895563,165,-1676,584,670
700,24622,17346,-274,-4212,-539,-39,43,13576,916,1,8,13420,854,-795,1893838,165,-2588,709,760
710,24632,17358,-268,-4148,-544,-41,43,13206,764,6,8,13423,854,-799,1891303,165,-2652,732,762
720,24642,17306,-256,-4110,-543,-43,46,13579,910,0,8,13419,852,-790,1888824,165,-2417,617,763
730,24652,17326,-216,-4204,-540,-51,49,13687,519,0,8,13437,841,-814,1887125,165,-3149,115,976
740,24662,17346,-300,-4190,-550,-42,44,13592,911,0,8,13449,850,-812,1885250,165,-3599,496,882
750,24672,17350,-264,-4174,-546,-43,48,13309,635,2,8,13457,850,-819,1883737,165,-3832,492,907
761,24682,17336,-230,-4130,-537,-43,44,13569,933,0,8,13455,842,-833,1882296,165,-3647,166,1021
771,24692,17344,-246,-4174,-537,-42,37,13467,546,0,8,13462,838,-841,1880945,165,-3863,25,1090
781,24702,17380,-240,-4232,-537,-36,37,13738,822,-2,8,13479,833,-847,1879831,165,-4466,-146,1186
791,24712,17364,-186,-4172,-534,-35,42,13456,543,1,8,13483,817,-896,1878786,165,-4542,-738,1490
801,24723,17330,-238,-4116,-541,-45,40,13299,908,3,8,13477,813,-924,1876611,166,-4196,-863,1580
811,24733,17346,-280,-4118,-537,-44,42,13680,851,-2,8,13472,818,-926,1874157,165,-3866,-646,1504
822,24743,17354,-266,-4072,-539,-38,40,13294,854,3,8,13456,819,-951,1872075,169,-3177,-550,1501
832,24753,17350,-290,-4108,-539,-37,47,13419,1222,1,8,13449,826,-959,1869707,165,-2837,-285,1424
842,24764,17348,-288,-4084,-536,-42,51,13224,887,4,8,13437,833,-971,1867521,166,-2343,-57,1358
852,24774,17384,-294,-4048,-546,-43,47,12886,1050,9,8,13418,840,-990,1865439,166,-1581,181,1278
862,24784,17362,-330,-4154,-542,-49,47,13260,1056,2,8,13422,853,-1012,1863266,165,-1657,670,1229
873,24794,17336,-266,-4178,-550,-41,48,13570,840,-3,8,13431,854,-1017,1860798,165,-1937,681,1270
883,24804,17344,-262,-4130,-544,-51,48,13199,844,1,8,13430,854,-1017,1858618,165,-1852,651,1263
893,24815,17380,-278,-4166,-547,-48,44,13559,904,-4,8,13435,856,-1020,1856990,166,-1948,728,1262
904,24825,17368,-314,-4196,-537,-43,47,13639,1271,-5,8,13444,865,-1023,1855663,165,-2236,1029,1238
914,24835,17326,-262,-4176,-542,-42,54,13562,899,-4,8,13452,865,-1029,1854473,165,-2446,992,1296
924,24846,17328,-310,-4126,-534,-39,48,13244,1082,0,8,13450,874,-1019,1853386,165,-2327,1230,1182
935,24856,17286,-222,-4210,-543,-45,48,13529,847,-4,8,13466,865,-1040,1852825,165,-2788,961,1402
945,24866,17412,-266,-4178,-532,-37,44,13175,886,1,8,13468,865,-1042,1852403,165,-2832,939,1421
955,24876,17374,-256,-4154,-529,-43,43,13518,803,-2,8,13469,863,-1048,1852032,165,-2789,865,1452
965,24887,17330,-250,-4162,-541,-46,48,13164,795,1,8,13473,860,-1056,1851675,166,-2848,769,1512
975,24897,17396,-286,-4124,-541,-34,47,13449,996,-2,8,13467,863,-1057,1851566,165,-2619,846,1440
985,24907,17316,-298,-4114,-537,-40,41,13127,855,2,8,13462,869,-1052,1851513,165,-2440,992,1340
995,24917,17356,-234,-4112,-537,-39,46,13435,696,-1,8,13456,863,-1066,1851925,165,-2219,800,1376
1006,24927,17364,-262,-4034,-535,-38,43,13113,827,3,8,13436,862,-1089,1852285,165,-1607,746,1310
1016,24938,17358,-306,-4076,-545,-42,47,13301,1117,0,8,13425,869,-1109,1852330,165,-1255,923,1245
1027,24948,17332,-294,-4082,-551,-48,44,13206,782,0,8,13417,874,-1124,1852114,165,-981,1032,1192
1037,24958,17334,-254,-4054,-539,-45,52,12943,999,3,8,13404,872,-1126,1851768,165,-590,916,1094
1047,24968,17332,-242,-4158,-541,-44,45,13251,874,-1,8,13409,867,-1108,1851694,165,-717,772,1088
1057,24978,17366,-232,-4134,-538,-40,53,13495,646,-4,8,13409,862,-1095,1852448,165,-691,585,1058
1067,24989,17404,-192,-4142,-544,-44,46,13181,555,-1,8,13408,850,-1071,1853775,166,-663,231,1009
1077,24999,17382,-230,-4134,-538,-48,45,13422,778,-4,8,13408,844,-1065,1855676,165,-622,71,992
1087,25009,17332,-236,-4108,-549,-48,45,13111,710,-1,8,13405,840,-1071,1857668,165,-519,-49,993
1097,25019,17348,-238,-4170,-545,-44,37,13427,751,-5,8,13411,835,-1042,1859785,165,-666,-162,942
1108,25029,17350,-254,-4164,-540,-41,45,13663,971,-9,8,13415,834,-1023,1862554,165,-775,-196,909
1118,25039,17332,-304,-4080,-537,-43,41,13345,976,-3,8,13407,841,-1066,1865663,165,-552,9,974
1128,25049,17332,-304,-4080,-537,-43,41,13037,981,1,8,13400,848,-1106,1868173,165,-343,199,1031
1138,25059,17370,-260,-4102,-543,-41,42,13306,822,-2,8,13394,847,-1121,1870296,165,-206,183,1037
1148,25069,17346,-300,-4068,-540,-42,38,13114,1074,0,8,13385,852,-1163,1872263,165,34,342,1096
1158,25079,17308,-310,-4186,-545,-41,42,13414,1026,-5,8,13395,859,-1159,1873406,165,-215,540,1174
1168,25090,17334,-300,-4106,-547,-37,46,13158,848,-2,9,13392,865,-1174,1875063,165,-133,669,1192
1178,25100,17362,-282,-4092,-542,-39,39,13425,995,-6,8,13386,866,-1187,1876618,165,13,711,1171
1188,25110,17354,-270,-4152,-539,-38,42,13493,700,-7,8,13389,866,-1183,1878038,165,-62,716,1190
1199,25120,17302,-268,-4160,-542,-42,47,13541,1001,-8,8,13395,867,-1176,1879677,165,-208,720,1226
1209,25130,17394,-234,-4172,-530,-42,45,13478,703,-7,8,13399,862,-1167,1881978,165,-303,597,1231
1219,25140,17352,-238,-4154,-537,-36,41,13405,996,-5,8,13402,858,-1161,1884502,165,-370,492,1234
1229,25151,17386,-236,-4162,-546,-38,41,13474,705,-7,8,13405,853,-1157,1887346,166,-431,389,1239
1239,25161,17378,-248,-4094,-540,-40,48,13205,817,-4,8,13398,851,-1179,1890370,165,-281,330,1247
1249,25171,17316,-240,-4048,-537,-36,44,12990,617,-1,8,13387,847,-1216,1893016,165,-29,247,1261
1260,25181,17314,-284,-4080,-534,-45,47,13184,831,-3,8,13381,851,-1240,1894996,165,101,325,1299
1270,25191,17364,-258,-4116,-541,-50,45,13465,825,-7,8,13380,850,-1246,1896764,165,146,301,1294
1280,25201,17322,-292,-4162,-533,-41,42,13570,1090,-8,8,13385,854,-1232,1898527,165,21,395,1316
1290,25211,17326,-228,-4134,-543,-39,43,13460,830,-7,8,13387,848,-1226,1900835,165,-12,270,1285
1300,25221,17398,-218,-4110,-538,-43,45,13243,661,-4,8,13383,842,-1240,1903579,165,72,127,1267
1351,25231,17370,-216,-4138,-539,-46,44,13507,715,-7,8,13384,836,-1235,1906110,165,56,-19,1222
1353,25241,17346,-236,-4120,-541,-40,47,13249,791,-4,8,13383,833,-1240,1908845,165,76,-93,1213
1354,25252,17304,-238,-4154,-536,-41,48,13515,764,-8,8,13388,830,-1214,1911574,165,-29,-172,1142
1356,25262,17342,-286,-4060,-531,-45,47,13269,877,-3,8,13379,834,-1260,1915080,165,159,-64,1259
1358,25272,17360,-254,-4210,-534,-50,43,13529,832,-7,8,13390,833,-1210,1917871,165,-51,-105,1153
1361,25282,17382,-290,-4178,-536,-49,48,13491,1099,-6,8,13396,837,-1182,1921811,165,-152,-35,1108
1371,25292,17354,-212,-4130,-536,-53,49,13426,838,-5,8,13396,831,-1196,1926283,165,-144,-164,1125
1381,25303,17314,-278,-4114,-536,-46,47,13232,1020,-2,8,13395,834,-1198,1930601,165,-117,-108,1133
1391,25313,17368,-232,-4140,-539,-44,42,13374,795,-4,8,13396,830,-1203,1935109,165,-126,-180,1135
1402,25323,17350,-244,-4142,-540,-49,33,13625,737,-7,8,13398,827,-1201,1939573,165,-150,-219,1125
1412,25333,17356,-268,-4160,-539,-47,42,13429,902,-4,8,13402,828,-1182,1944167,165,-212,-202,1083
1422,25344,17356,-250,-4134,-538,-39,43,13350,656,-3,8,13402,827,-1186,1949088,166,-208,-220,1091
1432,25354,17370,-278,-4058,-535,-39,44,13185,850,-1,8,13391,829,-1230,1954042,165,-15,-147,1190
1442,25364,17358,-284,-4016,-544,-39,47,12955,941,1,8,13376,833,-1293,1958448,165,265,-50,1329
1452,25374,17330,-248,-4110,-541,-40,43,13180,857,-1,8,13375,831,-1299,1961641,165,291,-79,1324
1463,25384,17362,-300,-4078,-540,-45,43,13261,1087,-3,8,13368,836,-1327,1964968,165,407,43,1426
1473,25394,17368,-286,-4102,-541,-48,48,13300,849,-4,8,13366,839,-1342,1967825,169,466,116,1484
1483,25404,17350,-280,-4080,-540,-50,50,13111,993,-1,8,13361,842,-1361,1970462,165,562,170,1530
1493,25415,17378,-296,-4140,-544,-48,49,13341,958,-5,8,13362,847,-1365,1972901,165,537,262,1605
1503,25425,17340,-264,-4092,-546,-40,42,13224,755,-4,8,13359,846,-1373,1975348,166,596,262,1597
1513,25435,17368,-312,-4220,-540,-43,47,13422,867,-7,8,13370,852,-1359,1977963,165,402,398,1730
1523,25445,17330,-288,-4174,-540,-39,44,13626,966,-10,8,13376,855,-1351,1981095,165,287,466,1802
1534,25455,17364,-308,-4168,-540,-40,42,13404,1003,-7,8,13381,860,-1341,1984761,165,209,571,1866
1544,25465,17366,-260,-4120,-539,-44,45,13330,788,-6,8,13379,859,-1345,1988807,165,232,549,1849
1554,25475,17338,-278,-4130,-547,-38,41,13451,975,-8,8,13380,861,-1343,1992851,165,220,574,1860
1564,25485,17346,-260,-4146,-543,-34,47,13436,754,-8,8,13382,860,-1346,1997114,165,180,564,1886
1574,25495,17330,-256,-4164,-541,-40,47,13595,902,-11,8,13386,859,-1349,2001459,165,98,552,1939
1584,25506,17342,-292,-4092,-545,-42,42,13384,926,-8,8,13382,862,-1343,2005894,166,167,591,1886
1594,25516,17350,-270,-4152,-535,-38,42,13549,793,-10,8,13385,862,-1342,2010638,166,121,602,1918
1604,25526,17350,-238,-4168,-541,-38,45,13377,672,-8,8,13389,858,-1354,2015576,165,48,556,1983
1614,25536,17358,-228,-4172,-541,-41,39,13564,752,-10,8,13394,853,-1370,2020314,165,-24,495,2055
1624,25546,17358,-222,-4068,-541,-44,46,13360,731,-8,8,13386,848,-1408,2024940,165,97,412,2071
1634,25556,17356,-254,-4104,-540,-33,43,13246,900,-6,8,13383,847,-1421,2028725,165,145,392,2074
1644,25566,17366,-250,-4038,-539,-35,38,13075,794,-4,8,13371,845,-1455,2032415,165,316,365,2076
1655,25576,17350,-232,-4124,-530,-43,38,13269,761,-6,8,13371,841,-1461,2035344,165,316,300,2052
1665,25586,17366,-274,-4112,-535,-42,43,13349,943,-6,8,13369,842,-1466,2038343,165,344,326,2068
1675,25596,17396,-286,-4112,-541,-44,48,13179,853,-4,8,13367,845,-1471,2041519,165,383,373,2094
1685,25606,17336,-248,-4078,-539,-39,52,13318,719,-6,8,13361,844,-1487,2044595,165,456,341,2080
1695,25617,17334,-260,-4184,-534,-39,46,13489,798,-8,8,13369,844,-1465,2047472,166,341,331,2057
1705,25627,17344,-244,-4092,-534,-40,44,13304,786,-5,8,13365,842,-1480,2051236,165,392,296,2051
1715,25637,17342,-250,-4126,-541,-42,45,13483,825,-8,8,13365,840,-1481,2054781,165,382,271,2036
1725,25647,17310,-298,-4138,-536,-43,38,13431,1003,-7,8,13368,844,-1465,2058455,165,340,343,2055
1735,25657,17300,-262,-4098,-539,-38,44,13329,849,-5,8,13366,844,-1471,2062831,165,363,343,2057
1746,25667,17386,-284,-4110,-541,-38,47,13250,1012,-4,8,13364,847,-1474,2067368,165,396,381,2074
1756,25677,17394,-264,-4106,-548,-41,48,13283,835,-5,8,13360,847,-1482,2072082,165,437,379,2071
1766,25687,17352,-228,-4226,-536,-37,47,13450,793,-8,8,13371,843,-1461,2076693,165,273,312,2035
1776,25698,17354,-286,-4212,-537,-40,44,13593,885,-10,8,13381,846,-1426,2081963,166,139,344,2008
1786,25708,17328,-306,-4142,-541,-44,44,13450,979,-7,8,13383,851,-1398,2088053,165,107,406,1966
1796,25718,17366,-280,-4108,-537,-36,42,13305,897,-5,8,13380,852,-1394,2094595,165,143,423,1937
1806,25728,17354,-268,-4086,-535,-39,43,13166,809,-3,8,13375,853,-1400,2101259,165,207,421,1908
1816,25738,17366,-284,-4138,-536,-41,47,13314,873,-5,8,13376,855,-1392,2107961,165,194,449,1907
1827,25748,17354,-262,-4152,-543,-47,55,13470,838,-8,8,13379,855,-1393,2114817,165,158,447,1930
1837,25758,17394,-230,-4114,-542,-47,46,13337,755,-6,8,13377,851,-1415,2121737,165,191,393,1940
1847,25768,17376,-228,-4156,-540,-34,51,13487,723,-8,8,13379,848,-1429,2128499,165,157,342,1966
1857,25778,17300,-250,-4146,-539,-34,46,13466,879,-8,8,13382,846,-1429,2135106,165,110,322,1974
1867,25788,17360,-262,-4106,-537,-32,45,13320,844,-6,8,13379,846,-1438,2141828,165,144,321,1981
1877,25799,17404,-246,-4142,-529,-39,48,13432,748,-6,8,13379,845,-1447,2148548,166,141,298,1995
1887,25809,17406,-204,-4070,-538,-42,41,13295,700,-5,8,13371,838,-1501,2155198,165,238,229,2071
1897,25819,17328,-234,-4118,-543,-41,49,13413,785,-6,8,13371,835,-1514,2160755,165,239,189,2073
1907,25829,17322,-220,-4164,-546,-42,47,13527,699,-9,8,13376,831,-1507,2166151,165,172,114,2008
1917,25839,17350,-254,-4144,-539,-37,43,13438,809,-7,8,13378,830,-1499,2171924,165,147,100,1978
1927,25849,17334,-276,-4160,-538,-33,46,13519,921,-9,8,13381,832,-1469,2177999,165,94,106,1894
1937,25859,17340,-276,-4194,-540,-35,45,13641,866,-11,8,13388,834,-1423,2184751,165,0,101,1766
1948,25869,17332,-264,-4138,-540,-47,45,13511,855,-9,8,13390,834,-1415,2192099,165,-17,101,1740
1958,25879,17364,-226,-4168,-533,-33,45,13497,723,-8,8,13393,831,-1425,2199636,165,-61,61,1770
1968,25889,17320,-236,-4154,-533,-37,45,13461,849,-7,8,13396,828,-1429,2207050,165,-101,32,1778
1978,25899,17358,-272,-4100,-544,-45,45,13337,867,-6,8,13393,830,-1437,2214549,165,-56,56,1801
1988,25909,17374,-270,-4150,-547,-47,54,13459,866,-8,8,13394,831,-1424,2222020,165,-73,60,1755
1998,25919,17356,-300,-4174,-542,-51,46,13527,968,-10,8,13400,836,-1371,2229654,165,-127,78,1599
2008,25929,17350,-246,-4120,-540,-42,46,13443,880,-9,8,13398,834,-1391,2237473,165,-109,71,1653
2018,25940,17384,-280,-4102,-533,-46,49,13328,893,-6,8,13395,837,-1391,2245354,167,-61,94,1642
2028,25950,17352,-284,-4104,-534,-47,42,13242,970,-5,8,13392,839,-1384,2253247,167,-26,119,1615
2038,25960,17402,-308,-4084,-547,-37,42,13140,1019,-4,8,13386,843,-1372,2261276,167,43,165,1565
2048,25970,17338,-292,-4058,-540,-41,42,13182,914,-4,8,13379,846,-1370,2269328,165,128,196,1530
2058,25980,17368,-278,-4138,-545,-41,43,13290,903,-7,8,13379,848,-1365,2277452,165,119,214,1531
2068,25990,17344,-242,-4108,-549,-48,41,13319,798,-8,8,13378,845,-1378,2285579,165,141,185,1525
2078,26000,17366,-230,-4064,-532,-43,42,13223,759,-6,8,13371,841,-1400,2293836,165,219,138,1504
2089,26010,17358,-250,-4120,-543,-38,46,13319,791,-8,8,13370,840,-1405,2302206,165,226,120,1495
2099,26020,17346,-228,-4116,-543,-43,42,13364,701,-8,8,13369,836,-1415,2310628,165,234,72,1468
2109,26030,17340,-238,-4122,-537,-42,42,13375,798,-8,8,13369,834,-1419,2318997,165,233,39,1447
2118,26040,17360,-236,-4120,-541,-44,37,13326,716,-8,8,13369,831,-1427,2327397,169,240,7,1432
2128,26050,17350,-240,-4072,-541,-45,39,13243,754,-7,8,13364,828,-1454,2335740,165,300,-4,1477
2138,26060,17362,-258,-4100,-537,-46,45,13289,833,-7,8,13361,828,-1466,2343986,165,328,3,1512
2148,26070,17344,-296,-4186,-539,-35,43,13369,866,-8,8,13368,832,-1436,2352073,165,254,43,1490
2158,26080,17332,-288,-4170,-542,-44,46,13449,896,-10,8,13373,835,-1413,2360619,165,196,74,1473
2169,26090,17298,-348,-4124,-544,-40,41,13434,981,-10,8,13374,844,-1382,2369371,165,184,187,1492
2179,26100,17342,-320,-4146,-539,-38,42,13454,1066,-10,7,13376,850,-1363,2378127,165,159,260,1515
2189,26111,17384,-330,-4146,-547,-41,43,13371,1049,-10,7,13377,856,-1340,2386796,166,146,333,1520
2199,26121,17360,-278,-4092,-541,-42,49,13322,979,-9,7,13373,858,-1328,2395114,165,185,326,1434
2209,26131,17346,-262,-4142,-547,-44,44,13374,912,-11,7,13375,857,-1336,2403090,165,166,330,1476
2220,26141,17372,-288,-4134,-541,-40,44,13432,974,-12,7,13376,859,-1330,2411380,165,163,353,1480
2230,26151,17394,-300,-4136,-539,-41,42,13351,955,-10,7,13375,863,-1319,2419618,165,163,386,1475
2240,26162,17334,-254,-4126,-536,-46,48,13374,872,-11,7,13376,862,-1327,2427607,166,159,373,1489
2250,26172,17328,-260,-4114,-541,-43,48,13335,796,-10,7,13376,861,-1330,2435862,165,166,361,1474
2260,26182,17346,-270,-4070,-544,-42,45,13260,837,-10,7,13370,861,-1316,2444248,165,221,332,1343
2271,26192,17348,-206,-4122,-541,-46,43,13305,763,-11,7,13370,855,-1331,2452384,165,222,254,1303
2281,26202,17340,-234,-4098,-541,-42,42,13252,695,-10,7,13368,851,-1338,2460963,165,245,206,1249
2291,26212,17370,-234,-4116,-544,-38,47,13321,744,-11,7,13366,848,-1344,2469760,165,256,163,1209
2301,26223,17374,-234,-4146,-544,-49,42,13405,749,-13,7,13368,845,-1349,2478734,166,239,126,1188
2311,26233,17362,-222,-4142,-549,-42,48,13433,667,-14,7,13370,841,-1356,2487818,165,223,76,1158
2321,26243,17372,-226,-4098,-549,-43,43,13354,695,-14,7,13367,837,-1374,2496952,165,253,37,1152
2331,26253,17358,-184,-4162,-549,-43,46,13420,641,-15,7,13370,829,-1375,2506326,165,215,-66,1047
2342,26263,17376,-236,-4180,-537,-50,42,13478,704,-15,7,13376,827,-1356,2515803,165,167,-112,946
2352,26273,17370,-240,-4214,-537,-46,40,13557,735,-16,7,13384,824,-1315,2525077,165,85,-170,777
2362,26283,17378,-212,-4150,-538,-47,44,13481,701,-15,7,13386,820,-1333,2533460,165,72,-209,804
2372,26294,17344,-246,-4170,-538,-40,44,13514,780,-15,7,13390,819,-1308,2542296,166,30,-244,695
2382,26304,17354,-236,-4180,-540,-43,41,13580,726,-16,7,13395,816,-1287,2550575,166,-17,-287,593
2392,26314,17332,-286,-4122,-537,-43,47,13519,785,-15,7,13395,820,-1264,2558255,165,-12,-271,523
2402,26324,17320,-234,-4140,-539,-39,47,13441,752,-14,7,13396,818,-1272,2565168,165,-27,-289,538
2413,26334,17332,-256,-4118,-531,-43,47,13379,810,-13,7,13395,818,-1278,2572544,165,-17,-282,563
2423,26344,17328,-260,-4120,-538,-39,39,13363,895,-13,7,13394,818,-1278,2580320,165,-11,-275,567
2433,26355,17398,-300,-4178,-539,-41,41,13439,931,-14,7,13398,822,-1222,2588388,166,-44,-278,379
2443,26365,17366,-292,-4074,-542,-46,44,13356,933,-13,7,13392,825,-1226,2594046,165,13,-237,406
2453,26375,17320,-300,-4038,-541,-42,50,13272,946,-12,7,13383,830,-1235,2599912,165,95,-181,456
2463,26385,17352,-302,-4094,-539,-41,52,13282,1032,-12,7,13380,835,-1227,2606656,165,126,-139,460
2474,26395,17374,-308,-4092,-537,-41,47,13234,961,-11,7,13376,840,-1219,2613471,165,163,-93,465
2484,26405,17378,-314,-4074,-542,-48,44,13178,1025,-11,7,13371,845,-1212,2619916,165,214,-45,464
2494,26415,17390,-292,-4114,-543,-35,52,13248,978,-12,7,13368,849,-1209,2626318,165,231,-16,476
2504,26426,17314,-288,-4178,-543,-39,45,13330,965,-14,7,13374,851,-1220,2632473,166,176,40,620
2514,26436,17336,-282,-4132,-537,-41,43,13396,914,-15,7,13375,853,-1219,2639325,166,168,63,650
2524,26446,17326,-278,-4216,-538,-44,55,13479,909,-17,7,13385,855,-1244,2646327,166,87,125,864
2534,26456,17336,-242,-4130,-541,-43,49,13436,837,-16,7,13385,853,-1258,2654459,166,84,111,899
2544,26466,17322,-234,-4086,-534,-39,42,13361,799,-15,7,13381,849,-1267,2663191,166,115,74,864
2554,26476,17374,-240,-4094,-541,-44,48,13282,776,-14,7,13378,847,-1273,2672379,166,148,42,825
2565,26486,17342,-242,-4164,-537,-40,42,13364,776,-15,7,13381,845,-1282,2681804,166,115,31,861
2574,26496,17352,-206,-4204,-534,-52,33,13441,741,-15,7,13389,839,-1304,2691514,166,53,0,938
2584,26505,17318,-230,-4226,-540,-39,40,13522,740,-16,7,13399,835,-1305,2701429,165,-32,-20,967
2594,26516,17342,-258,-4146,-536,-47,42,13467,804,-15,7,13401,835,-1303,2711589,166,-45,-23,964
2604,26526,17352,-242,-4184,-541,-43,43,13547,779,-16,7,13406,833,-1307,2721774,166,-84,-32,989
2614,26536,17366,-274,-4126,-537,-51,42,13474,819,-15,7,13406,834,-1297,2732003,165,-74,-30,947
2624,26546,17362,-266,-4096,-544,-43,44,13392,833,-14,7,13402,835,-1303,2742150,165,-40,-23,954
2634,26556,17338,-254,-4086,-543,-39,48,13309,823,-14,7,13397,834,-1321,2752485,165,-2,-18,998
2644,26566,17384,-320,-4116,-542,-44,44,13314,908,-14,7,13395,840,-1286,2763009,165,15,5,888
2654,26576,17374,-276,-4084,-545,-51,44,13236,887,-13,7,13391,841,-1283,2772940,165,57,8,852
