pc_t_ms,t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,mad_roll_mdeg,mad_pitch_mdeg,mad_yaw_mdeg,mad_us,ekf_roll_mdeg,ekf_pitch_mdeg,ekf_yaw_mdeg,traceP_1e6,ekf_us,bx_uradps,by_uradps,bz_uradps
7809,391303,17360,-244,-4078,-534,-46,41,-15964,25240,-3200,7,13287,838,-33159,433158,165,-626,2135,9488
7820,391314,17386,-256,-4120,-546,-40,50,-15354,24577,-3421,7,13288,838,-33164,433209,165,-626,2135,9488
7831,391325,17364,-286,-4098,-547,-38,47,-14750,23911,-3634,7,13288,840,-33178,433260,165,-626,2136,9488
7842,391336,17402,-294,-4120,-542,-38,41,-14151,23243,-3838,7,13289,842,-33193,433316,165,-626,2137,9489
7853,391347,17344,-254,-4100,-543,-39,52,-13556,22574,-4033,7,13289,842,-33198,433373,165,-627,2136,9489
7864,391358,17350,-286,-4090,-534,-43,41,-12965,21901,-4219,7,13289,843,-33210,433431,165,-626,2137,9489
7874,391369,17348,-264,-4016,-537,-45,47,-12379,21227,-4397,7,13283,844,-33215,433489,166,-624,2137,9489
7885,391379,17320,-280,-4124,-534,-41,40,-11796,20551,-4567,7,13286,845,-33227,433543,165,-625,2138,9489
7896,391390,17300,-232,-4108,-535,-42,44,-11217,19874,-4729,7,13288,842,-33224,433600,165,-626,2137,9489
7907,391401,17374,-260,-4170,-538,-51,44,-10641,19196,-4883,7,13295,842,-33230,433659,165,-627,2137,9489
7918,391412,17352,-294,-4154,-538,-47,38,-10068,18517,-5029,7,13300,844,-33244,433722,165,-628,2138,9489
7929,391423,17350,-290,-4148,-540,-39,41,-9499,17836,-5167,7,13304,846,-33256,433787,165,-630,2139,9490
7940,391434,17314,-274,-4100,-538,-43,45,-8937,17160,-5297,7,13304,846,-33265,433852,165,-630,2139,9490
7950,391445,17310,-212,-4134,-536,-40,43,-8378,16482,-5419,7,13308,842,-33264,433917,169,-631,2138,9490
7961,391455,17314,-312,-4136,-541,-42,38,-7821,15804,-5533,7,13312,846,-33278,433985,165,-632,2139,9490
7972,391466,17382,-266,-4172,-540,-40,41,-7267,15126,-5641,7,13317,845,-33287,434053,165,-633,2139,9490
7983,391477,17358,-296,-4116,-536,-41,50,-6714,14448,-5740,7,13318,848,-33295,434120,165,-633,2140,9490
7994,391488,17336,-260,-4088,-544,-46,38,-6163,13768,-5833,7,13317,847,-33300,434188,165,-633,2140,9490
8004,391499,17332,-270,-4056,-542,-43,42,-5615,13087,-5919,7,13314,847,-33304,434255,165,-632,2140,9489
8015,391509,17368,-234,-4088,-539,-43,42,-5068,12407,-5997,7,13312,845,-33306,434322,165,-631,2139,9489
8026,391520,17356,-270,-4096,-544,-39,47,-4522,11728,-6069,7,13312,845,-33313,434390,165,-631,2139,9489
8037,391531,17348,-266,-4074,-543,-47,46,-3976,11048,-6133,7,13310,845,-33318,434457,165,-630,2139,9489
8047,391542,17334,-264,-4136,-539,-60,43,-3431,10370,-6190,7,13314,845,-33326,434524,166,-631,2139,9489
8058,391552,17316,-284,-4046,-535,-51,46,-2887,9691,-6240,7,13311,847,-33331,434591,165,-630,2140,9489
8069,391563,17358,-220,-4102,-535,-42,47,-2349,9019,-6282,7,13311,844,-33330,434657,165,-630,2139,9489
8080,391574,17340,-210,-4068,-542,-54,52,-1810,8347,-6318,7,13310,840,-33328,434723,165,-629,2137,9489
8090,391585,17338,-216,-4086,-540,-50,49,-1272,7677,-6347,7,13309,836,-33326,434788,166,-628,2136,9488
8101,391595,17380,-250,-4076,-537,-49,45,-733,7008,-6369,7,13308,835,-33331,434850,165,-628,2136,9488
8112,391606,17364,-252,-4134,-535,-52,54,-199,6348,-6384,7,13311,835,-33335,434910,165,-628,2135,9488
8122,391617,17358,-288,-4148,-539,-41,45,334,5690,-6393,7,13314,837,-33344,434971,165,-629,2136,9488
8133,391627,17334,-224,-4092,-535,-39,49,864,5038,-6394,7,13314,835,-33344,435034,165,-629,2135,9488
8143,391638,17346,-300,-4088,-533,-48,46,1395,4390,-6389,7,13313,838,-33357,435095,166,-628,2136,9488
8154,391648,17326,-290,-4136,-533,-38,49,1931,3741,-6377,7,13316,841,-33367,435158,165,-629,2137,9488
8164,391659,17344,-292,-4090,-539,-38,48,2468,3094,-6358,7,13315,844,-33377,435224,165,-629,2138,9488
8175,391669,17374,-262,-4106,-538,-48,51,3006,2452,-6333,7,13315,844,-33383,435290,165,-629,2138,9488
8186,391680,17354,-260,-4124,-541,-42,50,3545,1814,-6301,7,13317,844,-33389,435355,165,-629,2138,9488
8196,391691,17346,-260,-4104,-533,-38,44,4085,1180,-6262,7,13317,844,-33394,435422,166,-629,2138,9488
8207,391701,17326,-326,-4118,-528,-44,47,4626,555,-6216,7,13319,849,-33408,435488,165,-629,2139,9488
8217,391712,17380,-264,-4064,-535,-42,45,5163,-59,-6163,7,13315,849,-33411,435554,165,-628,2139,9488
8228,391722,17358,-260,-4082,-542,-41,49,5700,-667,-6105,7,13313,849,-33415,435619,165,-628,2139,9488
8239,391733,17348,-226,-4090,-544,-44,49,6241,-1272,-6039,7,13313,846,-33414,435683,165,-627,2138,9488
8249,391744,17380,-286,-4056,-543,-42,49,6785,-1871,-5967,7,13309,848,-33423,435748,166,-626,2138,9488
8260,391754,17350,-252,-4032,-538,-39,44,7327,-2462,-5886,7,13303,847,-33424,435811,165,-624,2138,9487
8271,391765,17364,-286,-4136,-540,-39,46,7867,-3043,-5800,7,13305,849,-33437,435871,165,-625,2139,9488
8281,391776,17328,-264,-4132,-539,-43,43,8403,-3615,-5707,7,13309,848,-33444,435933,165,-626,2139,9488
8292,391786,17358,-264,-4206,-533,-45,45,8935,-4180,-5607,7,13317,848,-33453,435997,165,-628,2139,9488
8303,391797,17364,-226,-4136,-543,-45,49,9461,-4734,-5502,7,13320,845,-33455,436064,165,-629,2138,9488
8314,391808,17326,-262,-4102,-546,-45,50,9979,-5280,-5392,7,13320,845,-33462,436131,165,-629,2138,9488
8324,391819,17310,-232,-4154,-534,-43,47,10493,-5821,-5276,7,13325,843,-33464,436199,166,-630,2137,9489
8335,391829,17340,-250,-4096,-542,-47,40,11003,-6361,-5154,7,13325,841,-33470,436268,165,-630,2137,9489
8346,391840,17352,-232,-4088,-539,-51,41,11507,-6896,-5026,7,13325,839,-33473,436337,165,-629,2136,9489
8357,391851,17334,-282,-4084,-537,-48,36,12005,-7428,-4894,7,13324,840,-33482,436405,165,-629,2137,9489
8368,391862,17314,-306,-4162,-534,-45,42,12500,-7958,-4756,7,13329,843,-33492,436473,165,-630,2138,9489
8378,391873,17314,-260,-4086,-539,-43,48,12990,-8485,-4614,7,13328,843,-33498,436543,166,-630,2138,9489
8389,391883,17354,-238,-4086,-535,-37,44,13475,-9012,-4467,7,13326,841,-33501,436613,165,-629,2137,9489
8400,391894,17328,-296,-4018,-538,-39,42,13956,-9537,-4315,7,13319,844,-33511,436682,165,-627,2138,9489
8411,391905,17354,-276,-4044,-536,-42,47,14436,-10061,-4159,7,13314,845,-33518,436748,165,-626,2138,9489
8422,391916,17404,-252,-4128,-539,-36,41,14920,-10589,-3997,7,13315,844,-33522,436814,165,-626,2138,9488
8433,391927,17384,-268,-4204,-534,-43,40,15406,-11116,-3829,7,13322,844,-33530,436881,166,-628,2138,9489
8443,391938,17342,-260,-4112,-537,-45,43,15890,-11642,-3656,7,13323,843,-33536,436949,166,-628,2138,9489
8454,391948,17330,-244,-4098,-544,-42,46,16373,-12167,-3480,7,13323,841,-33540,437018,165,-628,2138,9489
8465,391959,17352,-278,-4154,-544,-52,49,16858,-12690,-3298,7,13328,843,-33549,437087,165,-629,2138,9489
8476,391970,17392,-226,-4098,-546,-43,53,17341,-13214,-3112,7,13327,840,-33552,437157,165,-628,2137,9489
8487,391981,17350,-244,-4120,-542,-48,43,17827,-13737,-2921,7,13328,839,-33556,437226,165,-628,2137,9489
8498,391992,17370,-266,-4110,-540,-39,43,18313,-14259,-2724,7,13328,839,-33563,437296,165,-628,2137,9489
8509,392003,17336,-254,-4086,-537,-39,44,18800,-14779,-2522,7,13327,838,-33568,437365,165,-628,2137,9489
8520,392014,17316,-232,-4110,-537,-40,45,19289,-15299,-2315,7,13327,836,-33570,437434,166,-628,2136,9489
8530,392025,17336,-270,-4054,-540,-42,42,19780,-15818,-2103,7,13323,836,-33580,437502,166,-627,2136,9489
8541,392035,17386,-244,-4110,-538,-46,42,20274,-16336,-1885,7,13324,834,-33584,437570,165,-627,2136,9489
8552,392046,17368,-248,-4060,-545,-44,44,20769,-16853,-1663,7,13320,833,-33590,437638,165,-625,2136,9489
8563,392057,17372,-280,-4036,-549,-47,41,21267,-17369,-1436,7,13314,834,-33604,437703,165,-624,2136,9490
8574,392068,17348,-224,-4036,-538,-40,44,21767,-17884,-1203,7,13309,831,-33604,437767,165,-622,2135,9490
8585,392079,17388,-274,-4062,-542,-50,44,22271,-18397,-965,7,13306,832,-33617,437827,165,-621,2136,9490
8595,392090,17386,-276,-4084,-538,-44,43,22774,-18904,-722,7,13304,833,-33629,437885,165,-620,2136,9491
8606,392100,17348,-252,-4046,-537,-50,47,23280,-19410,-474,7,13301,833,-33634,437940,165,-619,2136,9491
8617,392111,17356,-258,-4080,-536,-46,42,23790,-19914,-220,7,13299,832,-33641,437993,165,-618,2136,9491
8628,392122,17352,-266,-4066,-539,-49,45,24304,-20417,38,7,13298,833,-33650,438046,165,-617,2136,9491
8638,392133,17380,-276,-4104,-540,-46,41,24813,-20910,299,8,13298,834,-33662,438095,169,-617,2137,9492
8649,392143,17340,-304,-4086,-541,-44,47,25329,-21405,567,7,13297,838,-33684,438144,165,-617,2138,9493
8660,392154,17370,-242,-4120,-539,-43,43,25850,-21899,842,7,13299,836,-33684,438186,165,-617,2138,9492
8671,392165,17346,-316,-4106,-532,-53,45,26375,-22390,1123,7,13301,840,-33708,438234,165,-617,2140,9494
8681,392176,17356,-276,-4094,-539,-46,46,26908,-22884,1411,7,13301,842,-33718,438272,166,-617,2140,9494
8692,392186,17336,-274,-4082,-542,-46,43,27446,-23376,1706,7,13300,842,-33728,438308,165,-617,2140,9494
8703,392197,17328,-256,-4094,-544,-40,46,27987,-23865,2006,7,13300,842,-33733,438340,165,-617,2140,9494
8714,392208,17338,-254,-4092,-541,-44,45,28533,-24353,2313,7,13300,841,-33736,438377,165,-616,2140,9494
8725,392219,17314,-286,-4114,-535,-42,48,29084,-24837,2627,7,13302,843,-33751,438416,165,-617,2141,9495
8735,392230,17320,-226,-4110,-534,-45,43,29641,-25320,2948,7,13304,840,-33746,438451,167,-617,2140,9494
8746,392240,17364,-290,-4136,-538,-45,42,30202,-25800,3275,7,13307,842,-33761,438498,165,-618,2141,9495
8757,392251,17362,-256,-4076,-533,-43,44,30769,-26278,3609,7,13305,842,-33763,438540,165,-617,2140,9494
8768,392262,17402,-290,-4088,-545,-48,47,31341,-26754,3949,7,13304,844,-33776,438586,165,-617,2141,9495
8778,392273,17328,-260,-4086,-542,-48,41,31919,-27228,4296,7,13304,843,-33781,438625,165,-616,2141,9494
8789,392283,17346,-238,-4102,-538,-40,43,32501,-27698,4650,7,13304,841,-33780,438666,165,-616,2140,9494
8800,392294,17344,-258,-4074,-532,-52,39,33091,-28166,5012,7,13303,840,-33783,438713,165,-616,2140,9494
8811,392305,17390,-258,-4120,-535,-39,41,33686,-28630,5382,7,13304,839,-33788,438762,165,-616,2140,9494
8822,392316,17380,-224,-4076,-538,-40,49,34286,-29092,5757,7,13301,837,-33783,438813,165,-615,2139,9493
8832,392327,17396,-258,-4100,-534,-39,53,34892,-29550,6140,7,13300,837,-33787,438867,166,-615,2139,9493
8843,392337,17364,-208,-4072,-537,-46,48,35505,-30005,6531,7,13298,833,-33777,438922,165,-614,2137,9492
8854,392348,17354,-290,-4022,-541,-38,45,36124,-30458,6929,7,13292,835,-33796,438977,165,-612,2138,9493
8865,392359,17404,-268,-4064,-542,-41,37,36750,-30907,7335,7,13288,835,-33805,439027,165,-611,2138,9493
8876,392370,17398,-270,-4050,-543,-48,38,37383,-31354,7749,7,13285,835,-33815,439075,165,-610,2139,9493
8886,392381,17346,-270,-4160,-538,-46,39,38024,-31796,8171,7,13291,835,-33825,439117,166,-611,2139,9494
8897,392391,17344,-250,-4160,-534,-37,51,38670,-32233,8601,7,13296,835,-33828,439163,165,-613,2139,9493
8908,392402,17334,-248,-4172,-543,-35,39,39324,-32668,9039,7,13301,833,-33830,439216,165,-615,2138,9493
8919,392413,17400,-262,-4184,-539,-43,47,39985,-33098,9485,7,13307,834,-33837,439275,165,-616,2138,9493
8930,392424,17350,-294,-4118,-532,-39,39,40654,-33524,9941,7,13309,836,-33849,439337,165,-616,2139,9494
8940,392435,17332,-294,-4106,-537,-52,45,41331,-33946,10404,7,13310,839,-33863,439398,166,-616,2140,9494
8951,392445,17344,-302,-4080,-547,-47,49,42019,-34368,10878,7,13309,842,-33877,439457,165,-616,2141,9494
8962,392456,17336,-284,-4082,-542,-35,50,42715,-34784,11361,7,13307,845,-33887,439511,165,-615,2142,9494
8973,392467,17288,-236,-4144,-546,-33,43,43419,-35197,11853,7,13312,842,-33892,439561,165,-617,2141,9494
8984,392478,17364,-260,-4048,-541,-40,44,44131,-35605,12355,7,13307,842,-33894,439617,165,-615,2141,9494
8995,392489,17362,-270,-4078,-539,-37,44,44852,-36008,12866,7,13305,842,-33901,439674,165,-615,2141,9494
9006,392500,17346,-266,-4142,-540,-43,42,45581,-36406,13386,7,13308,842,-33910,439730,165,-616,2142,9494
9017,392511,17312,-284,-4094,-544,-44,45,46319,-36800,13914,8,13309,844,-33921,439786,165,-616,2142,9494
9027,392522,17374,-292,-4102,-535,-51,49,47066,-37187,14452,7,13309,846,-33932,439841,166,-615,2143,9495
9038,392532,17368,-224,-4082,-543,-50,39,47822,-37570,15000,7,13308,843,-33928,439892,165,-615,2142,9494
9049,392543,17390,-250,-4070,-535,-44,50,48585,-37947,15557,7,13305,842,-33929,439950,165,-614,2141,9493
9060,392554,17338,-222,-4092,-534,-44,44,49358,-38318,16124,7,13305,838,-33925,440009,165,-614,2140,9493
9071,392565,17370,-242,-4150,-539,-46,38,50140,-38685,16701,7,13309,836,-33927,440071,165,-615,2140,9493
9082,392576,17360,-256,-4134,-545,-42,39,50931,-39045,17286,7,13312,835,-33933,440136,165,-615,2140,9493
9093,392587,17348,-270,-4120,-536,-41,41,51730,-39399,17882,7,13313,836,-33941,440202,165,-616,2140,9493
9104,392598,17354,-236,-4124,-536,-40,48,52538,-39746,18487,7,13315,834,-33943,440269,165,-616,2139,9493
9114,392609,17384,-260,-4186,-535,-39,46,53356,-40087,19102,7,13321,834,-33949,440337,166,-618,2139,9493
9125,392619,17362,-270,-4074,-542,-35,45,54182,-40422,19726,7,13317,835,-33956,440407,165,-617,2139,9493
9136,392630,17398,-288,-4112,-544,-35,45,55017,-40750,20360,7,13317,837,-33966,440476,165,-617,2140,9493
9147,392641,17332,-258,-4050,-543,-42,45,55861,-41072,21003,7,13313,836,-33971,440544,165,-615,2140,9493
9158,392652,17368,-286,-4080,-545,-43,46,56715,-41387,21656,7,13311,838,-33982,440612,165,-615,2141,9493
9169,392663,17352,-278,-4188,-537,-40,40,57579,-41694,22320,7,13318,839,-33994,440677,165,-616,2141,9493
9180,392674,17356,-248,-4074,-537,-40,47,58451,-41993,22992,7,13315,838,-33996,440744,165,-616,2141,9493
9191,392685,17366,-276,-4092,-534,-40,46,59332,-42286,23675,7,13314,840,-34004,440811,165,-615,2141,9493
9201,392696,17386,-250,-4150,-540,-48,52,60223,-42570,24366,7,13317,839,-34010,440877,166,-616,2141,9493
9212,392706,17352,-226,-4114,-538,-39,44,61122,-42847,25067,7,13318,836,-34011,440944,165,-616,2140,9493
9223,392717,17360,-230,-4092,-534,-34,45,62030,-43116,25778,7,13316,833,-34012,441013,165,-616,2139,9493
9234,392728,17356,-230,-4078,-538,-37,42,62947,-43378,26498,7,13314,831,-34014,441082,165,-615,2138,9493
9245,392739,17362,-320,-4110,-540,-42,48,63873,-43631,27226,7,13314,836,-34030,441150,165,-615,2140,9493
9256,392750,17362,-260,-4070,-537,-41,46,64807,-43875,27964,7,13311,836,-34036,441218,165,-614,2140,9493
9267,392761,17366,-264,-4148,-548,-36,43,65750,-44112,28710,7,13314,836,-34044,441285,165,-615,2140,9493
9278,392772,17348,-292,-4074,-539,-36,50,66700,-44339,29465,7,13312,839,-34054,441353,165,-614,2141,9493
9288,392783,17344,-250,-4100,-532,-40,42,67660,-44557,30229,7,13312,838,-34058,441419,166,-614,2141,9493
9299,392793,17426,-264,-4114,-539,-39,44,68627,-44767,31001,7,13311,838,-34064,441486,165,-614,2141,9493
9310,392804,17356,-260,-4130,-534,-50,52,69603,-44966,31780,7,13314,838,-34070,441552,165,-615,2141,9493
9321,392815,17328,-248,-4088,-533,-44,44,70585,-45157,32568,7,13313,837,-34074,441619,165,-614,2140,9493
9332,392826,17328,-258,-4134,-538,-43,40,71576,-45339,33364,7,13317,836,-34080,441687,169,-615,2140,9493
9343,392837,17338,-256,-4064,-540,-38,38,72573,-45511,34167,7,13313,835,-34085,441756,165,-614,2140,9493
9354,392848,17348,-304,-4022,-536,-44,44,73577,-45674,34977,7,13307,839,-34097,441823,165,-612,2141,9493
9365,392859,17362,-240,-4084,-538,-40,45,74587,-45826,35793,7,13305,837,-34098,441887,165,-612,2141,9493
9375,392870,17376,-268,-4042,-538,-38,46,75603,-45969,36615,7,13300,838,-34104,441951,167,-610,2141,9493
9386,392881,17346,-324,-4132,-535,-40,45,76625,-46102,37443,7,13303,843,-34127,442012,165,-611,2143,9494
9397,392891,17360,-270,-4092,-533,-44,41,77653,-46224,38277,7,13302,843,-34133,442069,165,-610,2143,9494
9408,392902,17364,-260,-4080,-535,-41,54,78684,-46336,39115,7,13301,844,-34137,442127,165,-610,2143,9494
9419,392913,17334,-244,-4098,-535,-40,42,79722,-46437,39960,7,13301,842,-34138,442184,165,-610,2142,9493
9430,392924,17382,-256,-4116,-540,-45,43,80764,-46529,40808,7,13302,841,-34143,442244,165,-610,2142,9493
9441,392935,17302,-248,-4126,-539,-45,52,81809,-46610,41659,7,13306,840,-34148,442305,165,-611,2142,9493
9452,392946,17326,-270,-4116,-552,-49,49,82857,-46681,42514,7,13308,841,-34157,442368,165,-611,2142,9493
9462,392957,17346,-292,-4134,-548,-40,44,83909,-46742,43374,7,13311,843,-34172,442433,166,-612,2143,9494
9473,392968,17406,-264,-4130,-533,-37,45,84964,-46790,44236,7,13312,843,-34178,442496,166,-612,2143,9494
9484,392978,17370,-266,-4120,-538,-38,41,86022,-46829,45100,7,13312,843,-34185,442560,165,-613,2143,9494
9495,392989,17370,-266,-4134,-541,-41,47,87080,-46856,45966,7,13315,844,-34193,442624,165,-613,2143,9494
9506,393000,17368,-272,-4142,-535,-42,43,88141,-46873,46834,7,13318,844,-34202,442688,165,-614,2143,9494
9517,393011,17380,-222,-4154,-539,-41,50,89202,-46878,47701,7,13321,841,-34206,442752,165,-615,2142,9495
9528,393022,17388,-242,-4122,-532,-47,45,90264,-46873,48570,7,13322,840,-34210,442818,165,-615,2142,9495
9539,393033,17362,-290,-4122,-540,-36,49,91325,-46857,49438,7,13323,842,-34219,442886,165,-615,2143,9495
9549,393044,17374,-288,-4054,-533,-44,40,92387,-46829,50307,7,13319,844,-34224,442953,166,-614,2143,9494
9560,393055,17334,-296,-4126,-528,-38,41,93447,-46790,51174,7,13320,846,-34235,443018,166,-614,2144,9494
9571,393065,17386,-274,-4096,-536,-54,48,94506,-46741,52040,7,13320,848,-34240,443082,165,-614,2144,9494
9582,393076,17366,-258,-4114,-533,-39,44,95563,-46681,52903,7,13320,847,-34245,443145,165,-614,2144,9494
9593,393087,17348,-250,-4116,-531,-37,48,96617,-46610,53764,7,13321,846,-34250,443210,165,-614,2144,9494
9604,393098,17404,-222,-4040,-533,-47,52,97669,-46528,54622,7,13315,843,-34246,443275,165,-612,2143,9494
9615,393109,17322,-276,-4164,-538,-40,42,98718,-46436,55477,7,13321,844,-34257,443342,165,-614,2143,9494
9626,393120,17388,-246,-4182,-543,-45,47,99764,-46334,56328,7,13327,843,-34264,443411,165,-615,2143,9495
9637,393131,17354,-250,-4078,-535,-40,40,100805,-46220,57176,7,13324,841,-34267,443480,166,-614,2142,9494
9648,393142,17328,-218,-4070,-547,-33,39,101850,-46095,58026,7,13321,837,-34269,443549,166,-613,2141,9495
9659,393153,17324,-230,-4078,-540,-36,42,102890,-45960,58871,7,13319,834,-34272,443620,166,-613,2141,9495
9669,393164,17382,-276,-4154,-545,-38,39,103926,-45814,59711,7,13322,835,-34279,443691,166,-614,2141,9495
9680,393175,17366,-288,-4158,-536,-38,46,104955,-45657,60544,7,13326,837,-34288,443762,166,-615,2142,9494
9691,393185,17372,-202,-4104,-536,-49,40,105980,-45489,61372,7,13326,832,-34289,443834,165,-614,2140,9495
9702,393196,17342,-302,-4120,-541,-47,40,106999,-45312,62193,7,13327,835,-34299,443906,165,-615,2141,9494
9713,393207,17318,-296,-4074,-544,-49,39,108011,-45124,63007,7,13326,837,-34308,443978,165,-614,2142,9494
9724,393218,17374,-258,-4158,-543,-42,39,109016,-44927,63815,7,13330,836,-34315,444050,165,-615,2142,9494
9735,393229,17312,-264,-4046,-537,-43,46,110013,-44719,64613,7,13325,837,-34320,444121,165,-614,2142,9494
9746,393240,17302,-262,-4068,-539,-44,47,111003,-44502,65405,7,13323,837,-34326,444192,165,-613,2142,9494
9757,393251,17318,-282,-4056,-539,-42,49,111985,-44275,66188,7,13320,839,-34335,444262,165,-612,2143,9494
9768,393262,17372,-226,-4054,-538,-45,54,112959,-44038,66962,7,13316,837,-34333,444331,165,-610,2142,9494
9779,393273,17388,-256,-4130,-541,-45,44,113925,-43792,67729,7,13318,836,-34339,444399,165,-611,2142,9494
9790,393284,17380,-264,-4116,-534,-46,45,114884,-43537,68487,7,13318,836,-34345,444468,165,-611,2142,9494
9801,393295,17400,-240,-4170,-532,-41,49,115833,-43272,69235,7,13323,835,-34348,444538,165,-612,2141,9494
9812,393306,17346,-258,-4118,-534,-42,39,116774,-42998,69976,7,13324,835,-34353,444608,165,-612,2141,9494
9823,393317,17370,-282,-4116,-533,-37,39,117706,-42715,70707,7,13324,836,-34362,444679,165,-612,2142,9494
9834,393328,17374,-250,-4140,-538,-37,47,118629,-42424,71428,7,13326,835,-34367,444751,165,-613,2141,9494
9845,393339,17388,-286,-4122,-530,-45,46,119543,-42123,72140,7,13327,837,-34375,444822,165,-613,2142,9494
9856,393350,17382,-274,-4160,-540,-47,48,120449,-41816,72842,7,13331,838,-34383,444894,165,-614,2142,9494
9867,393361,17374,-272,-4108,-536,-43,45,121345,-41499,73535,7,13331,839,-34390,444967,165,-614,2143,9493
9878,393372,17418,-256,-4094,-538,-41,45,122232,-41175,74219,7,13328,839,-34395,445039,165,-613,2142,9493
9889,393383,17318,-270,-4068,-536,-48,43,123111,-40843,74892,7,13326,839,-34401,445111,165,-612,2143,9493
9900,393394,17344,-214,-4104,-538,-39,42,123979,-40502,75556,7,13326,835,-34400,445181,165,-612,2141,9493
9911,393405,17352,-246,-4066,-537,-36,43,124838,-40155,76210,7,13322,834,-34404,445252,165,-611,2141,9493
9922,393416,17416,-278,-4074,-539,-44,39,125689,-39799,76854,7,13319,835,-34414,445323,165,-610,2141,9493
9933,393427,17330,-258,-4152,-543,-45,42,126530,-39437,77488,7,13324,834,-34420,445391,165,-611,2141,9493
9944,393438,17348,-242,-4046,-542,-41,47,127362,-39068,78112,7,13319,833,-34423,445461,166,-609,2141,9493
9955,393449,17372,-276,-4078,-532,-42,49,128184,-38691,78726,7,13316,834,-34433,445529,166,-609,2141,9493
9965,393460,17356,-264,-4056,-542,-40,51,128997,-38308,79330,7,13312,835,-34440,445596,167,-607,2142,9493
9977,393471,17260,-278,-4054,-540,-49,49,129802,-37918,79924,7,13310,837,-34451,445660,166,-607,2142,9494
9987,393482,17300,-198,-4088,-539,-47,44,130597,-37521,80509,7,13311,831,-34441,445723,166,-607,2140,9493
9998,393492,17364,-232,-4130,-548,-47,45,131383,-37119,81084,7,13313,829,-34441,445786,165,-607,2139,9492
10009,393503,17390,-254,-4068,-540,-47,42,132161,-36709,81649,7,13310,828,-34448,445848,165,-606,2139,9492
10020,393514,17310,-286,-4146,-540,-48,42,132930,-36293,82205,7,13316,830,-34459,445908,165,-607,2140,9493
10031,393525,17370,-242,-4114,-541,-41,42,133690,-35872,82751,7,13316,829,-34462,445974,169,-607,2140,9492
10042,393536,17324,-256,-4106,-533,-50,41,134441,-35443,83287,7,13318,828,-34467,446038,165,-607,2140,9492
10053,393547,17342,-246,-4084,-531,-54,41,135184,-35009,83814,7,13317,827,-34471,446103,165,-607,2139,9492
10064,393558,17316,-272,-4114,-531,-41,45,135917,-34570,84330,7,13319,828,-34479,446166,165,-607,2140,9492
10075,393569,17358,-270,-4174,-541,-42,44,136643,-34125,84839,7,13324,829,-34486,446232,165,-609,2140,9492
10086,393580,17384,-272,-4102,-536,-46,48,137360,-33675,85337,7,13324,830,-34495,446301,165,-608,2140,9492
10097,393591,17340,-288,-4066,-531,-41,48,138068,-33220,85826,7,13321,833,-34506,446370,165,-607,2141,9493
10108,393602,17344,-306,-4146,-534,-43,46,138769,-32760,86306,7,13324,837,-34521,446438,165,-608,2142,9493
10119,393613,17324,-290,-4056,-535,-40,43,139462,-32294,86778,7,13320,840,-34530,446507,165,-607,2143,9493
10130,393624,17362,-258,-4080,-534,-47,45,140147,-31824,87240,7,13319,839,-34534,446574,165,-606,2143,9493
10141,393635,17358,-240,-4102,-531,-44,41,140825,-31348,87694,7,13319,837,-34534,446640,165,-606,2142,9492
10152,393646,17366,-258,-4130,-537,-39,43,141494,-30868,88140,7,13320,837,-34540,446707,165,-607,2142,9493
10163,393657,17344,-268,-4126,-538,-33,42,142156,-30384,88577,7,13322,837,-34548,446775,165,-607,2143,9493
10174,393668,17332,-264,-4206,-547,-45,42,142812,-29896,89006,7,13330,837,-34560,446844,165,-609,2143,9493
10185,393679,17404,-282,-4064,-539,-46,45,143461,-29403,89427,7,13326,838,-34566,446915,165,-608,2143,9493
10196,393690,17344,-278,-4046,-541,-41,48,144102,-28906,89839,7,13322,840,-34572,446985,165,-607,2144,9493
10207,393701,17382,-300,-4150,-537,-38,45,144736,-28405,90243,7,13324,843,-34587,447053,165,-607,2145,9493
10218,393712,17364,-266,-4104,-545,-32,45,145363,-27900,90640,7,13323,843,-34593,447119,165,-607,2145,9493
10229,393723,17356,-234,-4138,-541,-41,38,145984,-27391,91028,7,13326,840,-34597,447186,165,-608,2144,9493
10240,393734,17412,-222,-4106,-538,-46,46,146599,-26878,91409,7,13325,837,-34596,447255,166,-607,2143,9493
10251,393745,17328,-266,-4108,-541,-47,43,147207,-26361,91782,7,13326,837,-34604,447325,166,-607,2143,9493
10261,393756,17310,-256,-4062,-542,-47,43,147810,-25841,92147,7,13324,836,-34608,447394,166,-607,2143,9493
10272,393767,17344,-220,-4068,-537,-42,43,148406,-25317,92505,7,13321,833,-34605,447463,166,-606,2142,9492
10283,393778,17382,-254,-4094,-536,-46,46,148996,-24789,92855,7,13320,832,-34610,447532,166,-605,2142,9492
10294,393788,17348,-262,-4112,-532,-38,45,149580,-24258,93197,7,13320,833,-34616,447599,165,-605,2142,9492
10305,393799,17366,-248,-4044,-539,-43,48,150159,-23725,93533,7,13315,832,-34620,447667,165,-604,2141,9492
10316,393810,17372,-296,-4082,-532,-39,45,150731,-23187,93862,7,13313,835,-34634,447731,165,-603,2143,9493
10327,393821,17376,-252,-4130,-534,-44,39,151299,-22646,94183,7,13315,834,-34638,447796,165,-603,2142,9492
