pc_t_ms,emg_t_ms,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
5170,5862,12,4,-9,7,11,-3,-5,0
5170,5862,14,-1,-3,15,24,0,-6,-6
5190,5883,30,10,5,35,30,-4,6,-3
5190,5883,20,8,-3,23,25,1,2,0
5192,5884,11,3,3,13,-1,-1,-5,1
5192,5884,13,0,0,17,22,-1,-6,-2
5204,5896,27,6,-4,34,33,1,1,2
5204,5896,21,3,-8,23,25,-1,3,2
5230,5923,11,2,3,10,8,2,-6,0
5230,5923,15,-1,0,17,23,0,-4,0
5231,5923,28,8,5,36,25,-4,3,3
5231,5923,21,11,0,23,27,1,3,1
5234,5926,11,3,0,10,11,0,-7,-3
5234,5926,15,2,-2,17,23,1,-5,-3
5250,5943,29,8,-1,30,34,-2,4,-1
5250,5943,20,9,-1,23,26,0,4,-2
5252,5944,8,2,-3,5,11,-1,-5,1
5252,5944,15,1,-2,18,25,-2,-3,-3
5273,5965,27,10,1,29,22,1,2,1
5273,5965,21,10,3,23,26,-1,3,1
5274,5967,6,5,6,1,-6,4,-5,1
5274,5967,16,0,-8,17,25,1,-5,-2
5288,5980,31,8,-2,31,35,-1,2,0
5288,5980,21,8,2,22,26,1,8,0
5289,5981,4,4,1,3,12,3,-4,0
5289,5981,15,1,3,18,24,2,-3,-3
5310,6003,27,9,1,30,25,0,6,1
5310,6003,21,10,4,23,28,-1,2,3
5312,6004,3,1,-12,-2,-4,1,-5,0
5312,6004,16,1,3,17,23,-1,-5,-4
5333,6024,29,6,-5,29,37,-2,7,-3
5333,6024,21,8,0,21,29,0,6,2
5349,6041,3,3,2,1,-1,-1,-5,-1
5349,6041,16,2,0,18,24,0,-3,-2
5349,6041,31,9,-3,27,40,-2,6,1
5349,6041,20,11,-4,22,28,-1,1,2
5351,6043,-4,1,7,-2,-7,2,-7,-2
5351,6043,15,2,-2,17,23,2,-4,-2
5370,6063,32,9,0,29,28,-1,2,1
5371,6063,21,8,-4,20,28,-2,4,2
5372,6064,1,2,-2,-2,2,0,-4,-2
5372,6064,15,1,0,17,25,-2,-4,-3
5400,6093,26,9,-1,26,30,0,3,-1
5400,6093,21,9,-2,21,27,-2,5,-3
5408,6100,-4,1,2,-4,-4,3,-7,2
5408,6100,15,2,4,17,24,-1,-3,1
5409,6101,29,10,1,29,35,-1,5,2
5409,6101,20,11,-4,21,28,-1,5,0
5422,6114,-1,1,-4,3,10,0,-6,-2
5422,6114,16,2,-1,16,25,-2,-3,-4
5430,6123,26,7,3,28,29,-1,1,2
5430,6123,19,9,1,20,26,0,6,0
5432,6124,-5,0,-9,-1,10,0,-5,-2
5432,6124,16,2,-2,18,24,-1,-4,-1
5453,6145,27,13,6,27,27,-3,2,0
5453,6145,19,11,5,20,26,0,1,1
5455,6148,-2,-3,-15,3,7,3,-5,-1
5455,6148,15,3,2,18,25,2,-4,-5
5467,6160,24,6,0,26,28,-3,6,2
5467,6160,19,9,0,20,26,-3,4,3
5499,6191,-2,-4,5,1,6,1,-5,1
5499,6191,15,2,-2,17,24,2,-4,-2
5499,6191,26,10,2,31,27,1,3,-1
5499,6191,18,12,-4,21,26,-3,6,-2
5501,6194,1,-5,-2,3,8,-1,-7,-1
5501,6194,15,1,1,18,22,2,-2,-3
5513,6206,25,8,-2,25,32,-1,3,-1
5513,6206,18,7,0,21,28,-2,4,0
5515,6207,-2,-6,0,2,11,1,-9,-2
5515,6207,16,2,4,18,26,0,-1,0
5527,6220,30,9,8,32,33,-1,3,2
5527,6220,19,6,-3,20,28,-1,3,-1
5534,6227,2,-3,0,3,16,2,-8,0
5534,6227,16,1,6,19,34,-3,-2,-1
5558,6250,25,6,-8,27,35,-2,6,0
5558,6250,19,7,-1,21,28,-1,7,1
5559,6252,1,-5,0,2,11,3,-8,-3
5559,6252,16,2,-1,19,34,-1,0,-1
5573,6265,25,8,-3,28,27,0,4,0
5573,6265,19,7,-3,21,30,0,5,0
5574,6266,2,-8,-7,-3,12,-1,-5,-1
5574,6266,17,2,3,18,37,3,0,-4
5587,6279,23,11,1,27,29,-3,4,0
5587,6279,19,7,-6,22,29,1,5,3
5595,6288,0,-6,2,-9,3,-1,-8,0
5595,6288,17,1,-8,18,32,0,1,-2
5610,6302,24,9,-4,32,32,-2,3,1
5610,6302,19,7,10,22,32,-1,2,0
5612,6304,1,-3,0,0,12,1,-6,-2
5612,6304,17,2,-1,17,33,-3,0,-3
5633,6325,24,9,-2,25,27,0,2,1
5633,6325,19,8,-1,21,30,-1,7,0
5634,6327,-5,-5,0,-9,10,2,-9,-1
5634,6327,17,2,1,18,33,-1,1,-2
5655,6347,29,10,-1,28,32,-1,9,0
5656,6347,20,8,-2,22,30,-1,5,1
5657,6349,-2,-7,-5,-9,12,3,-10,-3
5657,6349,16,2,1,17,31,-1,1,-1
5685,6377,24,11,1,23,29,0,5,1
5685,6377,20,7,-3,21,31,1,8,1
5687,6379,-6,-5,1,-8,11,2,-10,-4
5687,6379,16,2,-3,17,27,0,0,-3
5693,6385,26,9,-1,25,28,0,5,0
5693,6385,20,8,-2,21,33,-3,10,2
5708,6400,-8,-5,0,-4,10,3,-9,0
5708,6400,16,2,1,18,26,-1,1,-4
5708,6400,26,8,3,30,28,-4,4,-1
5708,6400,19,10,-6,20,33,0,5,2
5715,6407,-8,-9,3,-3,14,2,-5,-1
5715,6407,15,3,-3,16,29,-3,0,-1
5730,6422,28,9,-1,28,27,0,6,2
5730,6422,20,10,-1,21,28,0,7,3
5738,6431,-5,-8,-1,-1,18,0,-9,-2
5738,6431,16,2,3,17,29,-2,1,-1
5782,6474,26,8,-4,25,27,2,4,0
5782,6474,20,7,1,21,28,-4,6,-1
5792,6484,-9,-7,2,-4,19,3,-9,0
5792,6484,15,1,7,19,30,1,2,0
5794,6486,27,14,4,25,25,0,2,2
5794,6486,20,11,-4,21,29,-1,5,1
5799,6492,-7,-7,-1,3,21,1,-7,-3
5800,6492,16,1,0,20,26,1,1,-3
5800,6492,28,9,-1,24,26,-3,6,-2
5800,6492,19,8,-7,21,31,-4,6,-1
5820,6513,23,8,0,26,26,1,5,-1
5820,6513,19,10,3,22,28,-2,6,1
5822,6514,-2,-11,-4,6,21,0,-9,-1
5822,6514,17,2,1,20,25,2,0,0
5826,6519,22,7,-2,24,24,-3,3,0
5826,6519,19,8,-6,21,30,-5,4,3
5836,6527,-3,-11,-5,4,24,-2,-6,-2
5836,6527,18,2,1,21,37,0,1,-2
5851,6543,23,9,5,24,25,-1,3,-1
5851,6543,19,8,-1,22,28,-2,6,1
5852,6544,1,-10,5,7,21,4,-9,2
5852,6544,19,0,-2,22,37,0,4,-2
5873,6565,27,8,-6,22,24,-1,2,-1
5873,6565,20,8,6,23,31,-2,8,1
5874,6567,2,-10,-1,6,23,1,-8,0
5874,6567,20,0,-2,21,45,-6,3,1
5903,6595,24,9,2,25,26,0,2,1
5903,6595,20,8,-7,23,29,0,8,0
5905,6597,7,-11,2,8,23,-1,-8,-4
5905,6597,20,1,2,20,45,-4,3,-2
5910,6603,27,11,-4,25,25,-1,2,-1
5910,6603,20,7,-8,24,29,0,4,1
5912,6604,4,-9,3,7,23,3,-9,-2
5912,6604,20,2,-1,22,50,-2,2,-2
5933,6625,26,12,5,26,27,-3,3,1
5933,6625,22,6,1,24,28,-3,8,3
5934,6627,6,-12,-5,9,26,0,-8,-3
5935,6627,20,1,-5,21,46,-4,4,-3
5947,6639,24,10,0,26,25,-2,4,1
5947,6639,21,6,0,24,27,1,7,0
5955,6647,6,-11,-5,8,25,3,-9,-2
5955,6647,19,2,7,22,56,0,7,0
5970,6662,24,7,1,25,26,-1,4,2
5970,6662,22,9,4,25,32,-2,9,1
5972,6664,8,-11,-4,8,27,1,-11,-4
5972,6664,19,2,0,19,44,-2,3,-1
5993,6686,25,8,-3,22,26,-1,5,1
5993,6686,22,7,2,24,30,-1,8,3
5994,6687,7,-14,-2,7,24,1,-10,-2
5994,6687,19,4,5,20,41,-2,4,-1
6007,6698,24,6,-6,23,27,1,6,0
6007,6698,23,7,-9,24,29,-2,7,0
6015,6708,6,-10,2,7,23,2,-8,-4
6015,6708,18,3,2,19,49,-1,4,-2
6029,6722,22,12,4,23,27,1,2,1
6029,6722,23,8,-2,25,27,-3,8,3
6038,6731,8,-15,-5,9,27,0,-8,-2
6038,6731,19,3,1,19,34,-2,6,-1
6053,6745,23,8,5,22,23,0,7,2
6053,6745,23,8,0,25,27,-3,7,-1
6067,6760,7,-9,-1,11,24,0,-10,0
6067,6760,19,2,-7,19,36,2,4,-2
6068,6760,22,8,1,22,26,-1,5,1
6068,6760,22,9,1,23,25,1,7,3
6075,6767,5,-12,0,12,26,1,-9,-3
6075,6767,18,3,-2,20,38,-1,4,1
6090,6782,22,13,2,21,25,-3,6,-2
6090,6782,23,8,-5,24,26,-1,7,0
6092,6784,8,-13,4,14,25,2,-11,-3
6092,6784,17,3,-8,19,42,-1,6,0
6113,6806,22,7,-5,20,23,-1,6,1
6113,6806,22,8,4,22,27,-2,8,2
6114,6807,8,-12,-1,15,27,3,-12,-3
6114,6807,16,3,5,28,38,0,4,0
6127,6819,21,8,-6,20,27,0,5,1
6127,6819,23,8,2,24,26,0,7,3
6141,6834,9,-15,2,17,25,0,-8,0
6141,6834,22,3,4,29,34,-2,3,-1
6150,6842,20,13,1,20,25,-1,4,-1
6150,6842,21,8,-2,23,25,1,9,-1
6157,6849,11,-11,-4,17,23,3,-10,1
6157,6849,24,3,-1,29,37,-1,6,-2
6173,6865,21,10,6,20,26,-3,2,1
6173,6865,22,8,6,23,24,-1,6,-2
6174,6866,13,-14,-3,17,26,-2,-11,-5
6174,6866,26,2,3,32,32,-2,7,0
6195,6888,20,6,-5,21,25,-1,2,0
6195,6888,22,7,1,23,21,0,6,1
6197,6889,14,-12,-5,18,24,2,-12,-1
6197,6889,24,3,4,34,46,-1,7,1
6210,6903,19,10,2,21,26,0,6,1
6210,6903,21,5,-3,24,23,-3,7,1
6212,6904,15,-9,1,19,24,0,-6,-3
6212,6904,31,2,-2,34,50,-4,4,-1
6240,6933,19,8,2,20,27,-1,3,1
6240,6933,22,5,-4,24,28,0,5,2
6242,6934,16,-10,-6,19,23,3,-9,-3
6242,6934,26,4,7,30,41,-1,6,1
6263,6956,19,8,-3,21,29,-1,5,2
6263,6956,22,6,1,23,26,-1,4,0
6265,6958,16,-13,-3,19,23,1,-8,0
6265,6958,28,2,3,34,60,1,5,-1
6270,6963,19,10,-4,21,29,1,4,2
6270,6963,21,6,2,22,26,-3,4,3
6272,6964,17,-11,-6,20,25,3,-10,-3
6272,6964,28,5,0,32,57,-2,8,-3
6293,6985,19,11,0,21,28,-4,5,-1
6293,6985,22,6,0,24,21,-1,6,2
6294,6987,17,-12,2,19,23,2,-9,-3
6294,6987,26,6,1,32,46,-2,5,1
6323,7015,19,12,-4,20,31,-3,6,-1
6323,7015,21,7,3,23,14,0,4,3
6325,7016,17,-11,2,20,23,0,-10,-3
6325,7016,27,3,-2,31,41,3,6,2
6330,7023,19,8,0,21,29,-1,3,0
6330,7023,22,6,-7,23,21,0,3,-2
6332,7024,17,-9,7,19,20,2,-8,-6
6332,7024,29,6,1,29,44,-3,7,0
6360,7053,19,7,-5,20,32,1,6,4
6360,7053,22,6,1,23,19,0,4,1
6362,7055,17,-12,0,19,24,1,-11,-5
6362,7055,29,8,1,29,43,0,7,-2
6375,7068,19,14,1,21,28,2,5,0
6375,7068,22,6,-6,22,20,-3,5,2
6377,7069,17,-9,2,20,22,1,-7,0
6377,7069,25,7,2,29,32,0,8,-1
6398,7090,20,5,-2,20,28,-2,5,-1
6398,7090,20,6,-1,21,22,-2,5,-1
6399,7092,17,-12,0,19,23,1,-9,-2
6400,7092,28,9,-1,32,33,-4,5,1
6413,7106,18,9,-2,19,29,-1,7,1
6413,7106,20,6,0,21,11,-3,1,3
6415,7107,16,-9,5,19,23,1,-9,-1
6415,7107,27,5,-1,30,36,-1,3,-1
6435,7127,19,11,2,21,26,-4,5,2
6435,7127,20,6,-7,20,22,-1,4,1
6437,7130,17,-10,-2,19,20,4,-11,-1
6437,7130,27,8,-3,29,41,-3,5,0
6458,7150,17,8,1,19,31,-3,2,-3
6458,7150,19,5,-1,20,14,0,4,1
6459,7152,16,-11,-2,18,22,0,-7,-4
6459,7152,26,7,-1,26,41,-2,4,6
6488,7180,18,8,-1,21,27,0,3,2
6488,7180,19,7,-1,19,21,-1,5,-1
6489,7182,17,-10,0,19,20,0,-9,-2
6489,7182,32,6,-3,34,29,-2,6,1
6495,7188,18,10,-1,20,29,0,3,0
6495,7188,19,6,0,20,20,0,2,2
6502,7194,15,-9,2,18,24,-1,-8,-4
6502,7194,34,3,1,36,39,-1,5,-1
6510,7203,19,8,0,21,27,1,4,2
6510,7203,19,5,-5,21,21,0,2,2
6516,7208,16,-8,-3,18,22,3,-8,-3
6517,7208,32,8,2,40,32,-2,5,-1
6533,7225,20,8,-8,22,27,-1,1,-1
6533,7225,18,5,-1,19,21,0,-2,0
6540,7233,17,-7,8,18,22,-1,-6,-1
6540,7233,32,5,0,39,37,-1,6,1
6555,7247,19,9,1,22,30,-1,5,2
6555,7247,18,5,2,19,11,0,0,1
6563,7255,17,-6,-1,19,21,3,-11,0
6563,7255,30,5,0,35,25,-3,4,-2
6570,7262,20,8,-1,22,29,-1,3,0
6570,7262,17,5,-4,15,4,-1,-1,1
6576,7269,17,-5,9,19,20,1,-7,-2
6577,7269,33,7,-7,38,31,-3,7,1
6592,7284,20,8,-5,22,29,-1,4,0
6592,7284,17,5,4,19,8,2,-3,1
6608,7300,17,-6,-8,18,21,3,-7,-3
6608,7300,33,8,1,33,28,-1,3,0
6623,7315,20,8,-2,23,29,-4,4,1
6623,7315,15,6,-1,15,14,1,-1,-2
6624,7317,16,-4,-1,18,19,1,-7,-4
6624,7317,32,6,0,36,35,-2,6,0
6630,7322,20,10,3,23,29,0,4,4
6630,7322,13,5,-4,13,8,-1,-2,2
6637,7329,16,-5,-1,18,22,2,-10,-5
6637,7329,31,5,1,32,32,-3,4,0
6653,7345,20,9,6,22,28,1,4,-1
6653,7345,15,5,-7,16,1,-1,0,2
6654,7346,16,-2,-2,18,22,1,-8,-3
6654,7346,27,8,2,37,30,0,9,1
6675,7368,20,8,3,23,29,-1,3,0
6675,7368,11,5,-1,11,19,-2,0,-2
6677,7369,16,-4,-1,17,22,2,-6,-2
6677,7369,30,9,3,37,37,0,4,-1
6705,7398,19,7,-2,22,28,-1,1,1
6705,7398,12,5,1,15,0,1,-1,0
6707,7399,16,-4,-5,17,22,-2,-8,-1
6707,7399,27,6,-4,28,41,0,6,-1
6713,7405,20,8,0,24,28,-2,8,2
6713,7405,11,4,-1,12,19,0,-1,1
6714,7406,16,-3,3,17,23,0,-9,-1
6714,7406,30,8,-2,34,30,2,6,1
6736,7428,20,9,0,22,28,-2,5,0
6736,7428,12,5,-4,13,0,2,-2,1
6737,7429,15,-3,3,16,24,-2,-5,-4
6737,7429,29,9,3,33,24,-1,5,1
6749,7441,20,9,-6,23,26,2,4,0
6749,7441,11,5,0,13,3,1,-3,0
6765,7458,15,-4,-1,17,25,1,-7,-4
6765,7458,30,10,3,29,22,-2,3,2
6796,7489,20,12,0,22,25,-3,2,3
6796,7489,11,4,2,11,4,1,-2,0
6797,7490,14,-2,-2,17,24,4,-6,-3
6797,7490,27,7,-3,32,31,0,6,-1
6802,7495,20,8,1,22,25,0,3,-1
6802,7495,9,3,-4,10,5,1,-1,-2
6819,7511,15,-4,-1,16,23,3,-7,-2
6819,7511,29,11,6,27,22,0,4,0
6819,7511,19,9,2,22,25,-2,3,1
6819,7511,11,4,-4,14,9,-1,-4,2
6821,7514,14,-1,-4,15,24,0,-3,-3
6821,7514,33,10,-1,31,29,-2,2,3
6833,7525,20,8,-5,24,24,-1,4,1
6833,7525,11,3,-4,12,4,0,-5,-1
6835,7527,13,-2,-5,16,24,1,-7,-2
6835,7527,30,8,5,35,33,-4,5,-3
6855,7548,21,7,-8,22,23,1,4,0
6855,7548,11,4,7,13,14,-2,-3,2
6857,7549,14,-2,-3,17,23,1,-5,-3
6857,7549,30,7,-4,27,33,-1,4,0
6869,7562,21,11,4,23,25,-2,2,1
6870,7562,11,3,0,10,6,0,-3,0
6878,7570,14,-1,3,17,22,2,-7,-2
6878,7570,28,8,1,32,35,1,4,1
6900,7592,20,9,1,23,27,-2,5,1
6900,7592,10,3,-3,5,18,4,-7,1
6902,7595,15,0,1,17,24,-4,-3,0
6902,7595,28,10,1,29,36,1,3,0
6915,7607,21,10,1,23,27,1,2,-1
6915,7607,11,3,-7,9,3,-1,-4,-2
6923,7616,16,0,1,16,24,1,-5,-3
6923,7616,30,3,-3,28,29,-2,4,-2
6929,7621,21,5,3,23,26,-2,5,0
6929,7621,13,1,3,10,9,1,-5,-1
6946,7638,15,-1,0,19,26,2,-6,-3
6946,7638,25,8,-1,30,26,-4,2,0
6953,7645,21,8,-10,22,28,0,6,2
6953,7645,6,2,3,9,-8,2,-6,1
6954,7646,16,1,2,18,24,2,-3,-1
6954,7646,27,9,0,30,26,-2,4,1
6975,7667,21,10,0,22,26,-1,4,1
6975,7667,0,3,2,-2,2,-1,-6,0
6977,7669,16,1,-3,17,25,1,-5,-2
6977,7669,32,8,-3,27,27,-2,5,-1
6989,7681,21,6,1,22,26,0,2,-1
6989,7681,-1,3,1,-3,-13,1,-5,-2
7015,7708,15,1,9,18,23,2,-4,-5
7015,7708,28,10,-2,32,30,-3,3,0
7016,7708,21,9,-7,22,27,-3,4,2
7016,7708,6,3,4,6,-9,1,-4,2
7019,7711,15,2,2,17,22,-1,-1,-2
7019,7711,24,8,2,30,28,1,4,1
7035,7728,20,10,-4,21,28,0,4,1
7035,7728,1,1,-3,2,-3,1,-7,1
7037,7729,16,2,-4,18,22,2,-3,-1
7037,7729,31,11,1,33,31,0,5,0
7049,7742,20,11,-1,22,26,-2,4,1
7049,7742,-4,0,-3,-2,4,0,-6,-2
7058,7750,16,3,6,18,24,0,-4,-1
7058,7750,26,6,2,28,33,-1,3,1
7072,7765,19,7,-5,21,25,-2,2,-2
7072,7765,-3,0,-10,-4,9,1,-4,-1
7073,7765,15,1,0,17,24,-1,-3,-2
7073,7765,26,9,2,29,29,-3,7,-1
7094,7787,20,11,5,20,25,-2,3,3
7095,7787,0,1,1,2,5,-3,-6,-3
7095,7788,16,1,0,18,23,-1,-4,-1
7095,7788,25,11,4,26,31,1,4,0
7117,7810,19,9,-1,20,27,-1,4,0
7117,7810,-9,-1,-3,-4,7,2,-9,3
7118,7810,15,3,0,17,22,0,-3,-4
7118,7810,31,9,0,27,27,-4,4,-1
7132,7824,19,10,-2,20,27,0,5,2
7132,7824,1,-3,-1,4,2,1,-8,-1
7133,7825,15,1,-3,17,22,-1,-5,-4
7133,7825,24,8,-1,26,28,1,2,-2
7154,7846,19,8,1,21,27,0,6,0
7155,7846,-2,-4,-2,3,7,1,-5,-4
7162,7854,15,2,4,18,23,-3,-2,-3
7162,7854,28,11,-2,30,29,0,3,1
7177,7869,18,8,-3,20,25,-2,5,5
7177,7869,1,-4,0,6,4,3,-6,-2
7178,7870,16,1,2,18,21,1,-3,-2
7178,7870,23,9,-7,27,26,2,5,1
7192,7885,18,6,3,21,26,-1,4,2
7192,7885,-2,-3,2,-2,21,0,-8,-3
7193,7885,16,0,-3,19,31,-1,-2,-1
7193,7885,28,10,0,27,28,0,4,1
7215,7907,18,8,-5,20,24,-3,4,-1
7215,7907,0,-4,2,-2,11,2,-6,-2
7215,7907,15,3,0,18,30,1,-2,-1
7215,7907,25,7,-1,25,28,-3,4,0
7237,7930,19,9,3,21,28,0,4,1
7237,7930,0,-8,-6,1,10,1,-7,0
7238,7931,16,2,1,19,34,0,0,-5
7238,7931,27,8,2,30,30,-3,3,2
7254,7946,19,7,1,21,29,0,5,1
7254,7946,-1,-8,-3,-3,16,3,-8,0
7254,7947,16,2,-1,17,36,-1,0,-3
7254,7947,25,7,1,24,29,0,5,1
7275,7967,19,8,5,21,29,-2,5,4
7275,7967,-1,-4,-1,-3,12,0,-9,2
7275,7968,17,1,1,18,35,0,0,-1
7275,7968,28,8,-7,29,32,-1,2,-3
7297,7989,19,8,7,22,30,-1,8,-1
7297,7989,-2,-4,-2,-5,7,0,-11,-1
7298,7990,16,1,-13,18,32,-2,1,-3
7298,7990,26,15,7,26,25,1,4,3
7314,8005,19,3,-12,21,31,0,5,-1
7314,8005,-6,-5,8,-4,4,1,-4,-2
7314,8007,16,3,2,18,29,-1,0,-3
7314,8007,24,9,-2,29,28,-4,4,2
7335,8027,20,8,2,21,32,-6,7,0
7335,8027,-7,-7,1,-8,7,0,-9,-1
7343,8035,16,1,-4,18,27,-1,1,0
7343,8035,25,10,2,29,25,0,7,0
7357,8049,19,8,0,21,31,0,5,0
7357,8049,-10,-9,-4,-10,12,-2,-9,-1
7365,8057,15,2,2,16,28,0,1,-2
7365,8057,27,7,-6,29,28,-3,3,1
7372,8064,20,9,-2,22,27,-1,6,0
7372,8064,-10,-7,-1,-4,14,2,-9,-3
7373,8065,15,1,-3,17,29,3,0,0
7373,8065,25,9,3,26,23,2,2,3
7403,8096,19,10,-1,21,30,-1,8,1
7403,8096,-8,-8,-1,-6,16,1,-6,-5
7403,8096,15,1,6,17,30,-1,2,1
7404,8096,28,9,-2,29,28,-4,5,-1
7433,8125,19,10,-5,21,28,-1,6,3
7433,8125,-8,-5,-4,0,18,2,-8,-1
7433,8126,15,2,9,17,26,-1,0,-2
7433,8126,27,10,-4,22,26,-1,5,1
7442,8134,19,8,-3,20,30,-4,6,2
7442,8134,-10,-9,-1,-3,21,0,-9,-1
7443,8135,14,2,4,20,27,1,1,-4
7443,8135,27,10,6,27,26,0,4,1
7455,8147,19,9,-1,22,28,0,7,-2
7455,8147,-3,-9,-2,5,19,0,-10,-2
7455,8148,15,2,-1,18,24,-4,0,-2
7455,8148,23,4,-2,24,25,-3,5,-1
7477,8170,18,8,-2,20,29,0,7,2
7477,8170,-3,-9,0,2,22,1,-10,0
7478,8170,15,2,-1,21,25,-2,0,-1
7478,8170,28,11,1,24,26,-2,7,-1
7492,8185,19,8,-1,22,28,-1,4,3
7492,8185,1,-11,5,6,22,3,-10,0
7493,8186,18,2,1,22,23,1,1,-3
7493,8186,25,9,-8,24,24,-1,6,-2
7515,8207,19,10,3,21,29,1,6,-2
7515,8207,2,-11,-2,1,22,2,-10,-4
7515,8208,19,1,3,20,36,-1,1,0
7515,8208,26,7,1,24,25,0,3,2
7539,8231,20,10,1,23,28,-4,9,1
7539,8231,3,-13,-3,7,23,3,-7,-2
7539,8232,19,1,4,23,41,1,0,-1
7539,8232,25,10,-1,25,24,-1,2,1
7561,8254,20,8,0,23,29,-2,7,5
7561,8254,4,-10,1,6,22,0,-8,-3
7562,8254,20,1,-2,22,50,-1,3,-3
7562,8254,24,9,4,26,25,0,3,1
7575,8267,20,7,0,24,31,0,4,2
7575,8267,5,-12,-3,10,26,2,-9,0
7575,8268,21,1,-9,22,51,-5,3,-2
7575,8268,23,11,-1,23,27,2,6,0
7597,8289,20,7,-4,22,26,0,7,-2
7597,8289,4,-10,1,8,25,1,-6,-2
7598,8290,20,2,2,22,51,1,4,0
7598,8290,22,4,-3,24,26,-3,3,1
7628,8321,21,6,-2,23,32,-3,6,1
7628,8321,6,-12,-1,7,24,-1,-7,0
7629,8321,20,0,4,22,50,-1,3,-3
7629,8321,24,13,-3,24,29,-2,3,2
7634,8327,23,8,0,25,27,-2,9,0
7635,8327,7,-8,0,7,25,3,-9,0
7642,8335,19,4,-2,18,49,-3,7,-2
7642,8335,23,7,7,24,26,-1,4,0
7657,8350,23,8,4,26,31,2,7,1
7657,8350,9,-14,-6,9,27,1,-10,-4
7658,8350,19,3,5,19,42,-1,4,2
7658,8350,22,9,-5,24,25,0,4,2
7680,8372,21,5,-3,24,30,-4,9,-1
7680,8372,6,-9,5,7,26,1,-10,-4
7681,8374,20,2,-2,20,44,-5,4,-1
7681,8374,22,10,0,22,29,-2,4,2
7710,8403,23,7,0,25,29,-2,7,3
7710,8403,7,-14,-3,9,24,3,-9,-4
7711,8403,18,3,2,20,42,2,4,-1
7711,8403,20,10,0,23,25,0,5,0
7717,8409,22,7,-1,23,30,-1,6,4
7717,8409,8,-9,-1,9,25,0,-8,-4
7718,8410,17,2,-5,20,34,-2,7,0
7718,8410,23,9,4,22,28,-2,5,-2
7731,8424,23,7,-1,24,24,2,6,0
7732,8424,6,-12,-3,11,26,4,-9,-1
7740,8431,16,4,5,19,39,-2,6,0
7740,8431,21,9,-4,21,23,-4,2,0
7755,8447,22,8,1,24,26,-1,5,1
7755,8447,6,-13,0,12,26,-1,-12,-1
7755,8448,18,3,2,17,33,-3,4,0
7756,8448,21,13,3,21,24,0,5,0
7777,8469,22,10,-4,23,25,-1,8,3
7777,8469,6,-14,-2,14,25,0,-8,-2
7778,8470,17,3,1,29,49,-2,5,-1
7778,8470,20,8,4,21,26,-1,5,-1
7792,8484,22,7,-5,24,26,-1,6,0
7792,8484,8,-12,-3,15,26,2,-10,-2
7807,8500,16,2,1,23,41,-1,3,2
7807,8500,22,10,-2,20,27,-5,6,3
7815,8507,21,8,3,23,26,-2,7,0
7815,8507,9,-15,-6,16,23,4,-8,-2
7816,8508,19,3,1,24,39,-3,4,-4
7816,8508,21,8,-2,20,25,1,2,-1
7838,8530,21,8,4,22,24,-1,8,1
7838,8530,12,-13,5,16,26,2,-9,0
7845,8537,22,3,2,31,39,-3,4,1
7845,8537,20,9,-2,21,28,2,6,-2
7868,8560,21,6,-5,25,24,-2,5,1
7868,8560,13,-11,5,18,26,0,-7,-5
7869,8561,24,3,-2,29,36,2,4,-3
7869,8561,20,11,0,20,23,-2,3,1
7875,8567,21,8,0,23,25,-2,4,4
7875,8567,14,-11,-7,18,25,0,-13,0
7875,8567,25,1,3,32,41,-1,10,2
7875,8567,20,10,2,20,27,-3,3,2
7897,8590,21,7,-6,24,26,2,6,2
7897,8590,15,-10,3,19,25,-3,-8,0
7905,8597,28,3,1,32,48,-3,6,-2
7905,8597,19,9,0,21,29,1,4,-1
7920,8613,21,7,-1,23,24,-1,6,-1
7920,8613,16,-10,2,19,22,2,-11,-3
7921,8613,29,3,-5,33,56,-2,4,-2
7921,8613,19,8,1,21,28,-1,8,3
7943,8635,22,6,-3,23,22,-2,5,0
7943,8635,16,-8,0,20,24,1,-7,-5
7944,8636,27,3,-2,27,53,0,3,1
7944,8636,19,9,-1,20,31,-1,2,0
7957,8650,22,5,3,24,26,-1,4,1
7957,8650,17,-10,2,19,25,0,-10,-2
7958,8650,28,3,-3,32,50,-1,9,-1
7958,8650,19,9,-3,21,29,-1,4,-2
7971,8664,21,6,2,23,19,0,6,0
7971,8664,18,-10,-3,19,23,2,-9,-1
7980,8672,31,9,2,28,46,-2,4,0
7980,8672,20,6,-1,21,31,0,4,2
7995,8687,22,6,0,23,21,0,3,2
7995,8687,18,-11,-2,20,24,2,-6,-2
7995,8687,28,5,0,31,43,0,5,-2
7995,8687,19,8,-3,20,29,1,4,-1
8017,8710,22,6,2,22,22,-4,4,1
8017,8710,18,-8,-1,19,23,2,-9,-1
8018,8710,28,6,-3,32,44,-3,4,2
8018,8710,19,9,1,20,31,-1,4,4
8032,8724,21,5,-3,22,19,-1,3,3
8032,8724,18,-13,2,20,23,2,-9,-3
8040,8732,28,7,6,27,46,-1,7,-1
8040,8732,20,10,3,20,29,-3,2,-1
8055,8747,21,6,-7,22,17,-4,4,0
8055,8747,17,-12,-4,18,23,1,-11,-1
8055,8747,25,5,4,29,35,1,2,-2
8055,8747,18,7,2,19,29,0,4,1
8086,8779,21,6,0,21,19,0,5,2
8086,8779,17,-6,-2,19,23,-1,-8,-2
