pc_t_ms,emg_t_ms,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
7729,8517,4,23,0,-1,32,15,-32,0
7729,8517,-11,-10,-40,19,6,-29,-4,-1
7730,8518,9,12,9,-21,26,14,12,-7
7731,8518,3,29,24,53,28,32,-21,-23
7752,8539,1,18,-29,-20,26,19,20,13
7752,8539,4,-23,40,36,-1,10,2,6
7753,8541,-11,13,-12,-22,27,10,-18,-3
7753,8541,-11,49,-9,20,31,49,-17,12
7766,8553,-5,20,-24,21,25,23,-52,11
7766,8553,3,-28,29,-61,13,5,-6,3
7780,8568,1,14,-14,-16,24,9,-20,1
7780,8568,-2,43,16,-10,29,20,-4,-12
7789,8577,-9,21,-18,6,31,20,29,11
7789,8577,-10,-14,2,22,-11,-11,11,5
7791,8578,15,8,-1,-17,23,17,-16,-7
7791,8578,-2,55,24,35,30,2,-19,-25
7812,8600,4,25,-8,-41,35,15,17,-1
7812,8600,1,-13,-23,5,2,-17,17,-8
7813,8601,-6,10,-15,20,27,16,0,-6
7814,8601,5,14,5,-20,25,55,-15,21
7825,8613,-11,23,5,9,29,15,39,-1
7825,8613,-12,-22,11,-60,13,8,-36,0
7834,8622,3,16,13,21,39,14,14,1
7834,8622,0,30,-49,-18,15,-18,52,10
7849,8636,19,19,68,49,27,17,-50,-9
7849,8636,-9,-33,-35,-17,1,-13,23,-4
7856,8645,-28,15,0,11,32,12,-17,-3
7857,8645,5,15,-11,-19,23,31,-2,19
7871,8659,13,19,22,31,27,16,8,6
7871,8659,2,-24,-49,15,19,-9,-21,9
7873,8662,-6,10,46,-33,42,15,-18,-9
7873,8662,10,22,8,33,19,46,1,7
7885,8673,15,21,-44,9,30,17,-2,29
7885,8673,-10,-11,56,27,8,4,-6,-8
7902,8689,-21,14,-17,-16,35,9,13,-5
7902,8689,11,15,4,12,22,52,2,7
7909,8697,-3,19,-23,55,32,21,17,34
7909,8697,-20,-23,33,-75,7,19,-48,-23
7910,8698,7,14,-13,-9,33,14,7,5
7910,8698,-2,35,-5,17,16,33,1,-33
7932,8720,10,19,1,-23,27,23,18,11
7932,8720,3,-32,-22,-27,3,6,-16,2
7933,8721,-30,21,3,19,37,17,44,-6
7934,8721,12,21,23,-2,35,39,-12,-6
7945,8733,7,23,-16,-8,31,17,19,16
7945,8733,1,-5,-18,12,12,-47,-15,-11
7954,8741,4,13,1,-9,27,18,-23,-2
7954,8741,-13,56,-8,-39,31,-21,74,46
7969,8757,1,25,-54,-5,31,18,-20,-19
7969,8757,12,-17,89,-6,12,4,7,11
7971,8758,-2,25,-41,-6,31,14,-3,-9
7971,8758,13,-7,9,9,19,46,-22,43
7999,8787,-1,20,-36,-13,28,18,36,26
7999,8787,-9,-12,24,37,16,-23,-38,8
8001,8788,3,23,-7,6,34,10,31,3
8001,8788,13,17,1,44,10,10,3,24
8005,8793,9,16,15,37,20,20,-8,16
8005,8793,-17,-14,-40,17,9,10,13,-15
8015,8803,12,22,30,-12,51,18,-21,2
8015,8803,-11,23,-7,-2,25,41,-20,-14
8029,8816,20,19,-18,12,17,20,29,21
8029,8816,32,2,-18,-40,18,-36,-8,5
8032,8818,-26,25,82,10,46,10,-11,3
8032,8818,-5,16,-46,-34,15,50,2,29
8059,8846,-7,22,24,-39,19,24,-38,20
8059,8846,-82,-5,-32,20,19,-10,-17,-48
8060,8849,4,21,-27,0,59,7,13,8
8061,8849,42,1,14,28,16,30,-12,25
8065,8853,10,6,22,27,24,25,27,15
8065,8853,0,-9,9,-77,18,-24,-41,-9
8074,8863,13,41,-16,-24,51,16,10,-9
8074,8863,-17,5,4,75,2,35,8,-6
8097,8885,-3,-33,15,-2,27,23,2,-10
8097,8885,13,-17,-52,38,18,-1,8,4
8098,8886,-5,28,31,9,63,15,27,-4
8098,8886,2,-41,5,-29,8,37,-17,-5
8111,8899,9,-101,-23,8,25,17,-8,4
8111,8899,-18,37,55,35,13,-12,25,-7
8113,8901,18,90,-43,22,34,14,-38,2
8113,8901,-46,-67,13,-22,33,19,51,-20
8125,8913,-7,-105,0,5,28,23,-15,-20
8125,8913,19,86,-15,-22,19,-5,-22,0
8134,8923,-13,127,-19,-18,66,21,38,9
8134,8923,13,15,-38,9,18,4,-28,1
8148,8936,4,-128,91,-21,25,16,26,10
8148,8936,-40,-32,-35,-95,22,3,0,-66
8155,8943,53,33,45,127,-35,15,23,13
8155,8943,-25,-13,-57,-90,-18,-105,5,-12
8172,8960,-5,-34,10,-8,-72,-14,-25,-79
8172,8960,57,27,-17,8,24,41,7,2
8173,8962,-30,34,25,27,62,40,4,-6
8173,8962,1,-14,10,54,-60,-24,3,11
8185,8973,16,-11,-12,-46,-86,-44,-9,16
8185,8973,-43,40,-20,8,29,-13,-36,-87
8194,8982,61,9,8,23,37,46,44,46
8194,8982,22,-19,34,68,-28,-28,31,80
8209,8997,-23,6,-11,-79,-65,-32,-46,-49
8209,8997,11,28,5,-34,32,10,24,-6
8210,8998,-7,1,-19,-26,34,40,20,21
8210,8998,12,-11,-27,86,-40,-15,-7,16
8231,9019,-11,11,37,-17,-42,17,8,-16
8231,9019,50,4,-28,-21,8,6,-24,3
8233,9021,-55,-2,-16,-27,28,-9,46,0
8233,9021,7,-5,3,31,-16,-32,-67,-3
8245,9033,-2,4,-24,-7,-47,-6,-29,-14
8245,9033,-20,4,11,-14,37,28,27,-30
8254,9042,46,10,4,56,13,21,13,23
8254,9042,8,1,6,-12,-20,36,48,59
8269,9057,-61,-5,-33,37,-29,-46,-35,-96
8269,9057,3,7,53,-82,38,-13,1,1
8275,9063,29,8,-36,27,6,-17,7,14
8275,9063,13,-6,62,-17,-4,14,10,21
8291,9079,-20,-5,-15,38,-14,6,-3,1
8291,9079,-11,7,-19,9,8,-27,13,-36
8293,9081,2,3,22,-18,18,46,3,17
8293,9081,11,-1,-13,-25,20,-33,-4,18
8314,9102,-5,-4,-5,-10,-21,20,-34,-61
8314,9102,9,8,-39,49,13,17,33,41
8315,9104,-58,-1,20,3,29,-13,2,-56
8315,9104,24,-4,-3,-62,-12,46,-37,11
8336,9125,9,2,-19,24,-22,-7,0,32
8337,9125,-24,5,16,-3,12,16,-34,-27
8338,9126,36,-2,-40,26,31,17,25,71
8338,9126,-27,0,26,-18,-13,-51,31,-24
8351,9139,14,-1,-12,-60,-2,18,-21,11
8351,9139,-25,-4,-4,-35,-18,-13,-22,-46
8353,9140,54,6,-9,23,-1,24,35,66
8353,9140,-26,2,-42,44,-21,-28,-40,-18
8374,9162,12,-2,101,-17,-5,-7,14,-2
8374,9162,2,-1,-27,-10,4,1,-2,-9
8375,9164,-8,0,-11,-33,-6,29,-7,8
8375,9164,-2,2,6,14,5,-18,37,8
8389,9177,-2,2,29,12,-11,-4,-31,-8
8389,9177,-10,1,-1,-5,6,34,4,-18
8390,9179,10,2,13,22,-12,-23,-17,-32
8390,9179,-12,0,4,2,-2,7,-10,16
8413,9200,-5,-4,-25,-14,2,20,51,22
8413,9200,4,2,35,24,0,-32,-4,-25
8414,9203,24,-1,-43,-39,-7,41,14,0
8414,9203,-14,-2,67,38,-3,8,-6,-2
8434,9222,24,0,-20,14,-20,16,12,31
8434,9222,-37,1,-19,-65,0,-51,17,-28
8435,9223,28,1,16,62,-1,0,-6,-14
8435,9223,20,1,15,83,3,62,40,32
8448,9236,-10,-3,-43,-118,-15,-63,-17,6
8448,9236,3,1,22,61,0,7,-1,-28
8455,9244,-3,-1,-3,-19,4,-1,-2,22
8455,9244,-1,-3,-16,6,-8,2,-4,-20
8471,9259,-3,-1,22,24,-4,22,-12,5
8471,9259,16,-4,-26,-34,-1,27,1,40
8473,9262,-28,-2,8,26,-1,-48,-1,-33
8473,9262,2,-1,0,-8,-7,56,-15,4
8494,9281,-12,5,21,48,3,-13,35,-14
8494,9281,8,1,37,-39,4,-17,-40,-9
8500,9288,3,0,-55,-32,-1,20,24,8
8500,9288,-2,0,33,49,-4,-38,10,3
8508,9296,17,4,-32,-31,-1,11,-14,19
8508,9296,-7,-3,-26,16,-10,-26,-10,3
8523,9311,5,0,2,41,6,21,-17,6
8523,9311,-37,-1,-32,-95,7,-52,36,-37
8531,9319,-8,1,11,47,-2,11,-19,3
8531,9319,15,-1,18,-19,-16,27,-7,-8
8533,9321,1,-1,-27,1,16,-9,44,43
8533,9321,8,0,-29,8,-4,1,-35,-27
8554,9342,5,-1,79,8,-4,10,12,28
8554,9342,-7,1,-63,-21,4,-18,-19,-28
8555,9344,23,2,72,55,-3,6,22,42
8555,9344,-14,-1,-25,-32,10,-26,-11,-22
8568,9357,13,-5,-30,8,-12,-9,-18,-22
8568,9357,-3,0,32,54,5,0,-10,22
8575,9363,-13,-2,-17,-31,10,17,0,-33
8575,9363,26,-2,-16,-9,-3,21,-17,20
8591,9379,-1,0,-18,-22,-21,9,12,11
8591,9379,2,-1,-37,13,-1,-37,-26,3
8593,9381,-13,3,26,47,-11,20,-3,-19
8593,9381,16,1,27,-90,-10,21,-1,24
8614,9402,13,-5,-44,35,-19,4,-21,12
8614,9402,-24,1,-15,-25,-3,-5,42,18
8616,9404,-41,3,88,9,5,-4,-39,-50
8616,9404,33,3,-13,-47,-13,26,13,13
8629,9417,-28,-2,-11,13,-12,4,32,4
8629,9417,-7,-2,-8,1,-20,-35,-12,-34
8642,9431,12,-2,20,10,4,27,-9,30
8642,9431,-7,3,-20,30,-5,26,-31,-30
8651,9440,19,0,3,3,0,23,40,42
8651,9440,-2,0,2,11,16,-38,-1,-36
8653,9442,-22,-2,-59,-2,-2,43,8,-16
8653,9442,11,0,93,-26,-1,26,-1,24
8674,9462,-5,-4,-41,-8,-12,-19,-39,-30
8674,9462,-5,-2,19,24,5,-3,-3,-19
8676,9464,4,0,-64,-35,-4,1,38,25
8676,9464,15,0,58,112,-4,-36,-59,5
8696,9484,-19,-1,10,-14,6,-20,16,-7
8696,9484,13,0,17,-26,2,10,11,-3
8698,9486,11,0,-44,-24,4,-10,-11,21
8698,9486,-20,-1,36,84,-2,-14,-4,-12
8712,9499,-17,4,-16,-51,-13,10,-3,-1
8712,9499,-19,2,-8,-69,5,-17,9,-23
8714,9501,29,4,30,29,-6,44,28,36
8714,9501,-6,-3,-49,10,-7,6,-30,-4
8742,9530,28,2,20,28,4,-17,10,23
8742,9530,-38,-1,-25,-52,-3,-5,19,-30
8743,9531,-1,3,48,80,-15,20,-29,-45
8743,9531,5,-1,-87,-71,14,-26,35,26
8748,9536,0,0,28,-50,6,-3,7,6
8748,9536,-22,-1,-12,13,-2,-29,-10,-21
8755,9543,25,-4,15,12,8,-21,-20,26
8755,9543,-36,2,-55,20,-9,32,-14,-42
8772,9559,27,-5,14,9,-8,-13,-3,27
8772,9559,-25,-1,8,-6,10,11,4,-16
8773,9561,34,1,-6,14,-6,23,-12,27
8773,9561,-54,-2,25,-43,10,-38,23,-60
8801,9589,-16,0,-29,-7,-8,-3,-8,-11
8802,9589,25,-1,30,18,8,18,-32,4
8803,9591,31,-7,-50,-24,-22,1,37,31
8803,9591,-2,-3,45,6,9,-14,-30,30
8808,9596,-3,-2,-16,-18,-13,17,-10,-9
8808,9596,-24,3,-12,34,-9,-1,-16,-33
8816,9605,3,-2,-9,-28,12,5,5,7
8816,9605,38,1,-46,28,0,28,18,55
8831,9619,-48,-3,27,-11,-13,-62,-14,-78
8831,9619,36,-2,12,12,2,61,11,29
8839,9628,-29,4,18,-22,-3,-39,7,9
8839,9628,19,-1,5,-27,-4,-13,10,28
8854,9642,11,-1,-8,33,-16,11,-35,-5
8854,9642,-10,6,-16,-8,4,-20,28,3
8860,9649,-26,1,13,6,10,6,-35,-30
8860,9649,32,1,-7,6,-4,8,14,4
8868,9656,-18,0,4,7,-6,34,-2,15
8868,9656,-4,0,-59,-33,0,-26,57,33
8877,9665,-23,-5,71,-58,-2,-20,-20,-73
8877,9665,43,-1,-29,22,-1,54,7,47
8891,9679,-67,1,-28,4,4,-41,-33,-67
8891,9679,35,3,21,44,-12,7,-3,17
8899,9687,-20,1,-16,-6,10,-9,13,-1
8899,9687,13,0,52,28,16,-17,17,7
8913,9701,23,1,-9,19,-7,-2,16,26
8913,9701,16,-5,12,39,9,17,-17,-12
8922,9709,-71,3,-18,-54,8,-34,-22,-9
8922,9709,6,1,-37,-53,-9,42,5,-38
8936,9724,23,-4,56,21,3,18,56,62
8936,9724,-2,-7,-7,-30,7,-29,-87,-71
8938,9727,26,-4,14,62,-8,32,20,33
8938,9727,-29,0,-9,-16,13,27,15,-3
8951,9739,13,1,-20,22,-10,8,-9,11
8951,9739,9,2,-8,-35,7,-19,26,19
8953,9742,-26,-1,20,-24,-4,1,-1,-27
8953,9742,1,3,11,29,-6,4,-4,41
8974,9762,10,0,-41,-89,-10,-54,-14,-18
8974,9762,-11,1,65,71,7,3,4,11
8975,9763,9,2,-24,-8,-1,0,-1,10
8975,9763,-9,0,-2,-1,-7,9,15,-4
8987,9775,24,-1,-2,65,-6,-10,-13,26
8987,9775,24,-3,-81,-74,-6,8,23,36
8997,9785,-51,0,86,0,25,-31,-3,-31
8997,9785,-9,1,-68,27,-10,6,-8,-2
9011,9800,5,-1,4,37,-17,4,-55,-26
9011,9800,-10,-1,-19,-9,-9,4,63,8
9013,9801,57,1,-17,53,-3,-18,-70,19
9013,9801,-15,-1,27,-4,-1,12,-15,-17
9034,9821,-16,-2,-13,-50,-3,-1,-1,-17
9034,9821,9,2,32,26,0,26,46,10
9035,9824,5,0,-37,-24,-8,-31,13,11
9035,9824,-2,2,29,21,2,-2,-20,-14
9048,9836,-13,2,9,16,-2,15,14,-26
9048,9836,10,-1,-50,33,-3,-7,-24,12
9056,9844,6,3,83,-1,16,-8,51,42
9056,9844,1,-3,-53,-14,-19,-5,-40,-44
9072,9860,4,-1,17,11,-13,-5,-8,13
9072,9860,-15,-11,-4,-10,8,5,-12,-16
9073,9861,20,-4,-38,23,-3,-26,-29,9
9073,9861,23,-1,5,17,8,30,38,28
9094,9882,-15,4,48,49,-1,-18,-44,-26
9094,9882,4,5,42,-58,20,-27,31,40
9095,9883,-29,-7,-49,11,-6,-32,-16,-68
9095,9883,9,-4,10,-3,10,29,-2,-7
9116,9904,8,7,-21,-24,6,-24,89,46
9116,9904,8,6,20,32,1,-17,-19,-17
9118,9906,1,14,9,-46,4,118,28,18
9118,9906,-20,6,-34,-21,12,-92,6,-6
9139,9926,-7,-5,14,-19,6,13,19,-19
9139,9926,-4,1,-19,38,3,-12,-9,-17
9140,9929,28,6,43,-29,-8,45,30,24
9141,9929,8,2,6,15,-2,33,6,18
9154,9942,-5,-4,-50,2,-3,-45,10,21
9154,9942,-32,-1,77,-51,28,-21,10,-39
9155,9944,23,-3,-70,30,-17,45,-47,-6
9156,9944,-18,0,32,-1,5,-1,-5,-4
9184,9972,13,-7,11,-5,6,-19,0,4
9184,9972,-12,-2,-13,23,5,11,-25,-24
9185,9973,2,-3,-17,-1,-2,-30,35,15
9185,9973,10,3,13,-16,0,-7,7,24
9190,9979,-1,-3,-17,0,7,-7,-8,-7
9190,9979,-4,-4,3,20,-1,24,-36,-21
9205,9993,-6,0,23,-5,2,19,0,15
9205,9993,14,1,-13,2,-12,-1,0,21
9214,10001,3,-19,3,0,-6,-38,-23,-16
9214,10001,-14,-1,-13,-29,-2,4,-15,-9
9215,10004,27,3,-12,42,-1,16,11,11
9215,10004,-5,10,13,-5,0,4,0,6
9237,10024,-3,-27,0,-28,-1,-3,-6,-5
9237,10024,-3,-6,8,-3,6,-26,-1,3
9239,10027,3,16,-20,12,-1,14,-10,1
9239,10027,6,-77,1,4,2,19,15,0
9252,10039,-11,-23,0,-5,9,2,-7,-4
9252,10039,0,1,5,0,7,-5,-4,0
9253,10041,-6,56,-10,0,-4,19,-7,-11
9253,10041,5,82,-6,-6,-1,3,-11,8
9274,10062,-4,-4,3,-4,4,-14,-2,-4
9274,10062,-6,-42,5,0,2,-5,-6,-4
9275,10063,15,-22,-14,-5,-7,1,-7,6
9275,10063,-10,12,2,-3,-11,-1,5,7
9297,10085,-3,-38,-7,5,-8,-26,-2,-11
9297,10085,0,-22,0,-8,6,2,4,-6
9298,10086,3,-26,-6,-6,8,9,-2,7
9298,10086,-3,58,0,10,18,-9,-2,-2
9311,10099,-9,47,-6,-7,4,-15,-8,-14
9311,10099,5,-25,5,-4,3,23,3,3
9335,10123,-2,25,-4,3,11,4,3,4
9335,10123,-5,24,-14,-1,2,-2,-5,-1
9335,10124,2,-10,17,-11,-9,-2,4,-4
9335,10124,2,-27,-11,-6,0,-2,-1,2
9337,10125,-4,4,-14,19,-5,12,-3,-1
9337,10125,0,-3,18,-22,3,9,5,5
9356,10144,0,-14,-2,5,-24,-24,-11,-1
9356,10144,1,-51,2,4,-17,13,-3,-2
9364,10152,-1,-4,-1,-2,-2,3,-3,2
9364,10152,1,25,-2,13,2,-5,-8,0
9371,10158,-1,-9,5,-10,4,0,2,-3
9371,10158,-1,-3,-4,-5,0,3,2,0
9385,10174,-2,7,-1,2,-1,1,-9,0
9385,10174,-1,20,-2,4,8,1,5,5
9394,10182,-3,4,-2,-7,-19,-7,-5,-5
9394,10182,3,8,3,12,-9,6,3,0
9395,10183,-1,-11,-1,-9,-4,4,4,5
9395,10183,-2,4,-9,-9,8,-3,-3,0
9416,10204,0,-10,16,10,-1,-9,-2,-6
9417,10204,-1,-2,-5,-2,-4,3,0,0
9418,10206,2,-8,1,0,17,0,2,4
9418,10206,0,6,-2,0,34,6,1,2
9431,10218,-1,4,-8,2,-6,-4,1,-5
9431,10218,1,-5,2,2,-5,8,-3,0
9437,10226,2,-4,1,-1,-1,4,4,3
9437,10226,-2,22,2,2,0,-9,6,3
9454,10242,0,-4,-2,-17,-19,-9,-5,-4
9454,10242,-3,-4,1,3,2,6,0,-6
9455,10243,-4,5,-4,0,4,4,-3,-1
9455,10243,1,14,0,6,6,4,1,-1
9476,10264,1,3,-3,0,-13,-13,1,-3
9476,10264,0,-5,-2,-3,9,3,-1,1
9478,10267,-1,2,-2,-2,-2,6,2,0
9478,10267,1,-2,0,-3,2,6,1,6
9490,10278,-2,-3,-3,2,0,-9,-3,-4
9490,10278,1,-1,-1,2,-9,5,2,-1
9505,10293,-2,3,2,-9,1,6,4,0
9505,10293,3,1,-1,0,12,9,0,7
9515,10304,-2,-6,-3,-1,-9,-10,-2,0
9515,10304,-1,4,-1,4,7,3,1,5
9517,10305,1,0,6,3,9,6,0,2
9517,10305,-3,4,-3,2,-1,7,0,1
9537,10324,1,4,1,2,5,-9,2,1
9537,10324,0,1,-2,-3,-8,7,-2,0
9538,10326,1,1,1,2,7,-1,0,-1
9538,10326,-1,4,-1,5,10,0,0,0
9551,10338,-2,-5,-3,-1,-14,-13,0,-5
9551,10338,-1,3,1,0,6,5,2,2
9559,10347,-1,1,-2,-3,0,9,1,-1
9559,10347,1,4,1,5,-6,2,2,0
9581,10369,0,-5,-3,-8,-8,-9,0,-1
9581,10369,0,3,-1,-6,3,8,-4,-1
9583,10372,1,5,-2,3,6,3,-20,9
9583,10372,-1,6,2,6,8,4,11,0
9596,10385,-1,0,-1,-5,1,-10,1,-6
9596,10385,2,5,-1,2,2,4,-5,1
9598,10386,1,4,0,-1,9,3,5,2
9598,10386,0,-4,-3,0,7,5,-9,9
9611,10399,-2,-10,-1,1,-6,-7,-3,-8
9611,10399,0,-1,2,1,-5,6,17,5
9618,10405,-2,-1,-1,1,2,0,1,-1
9618,10405,-1,2,-2,0,7,0,-2,0
9634,10423,-4,-7,-1,-1,-13,-9,-1,-6
9634,10423,1,7,-2,2,7,8,-3,-2
9636,10424,0,3,0,1,6,8,3,1
9636,10424,1,1,0,-6,0,4,3,1
9655,10444,0,-7,-2,1,-8,-6,-4,0
9655,10444,2,7,0,0,-2,8,-2,-3
9664,10452,0,0,0,5,0,0,5,5
9664,10452,0,2,4,0,10,5,-1,-2
9671,10458,-1,-8,2,4,-4,-5,1,-9
9671,10458,0,4,3,-4,-5,6,1,0
9677,10465,-9,0,-2,12,0,3,8,-11
9677,10465,16,4,-8,-17,-5,-1,-41,11
9694,10483,-1,-6,-1,5,8,-3,0,-12
9694,10483,-1,6,0,4,6,14,6,6
9696,10484,3,3,2,-2,11,6,7,8
9696,10484,-2,0,5,15,5,4,7,6
9724,10512,0,0,0,7,-21,-20,-5,0
9724,10512,-10,9,-5,-15,12,7,-7,-1
9725,10514,-5,-4,-1,-3,-9,3,0,3
9725,10514,2,0,0,0,-7,-1,3,-1
9730,10518,-12,-9,0,-18,-17,-9,-4,-5
9730,10518,15,0,0,19,-5,4,8,4
9739,10527,-1,5,-2,-4,-9,2,-2,-1
9739,10527,-4,1,1,3,-7,0,3,2
9754,10543,-3,-10,-1,-3,-12,-13,-3,-4
9755,10543,0,4,1,10,-9,1,4,2
9756,10545,-5,4,-1,1,-1,0,-6,-12
9756,10545,-1,-6,-4,-20,-6,0,12,9
9777,10565,-6,-7,2,1,-3,-7,-4,-22
9777,10565,-7,-2,4,4,-6,3,-4,-1
9778,10566,11,1,0,12,2,4,6,21
9778,10566,-9,7,0,13,-18,-1,-2,-5
9790,10578,4,-13,-7,-18,5,-13,-1,-1
9790,10578,2,8,-2,-10,-5,5,-1,-1
9799,10587,2,-1,2,7,-1,2,-3,-3
9799,10587,-3,-6,0,2,0,1,6,5
9814,10602,0,1,0,-4,-17,-4,2,3
9814,10602,12,7,2,3,10,9,-8,-6
9815,10603,-17,1,-1,11,-1,-1,-5,9
9815,10603,5,0,-4,-24,-12,-9,7,-9
9836,10624,2,-8,0,24,5,-3,-5,-2
9836,10624,-4,7,2,8,2,11,3,7
9838,10626,5,8,-1,-2,6,-4,-2,-1
9838,10626,-5,-6,0,1,1,-3,-6,-2
9850,10638,-3,-9,0,-8,1,-13,2,0
9850,10638,-10,6,1,8,7,6,2,4
9859,10648,6,2,0,5,-1,3,2,-8
9859,10648,6,1,-2,1,-3,0,-12,-2
9874,10662,2,-5,-3,-19,-2,-13,7,-12
9874,10662,7,3,0,4,3,10,6,6
9880,10668,-7,-2,-1,-17,2,9,0,12
9880,10668,-2,-1,1,11,2,-4,6,-27
9896,10684,-7,-16,0,22,-3,-12,-4,0
9896,10684,3,16,-4,-34,-2,9,2,2
9898,10686,9,2,-3,15,4,2,-3,-1
9898,10686,-4,-10,0,-19,-11,-8,1,9
9910,10698,1,-13,2,9,-9,-2,-5,2
9910,10698,-9,2,0,9,8,-5,1,-3
9919,10707,7,4,3,3,4,9,-3,-2
9919,10707,2,-4,-4,24,-7,-2,-6,9
9933,10721,-13,2,-2,-29,-11,-8,9,-6
9933,10721,9,2,-2,3,6,2,-10,5
9949,10737,2,8,-1,-9,-5,12,9,8
9949,10737,-2,2,-3,5,-10,5,-2,2
9956,10745,6,-6,-2,-1,-7,-11,-6,2
9956,10745,-6,13,0,-8,2,0,0,-5
9958,10746,5,2,2,18,-9,-4,0,-6
9958,10746,-3,-8,0,-14,-5,3,0,8
9970,10758,-2,-6,-3,22,-11,-10,-2,-4
9970,10758,3,8,-6,-37,-1,3,-1,-2
9979,10767,1,-5,0,17,6,-4,1,1
9980,10767,-4,-12,3,-4,-1,8,3,2
9994,10782,-2,-6,2,6,-13,-2,-4,-5
9994,10782,2,10,-1,13,-5,6,0,2
9995,10783,-1,0,-2,-28,7,4,1,3
9995,10783,2,-11,0,15,-9,-4,2,1
10016,10804,0,-6,3,-6,3,-11,-4,-4
10016,10804,-5,5,-1,21,6,6,2,0
10018,10806,0,2,-7,-60,-2,2,-1,1
10018,10806,5,-10,0,7,-4,-2,-1,1
10039,10828,2,-9,0,1,-9,-9,-1,-4
10039,10828,-2,7,-2,-3,1,0,3,-1
10041,10829,0,3,2,11,3,6,-1,1
10041,10829,-2,-4,1,-3,-14,-4,1,3
10054,10842,-1,-9,-7,-36,3,-13,-5,-2
10054,10842,-2,2,5,15,0,0,-2,0
10055,10844,-1,10,-1,-6,-1,5,0,1
10055,10844,-4,-6,0,22,-10,-6,-5,0
10076,10864,6,-9,1,4,1,-13,-3,-5
10076,10864,1,1,1,-4,-1,2,0,1
10078,10866,-3,2,3,0,9,2,0,1
10078,10866,-1,-2,2,3,1,1,-1,2
10090,10878,-1,-6,-5,-11,-7,-4,-3,-3
10090,10878,1,4,-1,1,-5,6,0,0
10099,10888,4,5,0,12,-2,6,1,0
10099,10888,1,-8,0,-9,-13,-6,-2,2
10114,10902,0,-11,0,6,-10,-12,-1,-4
10114,10902,0,-2,0,-10,-16,5,-1,4
10115,10903,-1,0,-5,-18,4,1,-1,-3
10115,10903,1,-13,1,11,-18,-6,0,-2
10136,10925,-2,-4,-1,-14,-7,-10,-1,-3
10136,10925,2,5,0,13,2,1,3,2
10138,10926,-5,-1,1,8,2,-1,0,1
10138,10926,-2,-9,-2,-4,-12,-7,-2,1
10159,10948,-2,-5,-1,-13,-1,-13,-4,-4
10159,10948,1,0,-1,4,-2,2,1,-2
10160,10949,0,3,-2,3,1,3,0,1
10160,10949,1,-7,0,0,-3,-13,-1,-1
10174,10963,-12,-2,3,-4,9,-3,-1,-2
10174,10963,12,4,-5,8,-4,1,-1,-12
10175,10964,8,8,-3,-32,4,10,1,4
10176,10964,-5,-3,0,2,14,0,1,-1
10196,10985,4,-3,0,3,0,-4,0,-2
10196,10985,-7,4,2,3,12,8,2,4
10198,10986,-1,5,1,16,5,4,-1,2
10198,10986,1,-10,-2,-10,-8,-3,-6,-2
10219,11007,0,-5,4,1,0,-4,1,-6
10219,11007,-1,0,-2,-3,11,0,-2,0
10220,11008,-1,-2,1,8,4,2,-2,2
10220,11008,-3,-2,0,-10,-8,-6,0,1
10234,11022,0,0,-1,2,-8,-5,-2,-3
10234,11022,-2,1,1,3,6,5,3,0
10235,11024,-3,1,0,-1,4,-3,1,3
10235,11024,-2,-9,1,7,-13,-11,-2,-2
10256,11045,0,-4,0,-9,-1,-7,0,-3
10256,11045,0,7,2,-4,0,3,1,2
10258,11046,-3,4,0,12,1,5,-1,2
10258,11046,-2,-11,-2,-6,-9,-8,-3,-4
10279,11068,2,0,-1,9,-6,-5,-1,-6
10279,11068,-3,2,0,-8,1,6,0,1
10281,11069,0,3,-1,-6,-4,1,1,2
10281,11069,-1,-11,0,14,-1,-9,-2,-1
10294,11083,-1,-1,-6,-32,16,-3,0,-5
10294,11083,-2,0,2,9,6,4,-5,3
10296,11084,1,-1,1,14,-1,-1,1,0
10296,11084,1,-9,-1,13,-8,-9,1,-3
10316,11105,0,-3,-5,-47,0,-4,-1,-3
10316,11105,1,-1,0,2,-3,6,1,2
10318,11106,0,1,-2,2,4,6,-1,0
10318,11106,-1,-5,1,-8,-9,-3,2,0
10339,11127,-2,0,4,28,3,-5,-3,-5
10339,11127,-1,5,-3,-24,5,4,-2,1
10340,11129,0,2,2,10,4,5,-1,6
10340,11129,-1,-9,-3,-15,-5,-5,-3,-3
10353,11141,1,4,1,8,14,-1,1,-6
10353,11141,1,2,-2,6,2,6,0,1
10360,11149,-1,3,-2,-5,-1,2,0,2
10360,11149,0,-8,-2,-5,-11,-10,-2,-1
10376,11165,-1,6,4,0,0,-2,2,-1
10376,11165,2,1,1,5,1,-5,0,-1
10378,11166,0,5,-1,5,0,3,0,1
10378,11166,3,-21,0,-4,-9,-12,3,-1
10406,11194,6,-3,0,-3,-10,-3,1,-3
10406,11194,0,-2,0,0,-3,7,0,3
10408,11196,1,0,0,3,14,8,0,2
10408,11196,-6,-7,0,-4,-8,0,-3,-3
10413,11202,-1,0,0,18,23,4,-4,-2
10413,11202,3,3,-1,-14,-5,-3,1,3
10420,11208,3,-8,1,3,6,4,0,1
10420,11208,0,-9,1,8,-2,-9,-3,-2
10436,11224,-1,-7,0,-5,2,-6,1,-1
10436,11224,-2,1,-2,0,-5,7,-2,0
10442,11231,-4,12,1,6,12,2,0,2
