pc_t_ms,t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,mad_roll_mdeg,mad_pitch_mdeg,mad_yaw_mdeg,mad_us,ekf_roll_mdeg,ekf_pitch_mdeg,ekf_yaw_mdeg,traceP_1e6,ekf_us,bx_uradps,by_uradps,bz_uradps
19235,1144921,17358,538,-4570,-547,-40,55,-32821,-33765,-13871,7,14775,-1618,-55943,43358,165,-326,1585,5610
19246,1144932,17292,534,-4494,-540,-38,49,-32466,-34267,-14240,7,14770,-1620,-55952,43365,165,-325,1585,5611
19257,1144943,17272,502,-4580,-548,-34,49,-32112,-34770,-14608,7,14771,-1619,-55955,43372,165,-325,1585,5611
19268,1144954,17330,536,-4558,-549,-40,51,-31761,-35275,-14973,7,14770,-1621,-55960,43380,165,-325,1585,5612
19279,1144965,17310,530,-4500,-538,-34,49,-31411,-35781,-15336,7,14765,-1623,-55969,43387,165,-324,1585,5613
19290,1144977,17292,476,-4512,-540,-39,51,-31063,-36289,-15696,7,14761,-1620,-55977,43395,166,-324,1585,5613
19302,1144988,17274,526,-4554,-541,-44,50,-30716,-36798,-16055,7,14761,-1621,-55980,43402,165,-324,1585,5614
19313,1144999,17270,508,-4500,-534,-47,48,-30371,-37308,-16411,7,14758,-1621,-55988,43409,165,-323,1585,5615
19324,1145010,17288,530,-4556,-544,-38,47,-30029,-37819,-16765,7,14758,-1623,-55991,43417,165,-323,1585,5615
19335,1145021,17280,538,-4584,-547,-38,48,-29689,-38331,-17118,7,14760,-1626,-55993,43424,165,-323,1584,5615
19346,1145032,17328,542,-4552,-540,-37,45,-29351,-38845,-17469,7,14759,-1629,-55998,43432,169,-323,1584,5616
19357,1145043,17336,496,-4550,-536,-39,40,-29014,-39361,-17819,7,14757,-1628,-56002,43440,165,-323,1584,5616
19368,1145055,17260,556,-4512,-536,-40,42,-28679,-39877,-18165,7,14754,-1632,-56008,43447,166,-322,1584,5617
19380,1145066,17300,510,-4528,-542,-34,46,-28347,-40394,-18511,7,14751,-1632,-56014,43455,166,-322,1584,5617
19391,1145077,17314,584,-4562,-543,-41,42,-28016,-40913,-18855,7,14752,-1638,-56017,43463,165,-322,1583,5618
19402,1145088,17320,508,-4518,-537,-41,50,-27687,-41432,-19197,7,14748,-1638,-56024,43470,165,-322,1583,5619
19413,1145099,17308,504,-4530,-537,-40,45,-27360,-41952,-19537,7,14746,-1637,-56029,43478,165,-321,1583,5619
19424,1145110,17242,490,-4564,-531,-44,54,-27033,-42473,-19874,7,14749,-1635,-56031,43485,165,-322,1583,5619
19435,1145121,17282,522,-4548,-539,-42,47,-26710,-42995,-20210,7,14749,-1635,-56035,43493,165,-321,1583,5619
19446,1145132,17288,526,-4558,-538,-45,46,-26387,-43519,-20546,7,14749,-1637,-56038,43501,165,-322,1583,5619
19458,1145144,17320,560,-4556,-539,-41,45,-26068,-44043,-20880,7,14749,-1640,-56042,43509,166,-322,1582,5620
19469,1145155,17264,508,-4626,-532,-50,52,-25748,-44568,-21211,7,14756,-1639,-56039,43516,165,-323,1582,5618
19480,1145166,17274,502,-4588,-541,-44,51,-25432,-45094,-21542,7,14760,-1638,-56041,43524,165,-323,1582,5618
19491,1145177,17260,490,-4554,-540,-44,46,-25117,-45621,-21871,7,14760,-1637,-56045,43532,165,-323,1582,5617
19502,1145188,17320,494,-4536,-542,-45,43,-24805,-46149,-22200,7,14759,-1635,-56050,43540,165,-323,1583,5617
19513,1145199,17264,496,-4558,-539,-48,49,-24494,-46678,-22527,7,14760,-1634,-56054,43548,165,-323,1583,5617
19524,1145210,17318,518,-4596,-535,-44,46,-24185,-47208,-22852,7,14763,-1634,-56055,43556,165,-324,1583,5617
19536,1145222,17278,534,-4564,-537,-39,48,-23878,-47739,-23176,7,14764,-1636,-56058,43564,166,-324,1582,5617
19547,1145233,17284,512,-4578,-536,-50,51,-23572,-48271,-23499,7,14766,-1636,-56061,43572,165,-324,1582,5617
19558,1145244,17290,496,-4552,-537,-39,44,-23269,-48803,-23821,7,14766,-1635,-56065,43580,165,-324,1583,5616
19569,1145255,17276,500,-4566,-530,-41,44,-22967,-49337,-24141,7,14767,-1634,-56067,43588,165,-324,1583,5616
19580,1145266,17254,498,-4546,-540,-37,47,-22668,-49871,-24462,7,14766,-1633,-56071,43596,165,-324,1583,5616
19591,1145277,17302,468,-4516,-532,-31,47,-22372,-50406,-24780,7,14762,-1629,-56076,43604,165,-323,1583,5616
19602,1145288,17352,522,-4590,-533,-37,43,-22077,-50943,-25099,7,14763,-1630,-56079,43613,165,-324,1583,5616
19613,1145300,17308,498,-4584,-539,-28,43,-21785,-51480,-25416,7,14764,-1629,-56081,43621,167,-324,1583,5615
19625,1145311,17262,488,-4488,-539,-40,44,-21494,-52018,-25733,7,14758,-1628,-56088,43629,166,-323,1584,5616
19636,1145322,17296,546,-4516,-540,-45,46,-21204,-52556,-26050,7,14756,-1631,-56094,43638,165,-323,1583,5617
19647,1145333,17324,546,-4554,-529,-44,47,-20915,-53095,-26364,7,14755,-1633,-56097,43646,165,-322,1583,5618
19658,1145344,17204,534,-4616,-534,-58,44,-20627,-53636,-26678,7,14764,-1635,-56096,43654,165,-324,1582,5617
19669,1145355,17608,484,-4468,-543,-14,70,-20348,-54176,-26994,7,14751,-1631,-56107,43663,165,-322,1583,5618
19680,1145366,16876,566,-4596,-546,-85,19,-20061,-54718,-27307,7,14771,-1641,-56101,43670,165,-325,1581,5617
19691,1145377,17692,444,-4504,-547,13,82,-19790,-55259,-27623,7,14758,-1634,-56111,43679,165,-323,1582,5618
19702,1145389,17026,526,-4632,-541,-74,30,-19510,-55798,-27933,7,14775,-1637,-56107,43687,166,-326,1582,5616
19714,1145400,17192,498,-4586,-533,-56,40,-19232,-56342,-28244,7,14780,-1637,-56108,43695,167,-327,1582,5615
19725,1145411,17226,492,-4562,-530,-44,42,-18957,-56887,-28555,7,14782,-1635,-56109,43703,165,-327,1582,5614
19736,1145422,17386,484,-4628,-533,-41,46,-18686,-57433,-28867,7,14785,-1633,-56111,43712,165,-327,1582,5613
19747,1145433,17190,490,-4538,-539,-53,43,-18415,-57979,-29179,7,14786,-1632,-56114,43720,165,-327,1582,5613
19758,1145444,17330,524,-4592,-540,-34,53,-18148,-58526,-29491,7,14787,-1632,-56118,43728,165,-328,1582,5613
19769,1145455,17300,552,-4556,-532,-42,48,-17883,-59073,-29802,7,14786,-1635,-56122,43737,165,-327,1582,5614
19780,1145467,17292,516,-4542,-543,-51,48,-17620,-59621,-30115,7,14785,-1636,-56128,43745,165,-327,1582,5614
19792,1145478,17322,532,-4602,-543,-46,53,-17360,-60170,-30428,7,14788,-1637,-56131,43754,166,-327,1581,5614
19803,1145489,17294,516,-4546,-541,-40,56,-17102,-60719,-30741,7,14786,-1636,-56136,43762,165,-327,1581,5615
19814,1145500,17332,566,-4508,-533,-35,50,-16846,-61269,-31054,7,14781,-1640,-56143,43771,165,-326,1581,5616
19825,1145511,17262,566,-4560,-542,-46,45,-16593,-61820,-31368,7,14781,-1645,-56148,43779,165,-326,1580,5617
19836,1145522,17294,512,-4610,-545,-41,46,-16343,-62371,-31684,7,14785,-1645,-56150,43787,165,-327,1580,5617
19847,1145533,17318,518,-4606,-534,-40,37,-16095,-62925,-31999,7,14788,-1645,-56152,43796,165,-327,1580,5616
19858,1145544,17266,516,-4506,-542,-46,41,-15851,-63478,-32316,7,14784,-1646,-56158,43804,165,-327,1580,5617
19870,1145556,17320,500,-4584,-543,-34,50,-15610,-64031,-32635,7,14784,-1645,-56162,43812,166,-327,1580,5617
19881,1145567,17246,480,-4530,-544,-47,45,-15371,-64585,-32954,7,14783,-1642,-56166,43821,165,-327,1581,5616
19892,1145578,17330,480,-4566,-538,-45,47,-15135,-65140,-33274,7,14783,-1639,-56170,43829,165,-326,1581,5616
19903,1145589,17290,524,-4590,-533,-48,48,-14900,-65696,-33594,7,14785,-1640,-56172,43838,165,-327,1581,5616
19914,1145600,17282,464,-4560,-542,-41,50,-14671,-66252,-33918,7,14785,-1636,-56176,43846,165,-327,1581,5615
19925,1145611,17302,464,-4550,-533,-41,46,-14444,-66809,-34242,7,14784,-1632,-56179,43855,165,-327,1582,5614
19936,1145622,17280,502,-4492,-541,-50,39,-14222,-67366,-34571,7,14779,-1632,-56184,43863,165,-326,1582,5615
19947,1145634,17300,498,-4526,-538,-35,50,-14003,-67924,-34900,7,14776,-1630,-56189,43872,166,-325,1582,5615
19959,1145645,17240,502,-4590,-536,-46,38,-13788,-68483,-35232,8,14780,-1630,-56191,43880,165,-326,1582,5614
19970,1145656,17300,514,-4538,-537,-41,50,-13577,-69042,-35566,7,14778,-1630,-56196,43889,165,-325,1582,5615
19981,1145667,17292,506,-4584,-544,-44,44,-13372,-69601,-35906,7,14780,-1630,-56199,43898,165,-326,1582,5614
19992,1145678,17302,486,-4504,-537,-42,52,-13171,-70161,-36248,7,14775,-1628,-56204,43906,165,-325,1583,5615
20003,1145689,17284,530,-4594,-539,-38,48,-12976,-70722,-36593,7,14777,-1629,-56207,43915,165,-325,1582,5615
20014,1145700,17290,552,-4584,-537,-40,40,-12786,-71283,-36943,7,14779,-1633,-56211,43924,165,-326,1582,5615
20025,1145712,17318,546,-4504,-539,-43,35,-12603,-71846,-37300,7,14774,-1637,-56217,43932,165,-325,1582,5617
20037,1145723,17258,518,-4532,-539,-43,42,-12426,-72408,-37660,7,14773,-1638,-56221,43941,166,-324,1582,5617
20048,1145734,17314,506,-4554,-535,-48,45,-12255,-72971,-38026,7,14773,-1637,-56225,43950,165,-324,1582,5617
20059,1145745,17258,480,-4558,-539,-40,49,-12093,-73534,-38399,7,14773,-1635,-56228,43958,169,-324,1582,5616
20070,1145756,17290,504,-4576,-536,-38,42,-11939,-74098,-38779,7,14774,-1634,-56231,43967,165,-325,1582,5616
20081,1145767,17274,502,-4614,-529,-44,42,-11792,-74663,-39165,7,14779,-1634,-56233,43976,165,-325,1582,5615
20092,1145778,17330,468,-4570,-540,-35,51,-11659,-75227,-39564,7,14778,-1630,-56236,43984,165,-325,1582,5615
20103,1145789,17276,542,-4646,-545,-36,45,-11539,-75792,-39975,7,14785,-1633,-56239,43993,165,-327,1582,5614
20115,1145801,17224,508,-4516,-536,-46,44,-11428,-76358,-40395,7,14783,-1633,-56243,44002,166,-326,1582,5615
20126,1145812,17300,508,-4516,-541,-36,48,-11336,-76923,-40831,7,14778,-1632,-56248,44010,165,-325,1582,5615
20137,1145823,17280,492,-4572,-546,-38,47,-11261,-77489,-41285,7,14779,-1631,-56252,44019,165,-326,1582,5615
20148,1145834,17300,498,-4542,-542,-41,51,-11204,-78054,-41754,7,14777,-1630,-56257,44028,165,-325,1582,5615
20159,1145845,17282,524,-4558,-541,-45,45,-11167,-78621,-42245,7,14778,-1631,-56261,44037,165,-325,1582,5615
20170,1145856,17298,482,-4548,-538,-49,46,-11154,-79187,-42758,7,14777,-1629,-56264,44045,165,-325,1583,5615
20181,1145867,17296,476,-4532,-540,-41,45,-11172,-79754,-43301,7,14775,-1626,-56268,44054,165,-325,1583,5614
20192,1145879,17278,538,-4604,-540,-42,45,-11223,-80321,-43876,7,14779,-1629,-56272,44063,166,-325,1583,5614
20204,1145890,17274,548,-4556,-534,-44,44,-11310,-80889,-44488,9,14779,-1632,-56276,44072,165,-325,1582,5615
20215,1145901,17270,458,-4586,-538,-51,50,-11447,-81455,-45148,7,14782,-1627,-56278,44080,165,-326,1583,5614
20226,1145912,17330,624,-4624,-539,-59,47,-11641,-82022,-45866,7,14787,-1636,-56283,44089,165,-326,1581,5615
20237,1145923,17300,486,-4550,-535,-44,39,-11908,-82590,-46654,7,14786,-1635,-56286,44098,165,-326,1582,5615
20248,1145934,17256,470,-4566,-535,-40,42,-12262,-83156,-47530,7,14787,-1631,-56289,44107,165,-326,1582,5614
20259,1145945,17398,520,-4582,-538,-34,48,-12734,-83722,-48521,7,14786,-1632,-56293,44116,165,-326,1582,5615
20270,1145957,17176,510,-4508,-538,-58,43,-13345,-84287,-49654,7,14785,-1632,-56297,44124,166,-326,1582,5615
20282,1145968,17314,606,-4620,-544,-44,52,-14157,-84850,-50985,7,14789,-1639,-56302,44133,166,-326,1581,5616
20293,1145979,17354,526,-4570,-542,-36,44,-15236,-85412,-52583,7,14788,-1641,-56306,44142,165,-326,1581,5616
20304,1145990,17434,482,-4566,-531,-24,48,-16681,-85971,-54546,7,14784,-1638,-56310,44151,165,-326,1581,5616
20315,1146001,17138,500,-4522,-539,-53,37,-18675,-86526,-57059,7,14785,-1638,-56313,44159,165,-326,1581,5616
20326,1146012,17344,482,-4544,-539,-40,55,-21523,-87073,-60425,7,14782,-1635,-56318,44168,165,-325,1582,5616
20337,1146023,17306,462,-4518,-542,-48,47,-25790,-87607,-65210,7,14779,-1631,-56322,44177,165,-325,1582,5615
20348,1146034,17208,454,-4552,-542,-62,39,-32588,-88119,-72527,7,14782,-1626,-56325,44186,165,-325,1583,5614
20360,1146046,17366,464,-4548,-532,-43,47,-44289,-88583,-84745,7,14779,-1623,-56328,44195,166,-324,1584,5614
20371,1146057,17198,534,-4580,-539,-59,45,-65417,-88931,-106392,7,14784,-1625,-56332,44203,165,-325,1583,5614
20382,1146068,17334,482,-4568,-536,-36,46,-97764,-89032,-139260,7,14783,-1623,-56335,44212,165,-325,1583,5614
20393,1146079,17238,472,-4524,-543,-46,39,-126575,-88814,-168592,7,14782,-1621,-56339,44221,165,-325,1584,5613
20405,1146091,17322,538,-4572,-534,-37,55,-143550,-88401,173908,7,14782,-1622,-56343,44230,166,-325,1584,5614
20416,1146102,17248,484,-4474,-537,-47,42,-152890,-87907,164048,7,14776,-1621,-56347,44239,165,-323,1584,5614
20427,1146113,17288,514,-4468,-543,-45,44,-158457,-87378,157960,7,14768,-1622,-56352,44248,165,-322,1584,5615
20438,1146124,17314,544,-4574,-543,-45,44,-162044,-86830,153852,7,14770,-1625,-56356,44257,165,-322,1584,5615
20449,1146135,17344,532,-4610,-547,-36,52,-164483,-86273,150893,7,14772,-1626,-56361,44266,165,-323,1583,5615
20461,1146147,17326,504,-4544,-542,-50,50,-166219,-85709,148636,7,14771,-1626,-56365,44275,166,-322,1583,5615
20472,1146158,17238,480,-4608,-540,-44,39,-167498,-85140,146837,7,14776,-1624,-56368,44284,165,-323,1584,5614
20483,1146169,17292,500,-4596,-539,-43,47,-168451,-84570,145363,7,14779,-1623,-56371,44293,165,-324,1584,5614
20494,1146180,17350,520,-4522,-539,-42,40,-169173,-83996,144121,7,14775,-1625,-56376,44302,165,-323,1584,5615
20506,1146192,17256,490,-4542,-536,-40,42,-169725,-83421,143048,7,14774,-1623,-56379,44311,166,-323,1584,5614
20517,1146203,17270,510,-4598,-543,-34,56,-170142,-82846,142111,7,14777,-1623,-56383,44320,165,-323,1584,5614
20528,1146214,17290,482,-4598,-541,-47,47,-170459,-82269,141272,7,14780,-1621,-56387,44329,165,-324,1584,5613
20539,1146225,17340,490,-4514,-541,-45,42,-170694,-81690,140515,7,14776,-1620,-56391,44338,165,-323,1584,5614
20550,1146236,17330,512,-4540,-533,-44,46,-170869,-81112,139819,7,14774,-1620,-56395,44348,165,-323,1584,5614
20562,1146248,17266,494,-4554,-537,-48,43,-170989,-80533,139176,7,14775,-1619,-56398,44357,166,-323,1584,5614
20573,1146259,17306,540,-4536,-533,-47,49,-171066,-79954,138577,7,14773,-1622,-56402,44366,165,-322,1584,5615
20584,1146270,17282,468,-4536,-548,-40,48,-171099,-79375,138021,7,14771,-1618,-56407,44375,165,-322,1584,5614
20595,1146281,17260,534,-4570,-539,-41,53,-171106,-78796,137491,7,14773,-1620,-56411,44384,165,-322,1584,5614
20607,1146293,17298,522,-4554,-543,-39,46,-171084,-78215,136989,7,14772,-1622,-56415,44393,166,-322,1584,5615
20618,1146304,17328,544,-4514,-532,-37,44,-171044,-77635,136506,7,14767,-1625,-56419,44402,165,-321,1583,5616
20629,1146315,17270,534,-4592,-533,-43,43,-170984,-77054,136042,7,14771,-1627,-56422,44411,165,-322,1583,5616
20640,1146326,17294,506,-4580,-535,-43,47,-170905,-76474,135596,7,14772,-1626,-56425,44420,165,-322,1583,5616
20651,1146337,17314,542,-4522,-541,-42,47,-170808,-75893,135167,7,14769,-1629,-56430,44429,165,-322,1583,5617
20663,1146349,17236,514,-4546,-546,-47,49,-170695,-75313,134753,7,14770,-1630,-56435,44438,166,-322,1583,5617
20674,1146360,17234,510,-4556,-533,-44,42,-170576,-74732,134345,7,14771,-1630,-56438,44447,165,-322,1583,5617
20685,1146371,17318,492,-4526,-529,-48,47,-170446,-74151,133947,7,14768,-1628,-56441,44456,165,-321,1583,5617
20696,1146382,17264,534,-4558,-529,-43,51,-170306,-73571,133558,7,14769,-1630,-56444,44465,165,-321,1583,5617
20708,1146394,17258,478,-4526,-540,-49,45,-170155,-72990,133181,7,14768,-1627,-56448,44474,166,-321,1583,5617
20719,1146405,17288,510,-4530,-541,-40,50,-169995,-72410,132811,7,14766,-1627,-56453,44483,165,-321,1583,5617
20730,1146416,17248,494,-4600,-538,-47,49,-169829,-71830,132446,7,14770,-1626,-56456,44492,165,-321,1583,5616
20741,1146427,17284,466,-4500,-533,-40,46,-169658,-71249,132086,7,14766,-1622,-56460,44501,165,-321,1584,5616
20752,1146438,17292,494,-4474,-530,-40,47,-169482,-70669,131731,7,14759,-1621,-56464,44510,165,-319,1584,5617
20764,1146450,17294,502,-4560,-538,-34,49,-169298,-70089,131382,7,14759,-1620,-56468,44519,167,-319,1584,5617
20775,1146461,17284,520,-4538,-545,-40,49,-169107,-69508,131039,7,14757,-1621,-56472,44528,169,-319,1584,5617
20786,1146472,17264,548,-4502,-544,-43,45,-168912,-68928,130699,7,14754,-1625,-56477,44537,165,-319,1583,5618
20797,1146483,17300,478,-4574,-540,-49,50,-168712,-68348,130362,7,14756,-1622,-56481,44546,165,-319,1584,5617
20809,1146495,17288,508,-4538,-540,-30,51,-168510,-67769,130029,7,14754,-1622,-56485,44556,166,-319,1584,5618
20820,1146506,17270,570,-4566,-541,-38,44,-168304,-67189,129697,7,14755,-1627,-56489,44565,165,-319,1583,5618
20831,1146517,17296,510,-4558,-547,-41,43,-168093,-66609,129370,7,14755,-1628,-56493,44574,165,-319,1583,5618
20842,1146528,17252,524,-4568,-542,-38,45,-167879,-66030,129044,7,14757,-1629,-56497,44583,165,-319,1583,5619
20853,1146539,17302,504,-4526,-531,-40,42,-167664,-65451,128718,7,14754,-1629,-56500,44592,165,-319,1583,5619
20865,1146551,17248,488,-4542,-539,-39,40,-167444,-64872,128395,7,14754,-1628,-56504,44601,165,-319,1583,5618
20876,1146562,17248,548,-4556,-539,-45,44,-167221,-64294,128075,7,14756,-1632,-56508,44610,165,-319,1582,5619
20887,1146573,17294,478,-4532,-542,-38,48,-166995,-63716,127756,7,14753,-1629,-56512,44619,165,-319,1583,5619
20898,1146584,17300,506,-4524,-539,-41,44,-166767,-63138,127438,7,14751,-1629,-56517,44628,165,-318,1583,5619
20910,1146596,17326,478,-4590,-535,-34,39,-166538,-62560,127121,7,14753,-1627,-56519,44638,166,-319,1583,5618
20921,1146607,17292,470,-4520,-544,-36,47,-166305,-61983,126806,7,14749,-1624,-56524,44647,165,-318,1584,5618
20932,1146618,17338,484,-4570,-542,-31,49,-166069,-61406,126493,7,14749,-1621,-56528,44656,165,-318,1584,5617
20943,1146629,17300,510,-4520,-537,-40,42,-165832,-60830,126179,7,14746,-1622,-56532,44665,165,-318,1584,5618
20954,1146640,17208,500,-4592,-540,-44,46,-165592,-60254,125866,7,14752,-1622,-56535,44674,165,-319,1584,5617
20966,1146652,17326,480,-4556,-538,-42,49,-165350,-59678,125553,7,14751,-1619,-56539,44684,165,-319,1584,5617
20977,1146663,17280,534,-4470,-538,-40,45,-165106,-59103,125242,7,14745,-1622,-56544,44693,165,-317,1584,5618
20988,1146674,17288,464,-4562,-543,-35,43,-164859,-58528,124931,7,14745,-1618,-56548,44702,165,-318,1585,5617
20999,1146685,17294,510,-4536,-542,-40,40,-164611,-57954,124620,7,14744,-1619,-56552,44711,165,-317,1585,5617
21010,1146697,17234,520,-4572,-539,-37,48,-164362,-57380,124310,7,14747,-1620,-56555,44720,166,-318,1584,5617
21021,1146708,17310,538,-4608,-535,-39,52,-164110,-56808,123999,7,14750,-1622,-56559,44730,165,-319,1584,5617
21033,1146719,17326,522,-4576,-541,-38,48,-163857,-56235,123689,7,14751,-1623,-56563,44739,165,-319,1584,5618
21044,1146730,17288,510,-4570,-538,-32,50,-163602,-55663,123379,7,14752,-1623,-56566,44748,165,-319,1584,5617
21055,1146742,17256,516,-4622,-540,-42,47,-163345,-55092,123069,7,14758,-1624,-56569,44757,165,-320,1583,5617
21067,1146753,17252,554,-4600,-539,-39,47,-163086,-54521,122758,7,14763,-1628,-56573,44767,165,-321,1583,5617
21078,1146764,17294,530,-4570,-536,-39,50,-162825,-53951,122448,7,14763,-1629,-56577,44776,165,-321,1582,5618
21089,1146775,17268,526,-4558,-540,-35,48,-162563,-53381,122137,7,14764,-1630,-56581,44785,165,-321,1582,5618
21100,1146786,17282,520,-4572,-540,-45,46,-162299,-52812,121826,7,14765,-1631,-56585,44794,165,-321,1582,5618
21112,1146798,17318,528,-4518,-531,-42,45,-162034,-52243,121514,7,14762,-1633,-56589,44803,166,-321,1582,5619
21123,1146809,17240,476,-4560,-534,-53,43,-161766,-51675,121202,7,14764,-1630,-56592,44812,165,-321,1582,5618
21134,1146820,17342,500,-4516,-537,-39,48,-161497,-51108,120890,7,14760,-1629,-56596,44822,165,-320,1582,5618
21145,1146831,17270,504,-4534,-547,-45,47,-161225,-50541,120579,7,14759,-1629,-56601,44831,165,-320,1583,5618
21156,1146843,17286,496,-4506,-540,-40,56,-160952,-49976,120267,7,14755,-1627,-56606,44840,165,-319,1583,5619
21168,1146854,17290,536,-4618,-535,-36,49,-160679,-49411,119953,7,14760,-1629,-56608,44849,165,-320,1582,5618
21179,1146865,17304,504,-4480,-544,-40,52,-160402,-48847,119640,7,14753,-1628,-56614,44859,165,-319,1583,5619
21190,1146876,17332,512,-4552,-547,-44,50,-160124,-48283,119326,7,14752,-1628,-56619,44868,165,-319,1583,5619
21201,1146887,17248,514,-4592,-549,-47,48,-159844,-47720,119012,7,14757,-1628,-56623,44877,165,-320,1582,5619
21213,1146899,17280,500,-4540,-543,-46,43,-159563,-47158,118697,7,14756,-1628,-56627,44886,166,-320,1582,5619
21224,1146910,17270,544,-4594,-541,-42,46,-159280,-46596,118380,7,14760,-1631,-56631,44895,165,-320,1582,5619
21235,1146921,17292,544,-4510,-534,-41,44,-158997,-46036,118062,7,14757,-1634,-56636,44905,165,-320,1582,5620
21246,1146932,17284,536,-4482,-538,-49,48,-158711,-45477,117744,7,14751,-1636,-56641,44914,165,-319,1581,5621
21257,1146944,17322,468,-4576,-539,-46,48,-158423,-44918,117425,7,14753,-1632,-56644,44923,166,-319,1582,5620
21269,1146955,17270,492,-4568,-541,-39,45,-158135,-44360,117105,7,14754,-1631,-56648,44932,165,-319,1582,5620
21280,1146966,17246,466,-4576,-546,-42,43,-157844,-43803,116784,7,14757,-1628,-56651,44942,165,-320,1583,5619
21291,1146977,17280,490,-4506,-538,-38,51,-157552,-43247,116462,7,14753,-1626,-56655,44951,165,-319,1583,5619
21302,1146988,17318,526,-4528,-537,-36,48,-157259,-42692,116139,7,14750,-1627,-56660,44960,165,-318,1583,5620
21314,1147000,17276,508,-4526,-542,-45,43,-156963,-42138,115816,7,14749,-1627,-56664,44969,167,-318,1583,5620
21325,1147011,17320,520,-4530,-534,-47,41,-156666,-41584,115489,7,14747,-1628,-56668,44979,165,-318,1583,5620
21336,1147022,17272,506,-4484,-531,-38,49,-156368,-41033,115163,7,14742,-1628,-56672,44988,165,-317,1583,5621
21347,1147033,17290,488,-4534,-536,-50,48,-156067,-40482,114835,7,14741,-1626,-56676,44997,165,-317,1583,5620
21358,1147045,17278,500,-4480,-544,-46,44,-155764,-39932,114507,7,14736,-1625,-56681,45007,166,-316,1583,5621
21370,1147056,17286,492,-4516,-541,-42,45,-155460,-39384,114178,7,14734,-1624,-56686,45016,165,-315,1583,5621
21381,1147067,17292,530,-4590,-537,-48,47,-155154,-38836,113846,7,14738,-1626,-56689,45025,165,-316,1583,5621
21392,1147078,17262,510,-4582,-524,-40,43,-154848,-38290,113513,7,14741,-1626,-56691,45035,165,-316,1583,5621
21403,1147089,17310,514,-4568,-538,-43,45,-154538,-37745,113179,7,14742,-1627,-56694,45044,165,-316,1583,5621
21415,1147101,17270,516,-4556,-534,-44,41,-154228,-37200,112843,7,14744,-1628,-56697,45053,166,-317,1583,5621
21426,1147112,17278,448,-4544,-538,-38,44,-153915,-36657,112507,7,14743,-1623,-56701,45063,165,-317,1584,5620
21437,1147123,17312,534,-4528,-537,-40,42,-153601,-36115,112169,7,14741,-1625,-56705,45072,165,-316,1583,5620
21448,1147134,17310,508,-4554,-538,-49,45,-153284,-35575,111830,7,14741,-1625,-56709,45082,165,-316,1583,5620
21460,1147146,17334,582,-4546,-541,-42,50,-152965,-35036,111490,7,14740,-1631,-56713,45091,166,-316,1582,5622
21471,1147157,17294,526,-4528,-539,-44,46,-152645,-34499,111148,7,14739,-1632,-56717,45100,165,-316,1582,5622
21482,1147168,17260,534,-4656,-542,-36,45,-152323,-33962,110805,7,14748,-1634,-56720,45110,165,-317,1582,5622
21493,1147179,17336,550,-4582,-531,-42,42,-152000,-33428,110459,7,14749,-1637,-56723,45119,169,-318,1581,5622
21504,1147190,17314,524,-4620,-525,-47,47,-151674,-32894,110111,7,14754,-1638,-56724,45129,165,-318,1581,5622
21516,1147202,17190,546,-4554,-528,-41,47,-151347,-32363,109761,7,14757,-1641,-56727,45138,165,-319,1581,5622
21527,1147213,17338,462,-4620,-542,-42,43,-151017,-31832,109412,7,14761,-1637,-56729,45147,165,-320,1581,5621
21538,1147224,17360,450,-4552,-548,-39,44,-150685,-31302,109061,7,14759,-1632,-56733,45157,165,-319,1582,5620
21549,1147235,17228,484,-4556,-538,-58,34,-150350,-30774,108707,7,14762,-1631,-56736,45166,165,-319,1582,5619
21560,1147247,17336,464,-4560,-528,-23,55,-150016,-30249,108352,7,14760,-1626,-56738,45175,166,-319,1583,5618
21572,1147258,17254,494,-4520,-529,-51,38,-149677,-29724,107994,7,14759,-1626,-56741,45185,165,-319,1583,5618
21583,1147269,17308,478,-4526,-541,-32,50,-149338,-29202,107636,7,14755,-1623,-56745,45194,165,-319,1583,5618
21594,1147280,17244,492,-4550,-540,-44,40,-148996,-28680,107276,7,14756,-1622,-56749,45203,165,-319,1583,5618
21605,1147291,17340,508,-4496,-545,-39,44,-148651,-28160,106914,7,14750,-1623,-56753,45213,165,-318,1583,5618
21617,1147303,17288,556,-4560,-542,-54,39,-148304,-27642,106550,8,14752,-1627,-56758,45222,165,-318,1583,5619
21628,1147314,17294,486,-4556,-546,-42,46,-147955,-27126,106185,7,14752,-1626,-56762,45232,165,-318,1583,5619
21639,1147325,17288,518,-4506,-539,-41,48,-147604,-26612,105818,7,14749,-1626,-56767,45241,165,-317,1583,5619
21650,1147336,17252,538,-4568,-540,-52,46,-147250,-26099,105448,7,14752,-1629,-56771,45250,165,-318,1583,5620
21662,1147348,17312,542,-4554,-534,-35,43,-146896,-25589,105076,7,14751,-1632,-56774,45260,166,-317,1582,5620
21673,1147359,17262,494,-4508,-540,-45,47,-146538,-25080,104702,7,14748,-1630,-56779,45269,165,-317,1582,5620
21684,1147370,17330,468,-4604,-539,-43,53,-146178,-24574,104327,7,14752,-1626,-56782,45279,165,-317,1583,5619
21695,1147381,17296,538,-4610,-540,-43,40,-145816,-24069,103949,7,14756,-1629,-56785,45288,165,-318,1582,5619
