t_center_ms,fs_hz,angle_src,mav0,mav1,mav2,mav3,mav4,mav5,mav6,mav7,rms0,rms1,rms2,rms3,rms4,rms5,rms6,rms7,zc0,zc1,zc2,zc3,zc4,zc5,zc6,zc7,wl0,wl1,wl2,wl3,wl4,wl5,wl6,wl7,env_mean0,env_mean1,env_mean2,env_mean3,env_mean4,env_mean5,env_mean6,env_mean7,roll_mean_deg,roll_std_deg,roll_slope_degps,pitch_mean_deg,pitch_std_deg,pitch_slope_degps,imu_match_ratio
18618.500000,94.851707,EKF,0.466108,0.573538,0.539336,0.666167,1.680176,0.400801,0.230533,0.704451,0.581633,0.668190,0.605721,0.835092,2.195723,0.492488,0.254442,0.791414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.260049,8.897647,6.657645,9.895562,25.819382,5.465888,3.299796,6.492632,0.632741,0.628644,0.610825,0.705303,2.105033,0.551862,0.419792,0.965461,14.811444,0.000497,0.027027,-1.538889,0.004954,-0.378378,1.000000
18654.000000,94.851707,EKF,0.515222,0.596489,0.568070,0.405086,3.027309,0.454718,0.450415,0.628954,0.644992,0.687340,0.630440,0.444523,3.413926,0.528401,0.606878,0.674332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.558426,8.177538,7.448424,5.540004,41.388388,6.761592,6.497123,5.658750,0.617832,0.663218,0.627397,0.747641,2.413525,0.555564,0.406230,0.893095,14.809444,0.002362,-0.083333,-1.545333,0.001333,-0.111111,1.000000
18677.500000,94.851707,EKF,0.617911,0.370840,0.371244,0.570123,2.597872,0.429030,0.610944,0.500375,0.730561,0.403766,0.473370,0.639083,3.100289,0.487784,0.779196,0.584257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.918421,3.656173,5.243387,6.351146,31.426822,5.323432,9.845562,5.038294,0.609173,0.623398,0.592130,0.701237,2.753755,0.529958,0.542866,0.735467,14.807889,0.001523,-0.027027,-1.548222,0.002200,-0.162162,1.000000
18700.500000,94.851707,EKF,0.636580,0.413966,0.191910,0.644162,1.617247,0.491263,0.423926,0.684706,0.778812,0.512297,0.244903,0.715772,1.986487,0.585627,0.581107,0.892553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.030295,5.361261,2.036444,6.398672,25.113888,5.984483,5.286817,6.472798,0.659953,0.552595,0.506635,0.640377,2.804023,0.526252,0.659956,0.666428,14.804556,0.004219,-0.282051,-1.553111,0.003784,-0.256410,1.000000
18719.000000,94.851707,EKF,0.471856,0.533506,0.335076,0.498181,1.052821,0.531165,0.568612,0.642199,0.615575,0.682790,0.463849,0.572799,1.285769,0.709589,0.653859,0.883280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.528407,6.521358,3.943338,6.510468,9.418420,6.966944,3.791716,7.190762,0.689617,0.488717,0.414418,0.648789,2.350677,0.560015,0.674632,0.733652,14.795778,0.006860,-0.500000,-1.559556,0.003624,-0.272727,1.000000
18755.000000,94.851707,EKF,0.290542,0.662682,0.575109,0.426521,1.210195,0.507874,0.589742,0.767861,0.321902,0.773220,0.781835,0.518023,1.479049,0.720154,0.677783,0.855913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.126546,7.645081,5.833704,5.582470,10.075202,6.982297,5.539891,5.276938,0.617054,0.577885,0.427179,0.604580,1.758998,0.617005,0.645494,0.820925,14.786778,0.004939,-0.239130,-1.565667,0.002494,-0.108696,1.000000
18774.000000,94.851707,EKF,0.406802,0.541919,0.605496,0.487397,1.721386,0.520403,0.504790,0.964043,0.472212,0.639102,0.765166,0.561035,1.938162,0.629061,0.564534,1.029915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.133573,6.125296,7.348958,5.145829,20.925386,6.034178,5.087709,11.238897,0.503052,0.675446,0.587431,0.524280,1.564013,0.650444,0.646909,0.919586,14.784667,0.000471,0.027778,-1.568000,0.001155,-0.055556,1.000000
18801.000000,94.851707,EKF,0.579165,0.515324,0.468728,0.548330,2.138365,0.680825,0.545419,0.937078,0.606204,0.579847,0.513605,0.710367,2.269192,0.726432,0.568008,1.024298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.455517,6.926347,5.929912,8.211722,26.009232,9.500815,6.187102,12.005840,0.465534,0.685356,0.673231,0.578448,1.739620,0.671325,0.637632,0.954042,14.783111,0.002025,-0.023810,-1.569556,0.001499,-0.119048,1.000000
18820.500000,94.851707,EKF,0.588323,0.712535,0.416209,0.474017,1.431943,0.471169,0.357259,0.911910,0.658663,0.802438,0.497482,0.573271,1.725240,0.571274,0.397699,1.084203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.747590,9.565669,4.435570,6.433812,17.561698,5.231961,4.908518,9.307817,0.539396,0.701963,0.615848,0.647854,1.959194,0.676089,0.565626,1.023840,14.781556,0.001423,-0.025641,-1.570000,0.001155,0.025641,1.000000
18857.000000,94.851707,EKF,0.696736,0.575890,0.408950,0.478605,1.063629,0.282630,0.351569,0.806618,0.824021,0.672780,0.475801,0.558331,1.465202,0.367990,0.390549,1.049127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.929291,4.459354,4.612162,6.326877,13.342616,3.922649,3.554829,5.660166,0.632384,0.721737,0.513155,0.643560,1.844261,0.618429,0.493005,1.034233,14.780778,0.001133,0.052632,-1.570778,0.002740,-0.210526,1.000000
18875.000000,94.851707,EKF,0.645931,0.419450,0.279126,0.407222,1.050522,0.252864,0.446804,0.856095,0.749732,0.537726,0.316476,0.453276,1.438372,0.342286,0.539726,1.087867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.361903,4.131001,2.556032,6.208607,11.602415,2.844290,5.462053,10.508614,0.704782,0.693057,0.441379,0.565262,1.612542,0.492897,0.463688,1.037687,14.781667,0.001333,0.043478,-1.576111,0.003665,-0.260870,1.000000
18899.000000,94.851707,EKF,0.563356,0.379703,0.331723,0.449933,0.760977,0.458807,0.483879,0.565527,0.609906,0.516583,0.450564,0.590331,0.973492,0.533307,0.561051,0.733392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.997688,4.651275,3.602802,5.618336,8.774631,4.556484,6.198280,8.298235,0.713686,0.589429,0.399828,0.541785,1.374193,0.414881,0.493626,0.998280,14.781111,0.001100,-0.068182,-1.580111,0.001663,-0.090909,1.000000
18918.500000,94.851707,EKF,0.787782,0.521234,0.335156,0.499086,1.221790,0.535852,0.528756,0.600989,0.914669,0.591085,0.450382,0.625453,1.522201,0.585572,0.610008,0.750508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.242140,7.854592,5.012058,4.247700,16.310605,5.392283,5.132467,6.193952,0.767755,0.539434,0.395014,0.574534,1.369592,0.458142,0.522874,0.915952,14.779222,0.001133,-0.081081,-1.582778,0.001988,-0.108108,1.000000
18958.000000,94.851707,EKF,0.565901,0.497598,0.297245,0.420145,1.425916,0.456132,0.508509,0.903627,0.715516,0.546042,0.322128,0.466557,1.681636,0.498201,0.623258,1.024282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.605846,6.329634,3.181705,5.941005,19.306180,4.943631,5.015290,5.397100,0.800410,0.563475,0.406824,0.576501,1.469713,0.514890,0.544834,0.883676,14.772333,0.005077,-0.239130,-1.588556,0.003236,-0.173913,1.000000
18980.000000,94.851707,EKF,0.315191,0.379080,0.525973,0.290476,1.228960,0.526428,0.370948,0.857570,0.384774,0.408530,0.649895,0.314959,1.404567,0.594826,0.522836,1.012591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.736650,4.558730,6.609556,3.998154,13.478171,5.420172,5.410015,9.525844,0.740738,0.539734,0.487346,0.498347,1.554575,0.563826,0.557205,0.934393,14.766889,0.001100,-0.107143,-1.592778,0.001474,-0.142857,1.000000
19001.000000,94.851707,EKF,0.478713,0.390404,0.694659,0.567817,1.212502,0.647015,0.745181,0.790896,0.628493,0.458367,0.799729,0.714710,1.499296,0.741658,0.953049,0.916020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.483333,5.555870,6.878957,8.124438,14.771945,8.301033,10.426700,7.085772,0.621348,0.510771,0.605276,0.499507,1.477525,0.632183,0.673774,1.018601,14.764333,0.001826,-0.157895,-1.596222,0.002439,-0.184211,1.000000
19022.500000,94.851707,EKF,0.550704,0.406758,0.497806,0.573010,1.644419,0.488754,0.638450,0.763943,0.597981,0.475791,0.605676,0.734663,2.027265,0.595999,0.884132,0.809393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.520591,4.950886,3.962092,7.593539,25.146615,5.865981,6.915343,6.258022,0.595394,0.488748,0.672122,0.599067,1.542556,0.686335,0.799210,0.995497,14.762222,0.001133,-0.025641,-1.601222,0.003047,-0.230769,1.000000
19058.500000,94.851707,EKF,0.697479,0.523619,0.214652,0.325710,2.006264,0.340878,0.572278,0.765539,0.832201,0.565078,0.263861,0.431301,2.591271,0.460248,0.719765,0.854056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.748602,5.748115,2.020825,5.417898,31.693689,4.649664,8.138713,9.014547,0.683850,0.509874,0.595197,0.619392,2.076017,0.663157,0.832594,0.923921,14.762889,0.001595,0.162162,-1.607778,0.003326,-0.189189,1.000000
19077.500000,94.851707,EKF,0.567444,0.388575,0.333439,0.498648,1.494173,0.351710,0.710989,0.656191,0.754756,0.442319,0.421810,0.664654,1.811227,0.522534,0.799415,0.810914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.619264,3.745136,4.323614,7.441524,16.050527,5.002296,7.547548,6.901367,0.732791,0.497716,0.462098,0.545078,2.414290,0.561354,0.782100,0.871126,14.767889,0.005174,0.311111,-1.609667,0.000943,0.044444,1.000000
19097.000000,94.851707,EKF,0.528102,0.355595,0.396122,0.463555,2.468354,0.598090,0.460026,0.723134,0.686902,0.463363,0.460057,0.611784,2.865250,0.708524,0.506089,0.808892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.630923,4.867643,4.820484,7.801686,27.075142,9.873267,5.143334,8.421814,0.722390,0.485445,0.397032,0.519903,2.608000,0.559360,0.703812,0.853463,14.774444,0.004003,0.236842,-1.609667,0.000943,-0.052632,1.000000
19119.500000,94.851707,EKF,0.580723,0.218608,0.399346,0.389510,1.464524,0.510602,0.524367,0.888701,0.744655,0.257900,0.501548,0.423941,1.673215,0.606425,0.629405,0.947022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.670684,2.778692,5.436151,5.486951,14.128500,6.047545,6.801475,10.730170,0.693346,0.449427,0.444321,0.566342,2.509397,0.646566,0.682731,0.871245,14.773000,0.003590,-0.216216,-1.609444,0.001423,0.027027,1.000000
19156.000000,94.851707,EKF,0.522120,0.306316,0.459997,0.466987,1.162980,0.351294,0.484701,0.646762,0.602969,0.457865,0.596914,0.529258,1.470926,0.451769,0.565909,0.771180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.784206,3.907633,6.301959,4.363298,14.324267,5.078918,4.534245,7.603075,0.663745,0.400816,0.505385,0.539016,2.273027,0.655791,0.637358,0.868897,14.769778,0.000916,0.078947,-1.609778,0.001618,-0.105263,1.000000
19178.500000,94.851707,EKF,0.583779,0.351746,0.443956,0.705620,1.566280,0.633387,0.624156,0.640186,0.689118,0.474417,0.597782,0.792922,1.946811,0.893752,0.773512,0.887929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.342975,5.582472,7.033684,9.435881,19.679864,8.274944,8.065176,6.488609,0.670191,0.397079,0.560292,0.569386,1.841245,0.651259,0.676259,0.821682,14.770889,0.000994,0.000000,-1.612333,0.001491,-0.108108,1.000000
19198.500000,94.851707,EKF,0.528807,0.255042,0.389812,0.999625,2.567737,0.754301,0.558127,0.795044,0.663700,0.282130,0.469167,1.057058,2.798810,0.955924,0.700940,1.097665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.799327,2.788225,6.134557,14.110844,26.213848,9.939127,6.489442,8.836649,0.669594,0.406580,0.584739,0.765974,1.884273,0.754100,0.700232,0.875981,14.772444,0.002629,0.088889,-1.614667,0.001491,-0.088889,1.000000
19221.000000,94.851707,EKF,0.366435,0.278031,0.293406,0.717589,2.924484,0.654624,0.371484,0.925507,0.517507,0.297435,0.320696,0.840667,3.432467,0.798340,0.455397,1.145395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.854439,3.499411,3.589467,9.725572,36.604566,8.290284,4.364869,12.377010,0.672331,0.385904,0.529269,0.910218,2.518511,0.843070,0.648010,1.033353,14.772667,0.002981,0.000000,-1.617667,0.002108,-0.108696,1.000000
19261.500000,94.851707,EKF,0.443123,0.347757,0.395993,0.546447,2.307062,0.538563,0.497505,1.061436,0.629687,0.438089,0.510479,0.632684,2.986749,0.693990,0.607343,1.145556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.411858,3.319457,5.192473,6.545080,27.615673,7.366159,7.198476,8.877916,0.652247,0.324228,0.464326,0.880091,2.999425,0.823872,0.567025,1.163128,14.769889,0.001792,-0.135135,-1.619889,0.001197,-0.081081,1.000000
19276.000000,94.851707,EKF,0.603840,0.456050,0.589570,0.634875,0.923064,0.305936,0.524097,0.707543,0.721866,0.562539,0.681645,0.719185,1.104367,0.352487,0.602454,0.813265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.249387,5.956437,7.186929,7.003265,8.921048,3.662213,7.029841,8.203086,0.638799,0.394398,0.485395,0.729879,2.832054,0.680987,0.541587,1.119711,14.766111,0.003784,-0.263158,-1.621000,0.001826,-0.026316,1.000000
19299.000000,94.851707,EKF,0.513663,0.669664,0.520535,0.434232,1.659817,0.287212,0.440158,0.599857,0.669636,0.808901,0.613816,0.496342,1.936941,0.324690,0.491858,0.736556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.166918,8.093930,7.002534,6.782165,17.410141,2.585912,5.696185,7.156179,0.678283,0.548078,0.562688,0.621204,2.178365,0.533577,0.564019,0.970335,14.760889,0.002558,-0.184211,-1.621000,0.001155,0.052632,1.000000
19318.000000,94.851707,EKF,0.518956,0.607064,0.390893,0.546650,1.710056,0.366962,0.363040,0.666181,0.671186,0.767464,0.486835,0.624063,1.890506,0.414798,0.496572,0.726990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.612718,8.588012,5.035955,8.733806,19.454072,4.441224,5.204151,6.037137,0.693744,0.678307,0.586801,0.584230,1.752418,0.407492,0.552510,0.790057,14.759222,0.001133,-0.022727,-1.623111,0.002601,-0.136364,1.000000
19358.500000,94.851707,EKF,0.533603,0.261829,0.255853,0.628301,1.297799,0.371262,0.241837,0.737191,0.620747,0.348972,0.307340,0.695077,1.501943,0.453773,0.437214,0.849050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.208696,3.422326,2.613308,9.256124,14.598650,4.591209,1.690229,8.539580,0.641901,0.669326,0.509811,0.586184,1.758312,0.388037,0.497200,0.729574,14.757667,0.002749,-0.243243,-1.627556,0.001832,-0.162162,1.000000
19377.000000,94.851707,EKF,0.555130,0.371331,0.315211,0.623025,1.379114,0.435869,0.432422,0.670466,0.649357,0.446667,0.460571,0.730030,1.727764,0.513018,0.607142,0.812258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.776590,3.994812,4.390641,9.897774,13.927799,5.827818,5.953836,6.695867,0.616935,0.547500,0.445478,0.674489,1.694501,0.415727,0.519694,0.777523,14.752333,0.003496,-0.195652,-1.632000,0.003651,-0.217391,1.000000
19397.000000,94.851707,EKF,0.420725,0.456546,0.531261,0.390469,2.173587,0.531642,0.387116,0.477292,0.505538,0.511230,0.599061,0.476369,2.859014,0.652785,0.499476,0.552728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.272654,6.596785,7.574927,5.169016,29.289266,6.591379,4.629958,4.066218,0.599241,0.431671,0.453243,0.698178,2.060585,0.477615,0.562192,0.768815,14.748000,0.001826,-0.131579,-1.636333,0.002357,-0.131579,1.000000
19419.500000,94.851707,EKF,0.608574,0.480680,0.576339,0.361256,1.722741,0.366558,0.477928,0.761348,0.693092,0.548591,0.625158,0.403652,2.149721,0.496749,0.597795,0.888197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.067078,4.896001,8.190252,4.256689,23.543219,5.379414,6.191880,8.977055,0.611401,0.482424,0.521835,0.607319,2.600780,0.547530,0.604006,0.751310,14.747556,0.001423,0.025641,-1.636222,0.001133,0.076923,1.000000
19456.500000,94.851707,EKF,0.765736,0.581067,0.537826,0.479334,2.041348,0.284101,0.268359,0.969778,0.803620,0.676066,0.591099,0.573854,2.556546,0.358424,0.311411,1.148459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.291586,5.248902,5.730332,4.552226,28.968627,3.116916,2.263233,13.917218,0.659256,0.558707,0.583213,0.505699,2.800597,0.541881,0.561451,0.853286,14.750222,0.003457,0.297297,-1.637556,0.002362,-0.081081,1.000000
19478.500000,94.851707,EKF,0.588509,0.817396,0.253693,0.569103,3.154723,0.297270,0.338850,1.003545,0.625522,0.950490,0.331942,0.681937,3.381696,0.364362,0.419503,1.152475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.726731,13.473846,3.015959,6.911900,38.339866,3.187797,4.586987,10.460810,0.711775,0.711041,0.554807,0.522749,2.866704,0.452027,0.479323,1.035932,14.756111,0.005043,0.270270,-1.638000,0.001826,0.135135,1.000000
19497.500000,94.851707,EKF,0.725297,0.601859,0.210512,0.763764,2.947126,0.435938,0.506211,0.786469,0.808293,0.697766,0.330794,0.821116,3.335183,0.526531,0.668765,0.877446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.679434,8.359572,2.905717,9.208673,36.866654,6.337325,8.259924,7.901681,0.735776,0.823920,0.456402,0.658094,3.139118,0.426898,0.464438,1.078582,14.760556,0.001771,0.066667,-1.635333,0.001491,0.088889,1.000000
19520.500000,94.851707,EKF,0.547893,0.444510,0.467056,0.740650,1.698785,0.374966,0.536137,0.579930,0.732054,0.537897,0.528571,0.778879,2.029469,0.508731,0.685920,0.659298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.773363,6.921667,6.693154,9.014936,28.053382,5.085209,7.560218,8.154722,0.737214,0.790859,0.385477,0.744572,3.244549,0.500838,0.558648,0.957211,14.763444,0.001950,0.155556,-1.635000,0.000943,-0.022222,1.000000
19557.000000,94.851707,EKF,0.494386,0.575980,0.724171,0.581295,1.264151,0.580425,0.530484,0.508991,0.684902,0.673800,0.852635,0.642836,1.610433,0.918078,0.607098,0.569365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.998472,7.039213,10.463013,6.793423,14.048531,8.411562,4.863883,7.430197,0.736066,0.660970,0.504307,0.747794,2.765510,0.653006,0.632350,0.763822,14.765556,0.000831,0.043478,-1.635222,0.000916,0.065217,1.000000
19575.500000,94.851707,EKF,0.509440,0.574147,0.851895,0.507303,1.877773,0.645839,0.555238,0.691500,0.686833,0.676951,0.962366,0.634306,2.224797,0.904490,0.779328,0.728705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.379398,7.727209,10.724356,6.389880,23.291285,8.671438,6.332340,7.959467,0.701875,0.613857,0.721635,0.687962,2.198807,0.791989,0.681198,0.669084,14.765111,0.001663,-0.108108,-1.632778,0.002200,0.162162,1.000000
19600.000000,94.851707,EKF,0.339680,0.747909,0.584881,0.414741,1.848655,0.435746,0.753746,0.789054,0.405702,0.903447,0.677763,0.558244,2.128684,0.491808,0.952829,0.946123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.403705,9.497287,6.165739,4.931084,26.457065,5.900551,11.002537,6.004931,0.600673,0.735124,0.806857,0.619863,2.038608,0.772861,0.761531,0.753360,14.763333,0.002309,-0.200000,-1.629778,0.001750,0.125000,1.000000
19625.500000,94.851707,EKF,0.483264,0.747432,0.377691,0.485560,2.008039,0.839336,0.637163,0.719922,0.503915,0.965558,0.415463,0.552039,2.862780,1.013677,0.725091,0.927415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.049546,9.713793,3.596089,7.209903,26.111235,11.706993,7.802725,6.457180,0.512334,0.816787,0.720870,0.566729,2.161423,0.705614,0.824602,0.858324,14.759111,0.003542,-0.258065,-1.629667,0.001247,-0.064516,1.000000
19658.500000,94.851707,EKF,0.347326,1.082206,0.496148,0.771004,2.565430,1.120029,0.552046,0.750050,0.372265,1.366354,0.613113,0.985888,3.609890,1.266690,0.623591,0.914016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.408173,12.306303,4.267471,8.302865,38.884928,14.077099,9.675514,7.125728,0.433848,0.958260,0.562599,0.588955,2.594700,0.846690,0.775195,0.891818,14.761222,0.005116,0.405405,-1.633889,0.003143,-0.270270,1.000000
19677.000000,94.851707,EKF,0.753607,1.669599,0.461459,0.802368,3.084241,1.093464,0.621886,0.771219,0.916571,1.844525,0.668307,1.026498,4.109416,1.380839,0.699371,1.083970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.677275,19.150214,6.387985,9.045898,44.790015,14.601218,9.370244,9.921536,0.545640,1.292235,0.554279,0.774184,3.314907,1.148566,0.693795,0.958013,14.769556,0.004219,0.239130,-1.638111,0.002685,-0.043478,1.000000
19700.000000,94.851707,EKF,0.960543,1.478610,0.381943,0.619617,2.481372,1.282874,0.476198,0.653237,1.157676,1.761457,0.538195,0.770901,3.414078,1.563346,0.614224,0.946078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.061037,17.781280,5.950003,4.983627,40.876588,16.600819,4.442116,8.258316,0.836976,1.626627,0.602261,0.897299,3.836945,1.387057,0.651081,1.011135,14.776000,0.003682,0.250000,-1.637667,0.001886,0.136364,1.000000
19719.500000,94.851707,EKF,0.413279,0.962861,0.237111,0.799491,2.771334,0.960872,0.318823,0.814379,0.480459,1.252453,0.326274,0.954685,3.373662,1.218677,0.481754,0.966335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.153121,11.079582,2.437155,10.865622,36.411865,9.743879,4.438914,10.363559,0.988460,1.686218,0.557888,0.932411,3.854903,1.404021,0.607388,0.998421,14.782111,0.003213,0.270270,-1.634778,0.001750,0.108108,1.000000
19755.500000,94.851707,EKF,0.436446,0.569880,0.329482,0.502598,2.984629,0.703407,0.479514,0.736737,0.554766,0.727480,0.396146,0.619557,3.299437,0.900637,0.703281,0.939718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.502892,8.120188,4.169280,7.257210,39.365671,9.434998,6.010952,8.565899,0.893409,1.395040,0.447314,0.866485,3.608665,1.249866,0.530536,0.910719,14.786000,0.000943,0.027027,-1.632778,0.000916,-0.054054,1.000000
19779.000000,94.851707,EKF,0.666867,0.385523,0.431462,0.645260,2.637839,0.584651,0.714210,0.427636,0.854961,0.436980,0.479674,0.799691,2.875704,0.666165,0.903149,0.572196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.092127,5.319031,5.983817,7.323667,31.515518,6.837315,10.643928,6.281595,0.690642,0.964167,0.377982,0.839119,3.354280,0.957429,0.635067,0.828881,14.786111,0.000737,-0.026316,-1.634444,0.001771,-0.105263,1.000000
19802.000000,94.851707,EKF,0.556910,0.472726,0.340280,0.487443,1.706165,0.747838,0.704242,0.455164,0.787426,0.502008,0.386528,0.632471,2.054273,0.821358,0.778653,0.538394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.365252,6.467339,5.460922,6.873343,16.959647,10.671127,7.873696,5.281819,0.709414,0.678171,0.401112,0.768802,3.064013,0.826009,0.772642,0.710593,14.784111,0.002233,-0.105263,-1.639000,0.004243,-0.236842,1.000000
19820.500000,94.851707,EKF,0.724915,0.424699,0.343730,0.509399,1.247890,0.792131,0.449216,0.740079,0.913647,0.539300,0.379538,0.544499,1.972673,1.078570,0.523340,0.954874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.327394,4.967772,3.762743,5.328414,19.258592,10.090136,5.156328,9.961363,0.831879,0.518667,0.402761,0.688997,2.537486,0.780025,0.774669,0.619794,14.784000,0.002867,0.044444,-1.644000,0.002828,-0.200000,1.000000
19857.000000,94.851707,EKF,0.905662,0.804030,0.459616,0.687834,2.098101,1.090368,0.426117,1.193353,1.019011,1.197278,0.489615,0.731450,2.854528,1.364803,0.470607,1.350193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.345697,12.328455,5.712240,6.635810,31.131152,14.100035,5.174905,14.875153,0.920403,0.633246,0.408437,0.644216,2.269478,0.962163,0.626314,0.871631,14.785000,0.001700,-0.043478,-1.645111,0.001197,0.065217,1.000000
19880.000000,94.851707,EKF,0.631951,1.216493,0.442632,0.661890,3.222931,1.513983,0.475031,0.741867,0.732660,1.462825,0.490415,0.763250,4.207458,1.701790,0.516630,0.935455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.479932,16.692715,5.919103,7.680790,37.729147,15.825437,5.745337,8.243363,0.905893,0.988633,0.432391,0.655265,2.657779,1.329286,0.504225,1.099942,14.783778,0.000786,0.021739,-1.642889,0.002331,0.130435,1.000000
19899.500000,94.851707,EKF,0.868028,1.079530,0.292964,0.582535,3.796583,1.073641,0.581551,0.525628,0.966575,1.227826,0.372358,0.701780,4.701420,1.353648,0.631197,0.612354,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8.267312,14.894856,3.740513,6.104686,52.557797,12.589910,7.465497,6.147988,0.873792,1.246609,0.436417,0.722680,3.667854,1.550620,0.524684,1.067358,14.784556,0.000831,0.054054,-1.639111,0.002331,0.162162,1.000000
19922.500000,94.851707,EKF,0.747249,1.375942,0.567360,0.541455,3.115946,0.839577,0.553405,0.607968,0.886762,1.598070,0.785832,0.659749,3.707077,1.075854,0.665295,0.748414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.969333,17.877824,9.550457,6.563175,49.347420,11.752333,8.718265,6.881184,0.848481,1.352514,0.503518,0.735339,4.290847,1.452703,0.586525,0.820301,14.782333,0.002981,-0.162162,-1.634667,0.002667,0.216216,1.000000
19958.500000,94.851707,EKF,0.537608,1.486553,0.645478,0.766877,3.602316,1.130763,0.522422,0.958081,0.673318,1.870422,0.827274,0.960420,4.823866,1.327756,0.699154,1.039919,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8.921144,19.851657,9.461537,9.958681,58.598078,13.117448,7.148926,9.913843,0.854882,1.454721,0.655996,0.763620,4.425339,1.218974,0.626614,0.759920,14.779556,0.000497,0.027027,-1.630889,0.000994,0.054054,1.000000
