t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,roll_mdeg,pitch_mdeg,yaw_mdeg
89257,14266,-938,-12668,-539,182,57,42977,2691,-4257
89267,14284,-938,-12672,-535,145,58,42958,2691,-4258
89277,14270,-932,-12690,-538,105,58,42943,2690,-4259
89287,14268,-946,-12704,-530,52,62,42931,2690,-4260
89297,14176,-924,-12672,-532,34,53,42921,2690,-4261
89307,14192,-936,-12672,-540,116,53,42905,2689,-4262
89317,14150,-908,-12716,-545,233,44,42880,2687,-4262
89327,14206,-928,-12636,-548,351,37,42846,2685,-4263
89337,14388,-918,-12612,-548,427,47,42806,2683,-4264
89347,14384,-948,-12560,-548,339,47,42773,2681,-4265
89357,14358,-894,-12622,-541,188,48,42751,2680,-4266
89367,14342,-926,-12622,-538,56,46,42739,2679,-4266
89377,14296,-954,-12642,-529,-12,53,42733,2678,-4267
89387,14254,-940,-12642,-533,15,50,42725,2677,-4267
89397,14258,-954,-12648,-535,60,51,42713,2676,-4268
89407,14336,-946,-12568,-538,71,54,42700,2676,-4269
89417,14368,-916,-12510,-537,29,60,42690,2675,-4270
89427,14438,-872,-12414,-533,-46,67,42686,2675,-4271
89437,14202,-906,-12784,-576,-51,94,42683,2675,-4276
89447,14432,-942,-12570,-546,-100,89,42684,2675,-4279
89457,14584,-912,-12476,-521,-286,98,42698,2678,-4281
89467,14610,-934,-12504,-525,-607,120,42737,2682,-4285
89477,14438,-952,-12556,-544,-941,148,42802,2686,-4291
89487,14300,-1012,-12592,-547,-1211,170,42887,2691,-4298
89497,14054,-1026,-12716,-586,-1266,182,42977,2695,-4309
89507,13850,-958,-12822,-622,-1013,192,43048,2697,-4321
89517,13814,-900,-12878,-630,-560,169,43083,2698,-4334
89527,13848,-912,-12958,-625,-19,132,43078,2697,-4343
89537,13898,-934,-12836,-601,437,87,43038,2695,-4349
89547,14052,-902,-12748,-574,787,44,42970,2691,-4352
89557,14152,-900,-12734,-567,996,24,42887,2687,-4353
89567,14152,-810,-12782,-559,1099,2,42796,2682,-4352
89577,14326,-900,-12616,-552,1158,-5,42700,2678,-4351
89587,14370,-984,-12616,-556,1126,-7,42606,2672,-4349
89597,14654,-978,-12474,-553,789,28,42539,2669,-4350
89607,14734,-974,-12396,-542,343,55,42505,2668,-4351
89617,14570,-936,-12548,-530,-147,70,42509,2669,-4352
89627,14394,-928,-12574,-522,-511,84,42541,2670,-4354
89637,14194,-922,-12664,-516,-674,81,42585,2672,-4355
89647,14134,-962,-12636,-522,-578,80,42622,2674,-4356
89657,14122,-994,-12616,-535,-324,77,42639,2674,-4358
89667,14184,-932,-12642,-545,-90,78,42639,2674,-4361
89677,14168,-912,-12644,-546,77,77,42625,2674,-4363
89687,14252,-912,-12616,-543,160,59,42606,2674,-4365
89697,14294,-938,-12542,-540,177,53,42585,2673,-4366
89707,14342,-884,-12570,-528,146,49,42567,2672,-4366
89717,14344,-942,-12590,-528,95,48,42552,2671,-4366
89727,14294,-916,-12608,-531,54,46,42540,2670,-4366
89737,14286,-908,-12644,-527,48,46,42529,2670,-4366
89747,14304,-936,-12646,-530,61,46,42517,2669,-4366
89757,14306,-922,-12578,-533,86,41,42503,2668,-4366
89767,14312,-908,-12642,-531,113,46,42487,2667,-4366
89777,14258,-932,-12678,-533,137,43,42469,2665,-4366
89787,14394,-926,-12556,-525,131,44,42452,2665,-4365
89797,14520,-926,-12454,-521,37,49,42442,2664,-4365
89807,14574,-928,-12488,-512,-281,71,42456,2666,-4365
89817,14572,-886,-12458,-506,-736,73,42505,2668,-4365
89827,14450,-916,-12530,-501,-1148,83,42585,2671,-4366
89837,14252,-952,-12636,-493,-1394,89,42684,2674,-4366
89847,14096,-976,-12766,-497,-1392,85,42783,2677,-4366
89857,14006,-954,-12804,-502,-1178,83,42865,2680,-4366
89867,13994,-948,-12820,-508,-839,67,42922,2681,-4366
89877,13942,-952,-12854,-511,-455,55,42949,2682,-4366
89887,14080,-940,-12794,-525,-71,49,42947,2681,-4366
89897,14136,-966,-12818,-534,216,46,42923,2680,-4366
89907,14130,-952,-12714,-532,409,44,42885,2679,-4366
89917,14228,-924,-12710,-529,516,31,42838,2677,-4365
89927,14218,-928,-12716,-528,557,28,42788,2676,-4364
89937,14256,-980,-12744,-531,582,31,42736,2674,-4363
89947,14316,-940,-12672,-535,622,38,42681,2672,-4363
89957,14238,-962,-12642,-538,668,39,42623,2671,-4363
89967,14178,-920,-12660,-533,738,45,42559,2669,-4363
89977,14224,-948,-12696,-542,947,56,42480,2669,-4365
89987,14326,-916,-12632,-543,1143,69,42385,2668,-4367
89997,14268,-900,-12558,-550,1172,64,42288,2667,-4369
90007,14280,-900,-12522,-544,1232,50,42187,2666,-4370
90017,14308,-882,-12620,-547,1305,51,42080,2665,-4371
90027,14264,-910,-12634,-548,1381,43,41967,2663,-4372
90037,14218,-944,-12554,-544,1599,36,41838,2660,-4372
90047,14320,-938,-12526,-551,1893,38,41686,2658,-4373
90057,14390,-894,-12416,-561,2119,42,41517,2655,-4375
90067,14560,-920,-12324,-560,2276,48,41336,2653,-4376
90077,14664,-910,-12164,-573,2256,66,41156,2651,-4380
90087,14640,-948,-12128,-574,2018,61,40995,2649,-4383
90097,14708,-958,-12162,-572,1734,65,40856,2647,-4387
90107,14598,-956,-12144,-572,1484,79,40735,2646,-4391
90117,14558,-974,-12228,-564,1318,81,40627,2646,-4395
90127,14528,-964,-12200,-575,1317,91,40520,2645,-4400
90137,14464,-948,-12218,-596,1443,86,40402,2643,-4405
90147,14502,-878,-12158,-604,1633,78,40271,2641,-4411
90157,14654,-898,-12146,-594,1853,77,40122,2638,-4417
90167,14686,-930,-12022,-599,1986,74,39963,2636,-4422
90177,14706,-908,-11980,-598,1994,71,39804,2633,-4427
90187,14764,-876,-11936,-593,1962,60,39647,2630,-4432
90197,14724,-930,-11976,-589,1967,51,39490,2626,-4436
90207,14770,-866,-11882,-582,2000,41,39330,2623,-4439
90217,14936,-930,-11840,-574,2009,40,39169,2619,-4441
90227,14902,-932,-11754,-566,1959,43,39012,2617,-4443
90237,14912,-928,-11672,-570,1888,45,38861,2614,-4445
90247,14972,-902,-11712,-576,1825,51,38714,2611,-4449
90257,14992,-908,-11668,-575,1705,59,38577,2609,-4452
90267,14948,-910,-11652,-568,1572,49,38450,2606,-4454
90277,14912,-906,-11678,-563,1539,49,38325,2604,-4457
90287,14846,-894,-11660,-560,1585,38,38196,2601,-4458
90297,14920,-880,-11598,-561,1727,32,38057,2598,-4459
90307,15102,-862,-11436,-564,1847,50,37909,2596,-4462
90317,15110,-868,-11462,-565,1767,60,37767,2594,-4465
90327,15160,-918,-11444,-556,1535,66,37642,2593,-4467
90337,15110,-910,-11460,-543,1315,60,37535,2593,-4469
90347,14990,-866,-11404,-553,1208,57,37435,2591,-4471
90357,14844,-894,-11534,-554,1315,62,37403,2614,-4477
90367,14902,-866,-11502,-554,1542,54,37278,2613,-4478
90377,15054,-910,-11408,-556,1800,52,37133,2611,-4480
90387,15260,-912,-11276,-565,1981,60,36975,2610,-4483
90397,15296,-922,-11268,-570,1977,75,36817,2609,-4487
90407,15336,-862,-11134,-563,1777,72,36674,2608,-4491
90417,15276,-928,-11160,-553,1480,70,36554,2608,-4493
90427,15158,-914,-11196,-543,1281,61,36449,2607,-4495
90437,15040,-916,-11264,-546,1327,55,36413,2641,-4500
90447,15038,-950,-11196,-550,1615,51,36342,2699,-4504
90457,15028,-908,-11206,-559,1971,41,36262,2713,-4510
90467,15070,-914,-11174,-561,2382,33,36150,2730,-4515
90477,15154,-930,-11104,-574,2764,30,35985,2793,-4520
90487,15260,-924,-11050,-584,3113,30,35741,2789,-4523
90497,15336,-888,-10834,-583,3361,27,35400,2773,-4522
90507,15368,-854,-10812,-588,3454,35,35060,2725,-4522
90517,15424,-906,-10746,-577,3472,33,34709,2735,-4521
90527,15458,-898,-10622,-578,3567,35,34350,2734,-4520
90537,15474,-920,-10688,-580,3649,35,34143,2749,-4527
90547,15702,-886,-10476,-583,3738,39,33850,2746,-4530
90557,15894,-920,-10302,-588,3649,51,33565,2743,-4534
90567,15944,-938,-10250,-589,3256,59,33310,2741,-4539
90577,15902,-904,-10250,-579,2792,63,33090,2739,-4543
90587,15860,-918,-10234,-566,2417,66,32898,2739,-4547
90597,15720,-884,-10194,-568,2233,70,32793,2695,-4554
90607,15630,-936,-10196,-572,2284,70,32684,2734,-4562
90617,15624,-890,-10096,-577,2438,69,32572,2735,-4570
90627,15678,-898,-10048,-595,2694,78,32438,2758,-4579
90637,15610,-910,-10144,-639,3028,103,32281,2762,-4593
90647,15682,-878,-10062,-659,3288,94,32105,2747,-4608
90657,15778,-864,-9928,-656,3368,66,31897,2673,-4620
90667,15884,-832,-9834,-632,3370,45,31571,2611,-4624
90677,15850,-724,-9698,-608,3398,16,31281,2519,-4627
90687,15762,-716,-9670,-591,3500,-8,31063,2445,-4632
90697,15820,-836,-9692,-569,3814,-33,30844,2462,-4635
90707,15874,-910,-9718,-559,4173,-40,30593,2493,-4637
90717,16132,-924,-9518,-532,4362,-58,30239,2576,-4632
90727,16358,-824,-9200,-514,4290,-60,29824,2563,-4624
90737,16394,-848,-9148,-514,3965,-46,29433,2560,-4616
90747,16568,-906,-8962,-502,3603,-34,29152,2555,-4611
90757,16622,-1008,-8874,-507,3140,-5,28905,2552,-4608
90767,16536,-956,-8898,-530,2565,12,28630,2592,-4604
90777,16444,-1018,-8956,-530,2085,20,28454,2681,-4603
90787,16416,-964,-8990,-542,1771,35,28372,2742,-4607
90797,16316,-932,-8968,-564,1629,60,28322,2765,-4614
90807,16492,-882,-8822,-573,1547,74,28119,2736,-4614
90817,16426,-884,-8830,-575,1364,74,28091,2723,-4623
90827,16328,-890,-8948,-571,1192,75,28077,2725,-4631
90837,16226,-872,-8914,-570,1167,75,28066,2722,-4639
90847,16140,-888,-8872,-584,1301,72,28044,2726,-4649
90857,16116,-864,-8946,-589,1605,62,27999,2721,-4658
90867,16174,-874,-8770,-596,2042,65,27921,2719,-4667
90877,16182,-816,-8780,-609,2439,57,27810,2691,-4677
90887,16276,-888,-8672,-616,2756,42,27675,2709,-4687
90897,16334,-850,-8640,-630,3008,49,27520,2676,-4698
90907,16416,-922,-8542,-616,3159,33,27259,2762,-4703
90917,16570,-880,-8360,-608,3222,31,26925,2750,-4705
90927,16694,-846,-8258,-621,3187,44,26596,2726,-4708
90937,16628,-832,-8152,-639,3044,71,26278,2698,-4713
90947,16672,-834,-8080,-666,2901,85,25971,2673,-4720
90957,16666,-882,-8090,-679,2756,93,25683,2719,-4729
90967,16758,-836,-8076,-695,2591,107,25508,2630,-4745
90977,16772,-830,-8052,-679,2343,103,25400,2587,-4761
90987,16790,-860,-8000,-645,2015,96,25309,2639,-4774
90997,16698,-808,-8024,-627,1697,80,25254,2607,-4786
91007,16640,-836,-8060,-607,1504,67,25219,2603,-4796
91017,16688,-854,-7970,-576,1423,61,25189,2613,-4804
91027,16640,-866,-7974,-572,1372,67,25162,2627,-4812
91037,16672,-874,-7802,-560,1357,64,24994,2692,-4812
91047,16718,-844,-7896,-560,1305,63,24972,2670,-4820
91057,16778,-858,-7750,-559,1240,70,24788,2664,-4819
91067,16738,-836,-7784,-565,1168,71,24772,2628,-4826
91077,16744,-910,-7564,-576,1110,82,24604,2664,-4828
91087,16588,-854,-7670,-630,1140,96,24598,2668,-4841
91097,16558,-854,-7790,-685,1332,111,24577,2668,-4858
91107,16540,-900,-7760,-711,1652,102,24529,2689,-4877
91117,16584,-902,-7712,-735,2008,106,24452,2712,-4897
91127,16650,-922,-7686,-766,2329,105,24348,2748,-4920
91137,16614,-826,-7592,-771,2510,102,24223,2691,-4942
91147,16634,-794,-7618,-744,2656,81,24094,2646,-4963
91157,16628,-840,-7528,-724,2916,65,23953,2637,-4981
91167,16654,-850,-7498,-705,3246,52,23787,2640,-4998
91177,16650,-828,-7384,-694,3575,41,23593,2611,-5014
91187,16632,-900,-7326,-687,3890,30,23349,2674,-5028
91197,16618,-912,-7366,-673,4224,21,23104,2696,-5041
91207,16750,-906,-7244,-653,4607,3,22826,2729,-5053
91217,16910,-866,-6900,-658,4948,11,22361,2721,-5057
91227,17000,-846,-6784,-662,5103,32,21883,2706,-5063
91237,17162,-868,-6496,-669,4995,28,21413,2701,-5069
91247,17134,-802,-6498,-674,4743,20,20965,2670,-5076
91257,17262,-844,-6460,-658,4476,13,20534,2655,-5080
91267,17126,-834,-6400,-635,4214,19,20146,2588,-5085
91277,16962,-838,-6400,-624,4144,12,19913,2593,-5096
91287,17000,-876,-6266,-647,4415,24,19649,2630,-5107
91297,17236,-896,-5874,-656,4625,31,19208,2645,-5113
91307,17430,-866,-5670,-695,4520,45,18772,2645,-5121
91317,17500,-814,-5632,-742,4149,57,18366,2631,-5134
91327,17538,-756,-5622,-774,3631,62,18006,2588,-5149
91337,17604,-730,-5624,-755,2945,65,17719,2518,-5164
91347,17456,-752,-5678,-697,2147,54,17628,2470,-5180
91357,17398,-732,-5622,-612,1588,41,17579,2419,-5190
91367,17324,-810,-5532,-491,1282,25,17540,2481,-5190
91377,17334,-874,-5580,-381,1061,5,17521,2540,-5181
91387,17272,-888,-5508,-330,911,2,17495,2618,-5169
91397,17188,-868,-5644,-324,829,-4,17514,2635,-5157
91407,17084,-816,-5514,-334,866,-7,17531,2628,-5146
91417,16886,-768,-5770,-349,1028,-11,17536,2618,-5136
91427,16860,-784,-5726,-319,1445,-40,17509,2609,-5124
91437,17082,-814,-5602,-324,1971,-44,17443,2605,-5111
91447,17138,-784,-5686,-366,2281,-34,17353,2592,-5102
91457,17430,-800,-5356,-397,2359,-34,17085,2564,-5088
91467,17378,-802,-5248,-459,2192,-16,16827,2551,-5078
91477,17332,-786,-5214,-498,2009,0,16600,2494,-5072
91487,17412,-856,-5142,-515,1905,18,16398,2566,-5068
91497,17480,-776,-5096,-526,1721,32,16196,2507,-5066
91507,17460,-810,-5036,-530,1389,32,16004,2540,-5062
91517,17372,-826,-5054,-536,1084,41,16002,2568,-5067
91527,17270,-822,-5120,-528,913,37,16017,2575,-5071
91537,17192,-806,-5226,-526,974,34,16028,2574,-5075
91547,17206,-788,-5136,-527,1219,38,16020,2564,-5080
91557,17284,-758,-5054,-537,1402,37,15989,2520,-5084
91567,17254,-826,-5026,-532,1462,31,15955,2555,-5088
91577,17328,-820,-4984,-534,1477,20,15918,2595,-5092
91587,17292,-796,-5056,-530,1457,18,15892,2578,-5096
91597,17222,-816,-4954,-511,1476,4,15864,2591,-5098
91607,17276,-828,-4906,-502,1555,-6,15722,2678,-5095
91617,17232,-780,-4882,-502,1692,-4,15633,2594,-5095
91627,17214,-830,-4918,-502,1836,-14,15577,2607,-5096
91637,17102,-800,-4900,-496,2025,-18,15509,2596,-5097
91647,16890,-796,-4910,-487,2380,-44,15414,2590,-5097
91657,16888,-870,-4310,-504,3070,-84,15092,2602,-5089
91667,16876,-806,-4422,-675,3951,-103,14700,2598,-5093
91677,17008,-714,-4652,-812,4839,-116,14411,2543,-5115
91687,17254,-782,-4584,-781,5455,-165,14082,2516,-5135
91697,17374,-832,-4302,-735,5716,-185,13575,2553,-5143
91707,17486,-858,-4002,-752,5743,-192,13049,2555,-5152
91717,17790,-736,-3796,-797,5567,-179,12536,2514,-5165
91727,18046,-754,-3494,-792,5029,-150,12061,2486,-5178
91737,18084,-684,-3398,-750,4069,-132,11662,2448,-5189
91747,17954,-720,-3404,-698,3038,-99,11340,2417,-5196
91757,17868,-742,-3348,-656,2105,-62,11088,2397,-5201
91767,17690,-712,-3336,-651,1343,-15,10897,2363,-5206
91777,17562,-724,-3400,-658,871,9,10900,2303,-5219
91787,17474,-724,-3502,-682,650,29,10938,2304,-5235
91797,17344,-728,-3594,-696,589,32,10981,2307,-5251
91807,17294,-730,-3646,-700,713,25,11015,2308,-5268
91817,17300,-760,-3568,-699,951,11,11028,2325,-5284
91827,17206,-790,-3580,-702,1215,-9,11019,2347,-5300
91837,17254,-686,-3544,-719,1532,-31,10989,2322,-5318
91847,17298,-682,-3562,-725,1803,-53,10939,2296,-5335
91857,17416,-740,-3584,-677,2010,-86,10874,2296,-5349
91867,17672,-670,-3274,-610,1990,-105,10638,2248,-5350
91877,17718,-688,-3126,-565,1640,-90,10422,2229,-5348
91887,17646,-676,-3082,-534,1223,-67,10237,2209,-5344
91897,17544,-692,-3078,-534,892,-41,10077,2207,-5340
91907,17460,-724,-3124,-544,748,-22,10060,2283,-5342
91917,17534,-780,-3126,-570,730,-20,10021,2367,-5346
91927,17580,-774,-3030,-619,633,-6,9889,2402,-5349
91937,17412,-744,-3182,-650,495,16,9940,2400,-5362
91947,17310,-740,-3220,-675,528,7,9989,2396,-5377
91957,17276,-654,-3260,-672,692,-28,10019,2357,-5391
91967,17290,-618,-3250,-623,948,-73,10025,2303,-5401
91977,17392,-674,-3090,-553,1164,-113,9970,2207,-5402
91987,17396,-712,-3106,-491,1293,-139,9945,2243,-5400
91997,17352,-664,-3132,-443,1399,-175,9924,2202,-5395
92007,17336,-658,-3068,-383,1552,-204,9883,2141,-5385
92017,17328,-578,-3018,-333,1806,-234,9742,2031,-5367
92027,17272,-622,-2900,-276,2129,-281,9488,2011,-5341
92037,17166,-624,-2912,-257,2498,-331,9382,2012,-5319
92047,17672,-744,-2944,-274,3066,-418,9165,2070,-5295
92057,17774,-732,-2662,-369,3349,-384,8823,2074,-5276
92067,17692,-702,-2578,-504,2900,-305,8514,2076,-5267
92077,17672,-600,-2384,-542,2409,-252,8240,2038,-5262
92087,17708,-506,-2370,-510,1772,-243,8027,1966,-5256
92097,17580,-612,-2464,-425,1191,-200,7845,1963,-5243
92107,17444,-644,-2466,-369,896,-168,7851,1999,-5232
92117,17528,-704,-2446,-344,788,-163,7817,2072,-5217
92127,17556,-722,-2434,-374,656,-139,7791,2148,-5205
92137,17434,-642,-2508,-471,533,-111,7838,2123,-5203
92147,17406,-552,-2468,-533,608,-134,7844,2036,-5204
92157,17514,-512,-2386,-533,666,-158,7771,1932,-5202
92167,17512,-482,-2394,-532,579,-131,7729,1827,-5201
92177,17450,-566,-2392,-540,502,-105,7779,1831,-5204
92187,17486,-538,-2372,-534,512,-107,7690,1743,-5202
92197,17442,-532,-2320,-500,539,-113,7557,1722,-5196
92207,17448,-578,-2318,-489,538,-118,7520,1802,-5192
92217,17412,-532,-2334,-471,563,-122,7554,1743,-5189
92227,17434,-510,-2348,-471,671,-156,7576,1675,-5185
92237,17444,-480,-2096,-477,820,-192,7422,1644,-5177
92247,17696,-482,-2054,-541,777,-218,7271,1614,-5173
92257,17488,-620,-2420,-563,323,-107,7322,1652,-5177
92267,17434,-626,-2390,-491,130,-36,7382,1703,-5176
92277,17444,-612,-2302,-475,113,-49,7411,1779,-5173
92287,17478,-508,-2302,-488,113,-54,7454,1698,-5171
92297,17464,-544,-2214,-494,85,-36,7360,1720,-5165
92307,17474,-498,-2220,-509,70,-23,7283,1656,-5162
92317,17454,-582,-2246,-520,36,-13,7298,1742,-5161
92327,17432,-594,-2288,-529,15,-12,7358,1805,-5163
92337,17416,-556,-2298,-535,28,-36,7445,1803,-5167
92347,17484,-510,-2254,-539,18,-27,7392,1723,-5166
92357,17512,-482,-2350,-547,16,-9,7466,1670,-5169
92367,17480,-526,-2250,-544,29,-1,7376,1692,-5168
92377,17468,-522,-2360,-540,58,12,7462,1691,-5172
92387,17478,-526,-2252,-545,102,19,7363,1703,-5171
92397,17450,-512,-2220,-556,89,14,7269,1673,-5170
92407,17444,-526,-2216,-545,58,17,7209,1745,-5170
92417,17450,-540,-2268,-541,12,27,7298,1749,-5174
92427,17466,-522,-2226,-531,-1,23,7245,1673,-5173
92437,17474,-442,-2224,-515,-5,26,7247,1580,-5173
92447,17456,-452,-2292,-475,-18,17,7330,1539,-5171
92457,17502,-456,-2294,-437,-31,25,7415,1502,-5167
92467,17478,-510,-2262,-404,-46,38,7394,1591,-5157
92477,17474,-560,-2298,-374,-71,47,7434,1677,-5147
92487,17478,-524,-2270,-349,-80,52,7365,1734,-5132
92497,17446,-520,-2270,-357,-75,59,7439,1677,-5122
92507,17504,-552,-2258,-367,-71,77,7387,1754,-5109
92517,17466,-564,-2194,-375,-63,92,7304,1790,-5095
92527,17462,-492,-2250,-405,-54,103,7325,1706,-5088
92537,17428,-486,-2260,-412,-63,128,7370,1632,-5081
92547,17440,-468,-2234,-397,-69,134,7324,1564,-5071
92557,17458,-538,-2246,-392,-65,131,7331,1664,-5063
92567,17462,-504,-2280,-393,-50,138,7422,1652,-5056
92577,17484,-548,-2246,-393,-44,147,7367,1733,-5046
92587,17476,-504,-2250,-395,-45,137,7341,1654,-5036
92597,17522,-554,-2242,-376,-51,139,7313,1750,-5025
92607,17450,-540,-2292,-359,-72,157,7408,1764,-5017
92617,17396,-572,-2252,-374,-71,159,7385,1862,-5006
92627,17460,-542,-2278,-424,-68,136,7429,1788,-5001
92637,17468,-522,-2250,-456,-64,130,7368,1730,-4995
92647,17448,-506,-2254,-476,-83,126,7365,1646,-4992
92657,17452,-512,-2194,-494,-93,123,7280,1662,-4988
92667,17454,-508,-2228,-498,-96,120,7232,1595,-4985
92677,17452,-544,-2284,-502,-83,128,7308,1657,-4987
92687,17410,-546,-2288,-517,-60,134,7387,1716,-4989
92697,17444,-552,-2294,-531,-58,130,7462,1778,-4993
92707,17442,-520,-2274,-527,-49,136,7431,1700,-4993
92717,17442,-518,-2252,-520,-30,123,7342,1690,-4991
92727,17494,-544,-2294,-512,10,130,7419,1743,-4994
92737,17458,-562,-2268,-492,12,130,7399,1840,-4992
92747,17450,-570,-2282,-474,-12,140,7486,1873,-4992
92757,17472,-568,-2250,-448,-23,150,7397,1866,-4984
92767,17510,-562,-2232,-431,-25,151,7311,1847,-4976
92777,17422,-584,-2116,-474,-30,162,7222,1870,-4970
92787,17450,-554,-2140,-520,-48,147,7137,1853,-4968
92797,17456,-532,-2232,-592,-59,131,7210,1802,-4977
92807,17518,-558,-2238,-665,-83,130,7306,1817,-4991
92817,17508,-534,-2278,-666,-83,153,7383,1767,-5006
92827,17490,-556,-2352,-633,-103,181,7480,1788,-5018
92837,17522,-512,-2278,-580,-124,212,7444,1721,-5023
92847,17536,-546,-2232,-559,-144,267,7366,1760,-5025
92857,17540,-552,-2300,-543,-176,332,7466,1804,-5032
92867,17508,-616,-2416,-502,-178,366,7560,1869,-5037
92877,17548,-610,-2386,-420,-190,388,7653,1941,-5035
92887,17336,-662,-2384,-296,-230,420,7725,2043,-5024
92897,17270,-666,-2320,-208,-214,339,7698,2151,-5001
92907,17244,-682,-2310,-197,-133,223,7653,2242,-4977
92917,17854,-478,-2878,-201,-35,108,7736,2211,-4956
92927,17438,-610,-2992,-36,156,258,7812,2222,-4925
92937,17352,-644,-3014,314,30,237,7898,2240,-4868
92947,17574,-568,-2914,804,-19,151,7983,2238,-4772
92957,17494,-612,-3068,1301,-83,191,8074,2257,-4639
92967,17456,-624,-2998,1818,-95,194,8164,2281,-4467
92977,17472,-562,-2802,2295,-114,198,8246,2284,-4259
92987,17456,-660,-2474,2617,-137,219,8176,2276,-4021
92997,17504,-628,-2170,2746,-153,222,8089,2306,-3772
93007,17058,-800,-2400,2710,-77,180,8065,2441,-3529
93017,17686,-518,-2386,2723,11,69,8013,2396,-3282
93027,17370,-574,-2418,2797,-70,167,7993,2350,-3031
93037,17464,-654,-2288,2848,-72,158,7904,2359,-2774
93047,17464,-588,-2266,2866,-77,152,7831,2343,-2516
93057,17448,-606,-2190,2848,-77,155,7746,2342,-2259
93067,17474,-570,-2150,2796,-70,151,7665,2334,-2006
93077,17436,-600,-2118,2715,-82,147,7580,2333,-1758
93087,17408,-588,-1772,2598,-74,136,7486,2350,-1519
93097,17320,-662,-1040,2279,-62,126,7391,2380,-1304
93107,17392,-704,-318,1527,-51,84,7296,2402,-1145
93117,17424,-664,-708,331,-38,45,7204,2406,-1077
93127,17436,-584,-1542,-713,-19,21,7116,2381,-1087
93137,17436,-570,-1896,-1228,-12,11,7038,2327,-1137
93147,17336,-588,-1976,-1503,9,-6,6965,2259,-1208
93157,17370,-594,-1954,-1713,34,-65,6885,2194,-1294
93167,17338,-588,-1824,-1968,88,-135,6793,2140,-1399
93177,17386,-612,-1814,-2277,115,-220,6697,2089,-1526
93187,17510,-536,-2036,-2552,116,-291,6674,1955,-1677
93197,17526,-538,-2058,-2752,79,-281,6681,1818,-1843
93207,17400,-570,-1862,-2921,46,-229,6590,1783,-2020
93217,17310,-526,-1528,-3186,63,-231,6498,1735,-2217
93227,17428,-368,-974,-3678,92,-336,6405,1663,-2450
93237,17532,-276,-798,-4513,103,-407,6313,1576,-2746
93247,17532,-280,-1092,-5491,103,-379,6224,1480,-3117
93257,17722,-488,-2196,-6342,58,-303,6318,1413,-3558
93267,17460,-926,-4442,-6557,71,-128,6410,1365,-4017
93277,17358,-1092,-5890,-5382,136,-111,6495,1326,-4386
93287,17598,-834,-5196,-2883,79,-160,6580,1300,-4566
93297,17534,-674,-2594,-688,-93,-50,6667,1330,-4579
93307,17496,-588,-2228,-35,-117,36,6738,1396,-4544
93317,17434,-640,-2254,5,-50,36,6800,1467,-4505
93327,17496,-632,-2456,37,14,33,6877,1510,-4464
93337,17490,-1004,-2462,210,68,57,6918,1594,-4410
93347,17478,-1234,-2396,524,131,81,6936,1691,-4332
93357,17406,-1126,-2314,883,193,84,6944,1794,-4227
93367,17488,-628,-2302,1158,215,74,7005,1848,-4102
93377,17450,-288,-2226,1298,189,108,7010,1782,-3966
93387,17464,-176,-2144,1218,195,130,6988,1713,-3835
93397,17470,-290,-2076,996,212,93,6943,1642,-3719
93407,17512,-452,-2224,714,299,63,6994,1607,-3628
93417,17446,-540,-2110,517,421,21,6908,1691,-3547
93427,17516,-428,-1934,362,432,-1,6790,1655,-3478
93437,17476,-300,-2008,187,329,53,6732,1575,-3423
93447,17488,-372,-2034,42,255,100,6685,1495,-3380
93457,17488,-474,-2082,-96,292,85,6743,1538,-3350
93467,17514,-502,-2212,-199,350,88,6804,1561,-3328
93477,17494,-660,-2340,-168,462,74,6840,1618,-3304
93487,17486,-782,-2266,-46,616,44,6837,1701,-3269
93497,17466,-674,-2204,53,792,-19,6827,1774,-3226
93507,17570,-550,-2050,139,928,-52,6663,1776,-3172
93517,17524,-476,-2106,190,979,0,6643,1707,-3120
93527,17708,-378,-2038,191,1051,37,6545,1622,-3065
93537,17706,-358,-1980,71,1360,61,6409,1541,-3019
93547,17758,-444,-1808,-179,1877,46,6174,1526,-2991
93557,17682,-588,-1794,-466,2414,48,5922,1589,-2985
93567,17600,-668,-1592,-659,2919,29,5625,1642,-2993
93577,17562,-640,-1608,-804,3291,3,5311,1703,-3012
93587,17420,-482,-1610,-918,3473,7,5023,1608,-3041
93597,17358,-418,-1500,-962,3468,15,4726,1516,-3074
93607,17380,-452,-1442,-1007,3327,17,4512,1429,-3112
93617,17448,-504,-1336,-1075,3220,39,4218,1502,-3152
93627,17446,-546,-1274,-1162,3253,39,3956,1588,-3200
93637,17550,-476,-1188,-1226,3429,-5,3610,1542,-3251
93647,17388,-386,-1204,-1296,3592,-18,3408,1476,-3312
93657,17266,-450,-1230,-1360,3575,-15,3226,1468,-3378
93667,17260,-572,-1342,-1359,3384,-29,3054,1488,-3444
93677,17366,-460,-1102,-1260,3102,-37,2908,1482,-3502
93687,17404,-478,-938,-1216,2923,9,2767,1517,-3557
93697,17396,-560,-1056,-1257,2937,13,2626,1549,-3615
93707,17336,-574,-1004,-1236,2998,-20,2479,1582,-3671
93717,17218,-586,-826,-1150,2933,-30,2309,1648,-3720
93727,17166,-518,-676,-1057,2703,-21,2051,1716,-3759
93737,17270,-518,-648,-1012,2438,-8,1957,1711,-3799
